"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"3.0","18 Jan 2016","Good place to learn.But too much pressure","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW9245311.htm","Anonymous intern","Former intern, less than 1 year","Calcutta","","","You can learn a lot during training,fair enough compensation,fair enough allowances,brand value","Long working hours,too much pressure,lot of market visits,only sunday off,management dont want to listen to problems","Show more"
"3.0","9 May 2016","Dabur India Ltd","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW10534775.htm","Designation- territory manager","Former employee, more than 5 years","New Delhi","","","Good learning atmosphere and good work life balance.","Worst HR and you have to work like a puppet as per the instructions given from the upper management.","Show more"
"4.0","21 Mar 2018","Key account executive","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW19810052.htm","Anonymous employee","Former employee","","","","Good work enviroment. Work life balance is really good.","No so good employee welfare schemes.","Show more"
"3.0","16 Dec 2018","Will ensure good career path, tough culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW23858661.htm","Asm (area sales manager)","Former employee, more than 1 year","Nāgpur, Maharashtra","","","1.) Steep learning curve
2.) Huge responsibilities
3.) Good pay","1.) Not the most supporting culture
2.) High pressure
3.) Unappreciative","Show more"
"2.0","26 Oct 2020","Happy shareholders but severely stressed employees","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW37648105.htm","Anonymous employee","Former employee, more than 5 years","Kaushambi","","","Breadth of portfolio , unique positioning as Indian natural, ayurvedic healthcare company","Typical Indian mentality , absolutely unempathetic towards employees , new CEO has made it worse .. everyone is looking out.","Show more"
"3.0","11 Aug 2021","Not satisfactory","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW50973754.htm","Senior officer accounts","Current employee, more than 8 years","Sahibābād","","","135 year old company. You can survive here till ret","Not good in increment & promotion","Show more"
"5.0","22 Apr 2015","Great Place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW6415610.htm","Anonymous employee","Current employee, more than 10 years","New Delhi","","","Very congenial atmosphere to work , freedom of doing the right things..","Not many as i can point out , but every company has its grails","Show more"
"5.0","15 Jan 2020","Dabur is like a Family.","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW31318746.htm","Anonymous employee","Current employee, more than 1 year","Calcutta","Dabur's work environment and culture grows on you. If you have worked with this organization it is difficult to settle for any less.","You would be too used to Dabur.","","",""
"4.0","9 Aug 2020","Not a professional company in system and process. Work environment is good but Post lock company is acting tough.","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW34731824.htm","Senior sales officer","Current employee, more than 1 year","Noida","","","Culture
Brand image in the market","Perks and benefits in monetary terms
Non professional in some aspects
HR not strong","Show more"
"4.0","9 Jun 2021","Good FMCG company for learning and Exposure","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW48117379.htm","Senior sales officer","Current employee","Jalandhar, Punjab","","","Specialist in Ayervedic and digestive segment","Nice portfolio in Food ,oral care , hygiene , health care business","Show more"
"4.0","6 Apr 2019","Great place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW25540478.htm","Senior sales officer","Current employee, less than 1 year","Jammu, Jammu and Kashmir","","","Very good brands and good market value as well.","Management is not so good. Very slow in taking decisions","Show more"
"5.0","16 May 2021","overall better management","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW47021060.htm","Sales manager","Current employee","Srīnagar, Jammu and Kashmir","","","no support for the market","salary and other perks better than others","Show more"
"5.0","21 Jun 2021","A fruitful journey","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW48631643.htm","Sales manager","Current employee, more than 1 year","Kurukshetra","","","Overall experience is very good and has lots of growth opportunities. 
In short working with Dabur is never been a bad decision for me.","Didn't face any bad experience till now.","Show more"
"3.0","27 Aug 2013","Great exposure at an early stage but not much freedom to speak openly","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW2981204.htm","Assistant manager","Current employee, more than 1 year","Ghaziabad","","","A good training program for freshers
Responsibility at an early stage
Smart people","Meagre compensation
Very hierarchical
Lack of support from HR","Show more"
"2.0","19 Jan 2018","okay okay","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW18813909.htm","Research scientist","Former employee, less than 1 year","Kaushambi","","","get to learn if you are fresher","no transparency. politics. seniors consider you students and not employees. they need to adapt with current corperate culture","Show more"
"4.0","10 Aug 2020","Overall very good concern","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW34751759.htm","Senior sales officer","Current employee, more than 3 years","Hooghly","It's a cash reach company , company is always innovative and go forward way mode . Salary scale is too good","Life balance is pathetic and carrier growth very slow","","",""
"3.0","3 Oct 2020","Good company for learning","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW36676789.htm","Sso","Former employee, more than 3 years","Darbhanga","","","Learning, work life balance,Mis,well behaved branch staff","Work culture,nepotism, undeserved manager, promotion and appraisal through favouritism,","Show more"
