"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","7 Nov 2021","great work place","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW55018463.htm","General manager","Current employee","Mumbai","freedom, culture, safety, benefits, salary","relocation, harsh, enviroment, slow, bureaucratic","","",""
"4.0","7 Jan 2022","Good Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW57579351.htm","Senior engineer","Current employee, more than 8 years","Ahmedabad","Excellent career growth and lot of perks","office politics and seniors lobby","","",""
"5.0","25 Dec 2017","Nice Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW18468936.htm","Anonymous intern","Former intern","","The best place for internship","No Cons in the company","","",""
"3.0","28 Jan 2018","Summer Intern","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW18955014.htm","Summer intern","Former intern, less than 1 year","Panvel","Learned a lot from on-field industry experts","a bit slow learning process","","",""
"3.0","8 Jul 2018","work culture is good","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW21386900.htm","Anonymous intern","Former intern","","","","no huge workload
balanced life
humble staff","shift job
rough working conditions
red tapism","Show more"
"4.0","28 Jan 2019","Very helpful","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW24428489.htm","Anonymous intern","Former intern","","The company is flexible with timing","It was a bit far","","",""
"5.0","10 Jun 2019","interm","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW26566806.htm","Anonymous intern","Current intern","","get a lot to learn","fooding and lodging is an issue","","",""
"3.0","21 Oct 2019","intern","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW29925817.htm","Internship","Former intern, less than 1 year","Mumbai","","","mentor is alloted
good practical knowledge for electrical engineers","no stipend provided for intern","Show more"
"5.0","22 Oct 2019","Excellent","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW29954617.htm","Anonymous employee","Former employee, more than 8 years","Ahmedabad","","","Dynamic leadership, good facilities etc","Nothing . everything best, excellent","Show more"
"5.0","10 Nov 2019","Drilling","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW30295774.htm","Assistant executive engineer","Former employee, more than 3 years","Rājahmundry","Good Environment to work in.","Stability in public sector hinders growth","","",""
"5.0","19 Jun 2020","Best workspace","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW33788690.htm","Anonymous intern","Former intern","","Friendly atmosphere, learnt a lot","No Cons to be stated","","",""
"4.0","24 Jul 2020","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW34413399.htm","Anonymous intern","Former intern","Bengaluru","Lot of opportunities to learn","Recruitment mostly through campus and gate","","",""
"4.0","1 Sept 2020","BEST PSU","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW35515656.htm","Anonymous intern","Current intern","","Best psu of India for engineers","Not much cons of ongc","","",""
"5.0","6 Dec 2020","Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW39149168.htm","Assistant executive engineer (drilling)","Current employee","Ahmedabad","Government organization, ctc of 20.6 lpa","Not much opportunity for abroad","","",""
"5.0","6 Jan 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW40162771.htm","Internship","Former intern","Hazira","Good for gaining knowledge industrially","Work life balance is not good","","",""
"5.0","10 Jan 2021","Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW40370652.htm","Dgm - operations","Current employee","","Great benefit open work culture","Decision slow government takes all decision","","",""
"4.0","21 Jan 2021","Offshore job","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW41204747.htm","Aee(electronics)","Current employee, more than 3 years","Mumbai","Good company and overall good experience","It is mostly physical work","","",""
"5.0","1 Mar 2021","Nice","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW43276120.htm","Anonymous contractor","Former contractor","","Everything is nice. Nice salary.","There is no cons.everything is best.","","",""
"5.0","5 Apr 2021","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW45021142.htm","Anonymous employee","Former employee","Mumbai","Decent pay and work load","Field Job at extreme location","","",""
"4.0","17 May 2021","Intern","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW47025776.htm","Intern","Former intern","","Environment, work culture , staff, equipment","Location, busy schedule, long working hours","","",""
"5.0","14 Jun 2021","NA","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW48320838.htm","Software engineer","Former intern","Bengaluru","all things are very good here","not any kind of cons","","",""
"4.0","24 Jun 2021","Na","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW48844100.htm","Anonymous intern","Former intern","","","","Good place to work 
Mentors are good","Nothing as much all good","Show more"
"4.0","25 Jun 2021","Good to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW48925543.htm","General manager","Current employee, more than 10 years","Ahmedabad","Salary,Perques, PRP, Paid leave etc","Work life balance is compromised","","",""
"4.0","3 Aug 2021","Very Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW50616600.htm","Anonymous employee","Former employee, less than 1 year","","","","Friendly Staff
Free Food & Good workers","Timings are not that great","Show more"
"4.0","18 Nov 2021","ongc summer intern","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW55538937.htm","Intern","Former intern, less than 1 year","Dehradun","good learning imparted to students","limited projects here for students","","",""
"4.0","13 Dec 2021","Work","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW56642524.htm","Assistant accountant","Current employee","Ānand","Good work life balance in organization","Posting Locations of organization are remote","","",""
