"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"5.0","10 Sept 2020","Excellent","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW35797554.htm","Manager","Former employee, more than 5 years","Mumbai","","","","Very good work environment excellent","No cons at all very good"
"4.0","6 Oct 2020","fair salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW36810171.htm","Single window operator a","Former employee, more than 3 years","Chidambaram","","","","better premises and systems available","more work burden even on weekends"
"3.0","9 Oct 2020","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW36946655.htm","Bank manager","Current employee, more than 1 year","Pune","","","","The bank is very good","The bank has a lot of work load"
"5.0","12 Oct 2020","Career Prospects","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW37041994.htm","Probationary officer","Current employee, less than 1 year","New Delhi","","","","Good growth and management cooperation","More working hours, work pressure"
"4.0","13 Dec 2020","Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW39421564.htm","Assistant manager","Former employee, more than 1 year","Mumbai","","","","Job security is there forever.","Pathetic working condition. No work life balance."
"4.0","26 Dec 2020","Pnb","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW39811520.htm","Assistant manager","Current employee","Mumbai","","","","Good to work good good","Harsh management other wise good to work"
"5.0","26 Dec 2020","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW39809537.htm","Internship","Current intern, less than 1 year","New Delhi","","","","good work culture in the bank","lazy attitude of the employees"
"4.0","28 Dec 2020","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW39885648.htm","Anonymous employee","Current employee","Nayāgrām","","","","good job and also good pay","still not figured out since 2016"
"4.0","15 Jan 2021","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW40759978.htm","Relationship manager","Former contractor, less than 1 year","","","","","salary work and life balance","no learning knowledge does not get increase"
"4.0","19 Feb 2021","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW42770162.htm","Manager","Current employee","Āgra, Uttar Pradesh","","","","All good in this profile","Nothing and no cons in this profile"
