"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","7 Dec 2023","Best","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW82397620.htm","Assistant store manager","Former employee","Solapur","Amazing environment or well Equipped","Some Senior Are very good but some are not","","",""
"4.0","4 Dec 2023","Not good salary as per work load","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW82325297.htm","Management staff","Former employee, more than 5 years","Vikhroli","It will strengthen your CV.","Not get work life balance","","",""
"4.0","24 Nov 2023","Good work life balance with huge sales pressure","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW82068595.htm","Territory manager","Current employee, more than 3 years","Sahāranpur","Work life balance good people","Huge Sales pressure and formate meetings and overfocused on learning","","",""
"4.0","30 Nov 2023","Good place to learn","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW82203563.htm","Senior manager","Current employee","","Very fast paced learning environment","No cons as such to describe","","",""
"3.0","2 Dec 2023","Over good","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW82265809.htm","Manager - administration and facilities","Former employee, more than 1 year","Bengaluru","","","Good hr policies and decent pay","No learning opportunities in cipla","Show more"
"4.0","23 Oct 2023","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW81174472.htm","Senior excuetive","Current employee","Indore","policies are good. good place to work for pharma employees","the office is little on the outer so traveling takes most of the time. food is not at all good so try to take food from home itself.","","",""
"3.0","1 Dec 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW82235714.htm","Deputy manager","Current employee","Panvel","No late working hours happen","Dont care for the employe","","",""
"5.0","18 Nov 2023","Amazing Work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW81918706.htm","Product manager","Current employee, more than 1 year","Mumbai","","","Great company with good working experience","Hectic travel, office politics, system","Show more"
"4.0","29 Nov 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW82183237.htm","Deputy manager","Former employee, more than 1 year","Bengaluru","Good to work with Cipla","Nothing to mention anything here","","",""
"5.0","21 Nov 2023","Clinical operations","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW81981408.htm","Project manager","Former employee","Navi Mumbai","Work life balance is there","Study flow was not much","","",""
