"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","3 Mar 2018","Great employer","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW19510839.htm","Underwriting manager","Former employee, more than 8 years","Mumbai","","","Employee friendly organisation. One of the top 3 companies in pvt life insurance sector","No cons found so far","Show more"
"2.0","28 May 2018","Credit Analyst","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW20778575.htm","Credit analyst","Current employee, more than 3 years","Mumbai","","","Not too many pros except job security","No work life balance, no accountability at senior level, no guidance/mentoring","Show more"
"2.0","18 Jun 2018","Sbi life","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW21085097.htm","Karamjit kaur","Current employee, more than 8 years","Ludhiana","","","Discilipline , decorrum, no any workloads","Timings ,lower salary structure, no other activity poor hr","Show more"
"4.0","12 Jul 2018","Banking, financial, insurance  and marketing knowledge","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW21442670.htm","Anonymous employee","Former employee, more than 10 years","Calcutta","","","35 years experience in a senior managerial capacity","NIL/ retirement at 60 years","Show more"
"1.0","30 Aug 2018","Senior Manager Operations","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW22250189.htm","Senior manager","Former employee, more than 8 years","Mumbai","","","Holidays-35 leaves plus you get 10 declared holidays &3 national holidays .  9 Days Leave policy,","No fixed time ,huge pressure on operations,lot of internal politics ,no conrete steps to reduce work load","Show more"
"3.0","18 Sept 2018","Average company with very less payscales","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW22547555.htm","Assistant manager","Former employee, more than 1 year","Mumbai","","","Good Timings, work life balance, bus service in mumbai","very less payscales, politics at upper management level","Show more"
"2.0","5 Oct 2018","Has it pros and cons","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW22818296.htm","Assistant store manager","Current employee, less than 1 year","","","","Job security, 
Some respect in society","Work life balance ,
Autocratic management.","Show more"
"3.0","8 Jan 2019","Business Analyst at SBI, GITC","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW24120106.htm","Business analyst","Current contractor, more than 1 year","Mumbai","","","Exposure to latest IT technologies
Work life balance","Getting things done at the last moment
Seniors trying to impose their thoughts","Show more"
"3.0","25 Feb 2019","Humdrum","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW24864363.htm","Assistant manager","Current employee, more than 1 year","Bīkāner, Rajasthan","Growth opportunity for people interested in banking. Lots of perquisites.","Very sarkari work culture. Inefficient work structures. A lot of senior staff is not sufficiently skilled.","","",""
"5.0","5 Mar 2019","Student(siddharth banerjee)","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW25015727.htm","Anonymous employee","Current employee","Indore","","","I have a dream to work with sbi","I am just studying at 10th","Show more"
"4.0","17 Mar 2019","About my workplace","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW25206353.htm","Anonymous employee","Current employee, more than 1 year","Māldah","","","Good Work culture,Additional incentives,Good carrier growth","Excessive pressure for crossselling, Need more employee","Show more"
"3.0","31 Mar 2019","RMME","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW25434075.htm","Rmme","Current employee, more than 10 years","Mumbai","","","Exposure to various skills.
Immemnse Growth Opprtunities.","Frequent Transfers
Work Life imbalance
Under paid as per Industry standard","Show more"
"3.0","1 Jul 2019","Assistant Vice President","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW27721086.htm","Management trainee","Former contractor, more than 1 year","Mumbai","","","Great Team and top management
Decent work atmosphere","Growth is little slow
Depends heavily on your manager if you have a good work atmosphere or not","Show more"
