"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"5.0","9 Feb 2024","-","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW84221415.htm","Senior manager","Current employee, more than 8 years","","","","","Nice organisation, giving opportunity to everyone to scale up.","Beurocracy in the organisation shall be reduced."
"5.0","9 Feb 2024","#","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW84221446.htm","Associate manager","Current employee","","Excellent organization and goal oriented","No drawbacks from organization end.","Show more","",""
"3.0","6 Feb 2024","Good Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW84106881.htm","Project manager","Current employee, more than 1 year","Ahmedabad","","","","You will get good opportunity to learn","Eceryone is preety much overloaded."
"4.0","17 Jan 2024","Overall a Good Company to work for","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW83475448.htm","Sr manager quality","Current employee","","Job Security
Good working Environment for employees","Old Fashioned 
Reluctant to upgrade its system as per industry standards.","Show more","",""
"3.0","18 Jan 2024","review","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW83488241.htm","Quality assurance","Current employee, more than 1 year","Ahmedabad","good environment to work and very good infrastructure","hectic, office politics and professional cant think of other reason rn","Show more","",""
"5.0","16 Jan 2024","Attractive","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW83414838.htm","Associate manager","Current employee","","","","","User friendly and easily accessible.","Some words seem ambiguous like."
"5.0","19 Dec 2023","Awesome Place to Work","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW82707152.htm","General manager","Current employee, less than 1 year","Ahmedabad","Great place to work with good working environment. The workforce is diverse and people are welcoming.","None, in my opinion it is a great place to work.","Show more","",""
"4.0","25 Dec 2023","Zydus Lifesciences Limited (Formerly known as Cadila Healthcare Limited)","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW82833331.htm","Executive","Current employee, less than 1 year","Baddi","","","","Zydus Lifesciences emphasizes the importance of employee development and growth.","As such no cons are identified till"
"3.0","13 Dec 2023","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW82557723.htm","Officer","Current employee, less than 1 year","Rangpo","Good salary.
Decent increment.
Good opportunity to learn","Bad food.
Offline systems.
Phone security not good at gate.","Show more","",""
"4.0","24 Dec 2023","Good Organisation except politics","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW82830290.htm","Area manager","Former employee","Calcutta","Good package
Training
Development
Career Opportunities (Recently being given)","Local Politics at regional and zonal level","Show more","",""
"5.0","23 Oct 2023","GDSO","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW81177260.htm","Sr. manager, operations","Current employee, more than 8 years","Dabhasa","It gives ample of opportunities for career growth. Also it gives family like feel working with the organization. I can proudly say that I am a Zydan.","Nothing to put in this bucket as it's about asking for improvement to perfection.","Show more","",""
"5.0","25 Dec 2023","The overall experience is good","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW82832700.htm","Plant operator","Current employee","","","","","Good facilities like bus canteen","Shift working in my department"
"1.0","2 Feb 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW83983339.htm","Operator","Current employee, more than 1 year","Jarod, Gujarat","Salary is good and increment is good","No work-life balance no facility","Show more","",""
"2.0","13 Dec 2023","Good management","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW82558010.htm","Technical assistant","Current employee, more than 3 years","","Food is good system
OT is good","Working hour is more 
Work life balance not good","Show more","",""
"5.0","13 Dec 2023","Best induction programme","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW82557645.htm","Officer","Current employee, more than 3 years","Rangpo","Induction Programme has been organised in proper way for new joiners.","Every thing is good as of now","Show more","",""
"4.0","6 Oct 2023","Quality culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW80717233.htm","Manager","Current employee, more than 5 years","Ahmedabad","1. Zydus is dedicated to quality orinted product and practices. 2. Across all cross functional department responsible for quality culture not only quslity drpaetment.","1. Slow decision in some critical situation. 2. Slow capex system progress for finantial decision even most urgent regulatory requirement also, which delay the progress of work.","Show more","",""
"5.0","16 Dec 2023","Nice","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW82656593.htm","Medical representative","Current employee, less than 1 year","Bhubaneshwar","All good here in zydus","You have to work more","Show more","",""
"5.0","29 Jun 2023","Zydus- A Great Place to Work and Supportive Management!","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW77846974.htm","Anonymous employee","Current employee, more than 10 years","","1. Incredible experience of 41 years 2. Always felt comfortable for approaching to superiors for any concern or suggestion 3. Positive and motivating work environment 4. Great Work life balance leading to happy employees followed by productivity 5. Excellent Reward and recognition programmes for any innovative ideas and achievements 6. Management trust in employees in their capabilities and accordingly giving platform for new challenges and learning opportunities 7. Coming up with new engagement programmes for fitness awareness and sports activities for employees 8. Great medical support and safety precautions for employees and their families in tough times during Corona 9. Its an honor and privilege to work with Zydus!","Not applicable as of now","Show more","",""
"4.0","6 Oct 2023","Overall excellent practical example driven training","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW80716948.htm","Manager","Current employee, more than 5 years","Ahmedabad","Good reward and recognition and training program at place for all employees","Slowly adopting to changes like betterment of employees and work life balance of employees","Show more","",""
"5.0","31 Oct 2023","Feedback regarding the Organization","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW81410439.htm","General manager","Current employee, more than 1 year","East District","Work life balance, ample opportunity to grow and best place to work.","Location constraints at Sikkim, Tough location to work due to geographical condition.","Show more","",""
"4.0","23 Nov 2023","Rewier Employee","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW82054751.htm","Technical assistant","Current employee, less than 1 year","Ahmadabad","Good Workplace & Good Opporrtunity Job In Zydus group.","Not my downtime someone Advice","Show more","",""
"5.0","20 Oct 2023","organization review","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW81113777.htm","Sr executive operations","Current employee, more than 8 years","Baddi","good work culture, work life balance, carrier opportunities","this section is not applicable for me as a new joinee","Show more","",""
"5.0","24 Nov 2023","Nice place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW82069103.htm","Business officer","Current employee","","","","","Career growth opportunities is there.","Not a good pay master."
