"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","3 Jan 2023","TCPL review","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW72300318.htm","Learning and development consultant","Current contractor, less than 1 year","Mumbai","Flexible timing, culture, learning opportunities","No con as of yet","","",""
"5.0","10 Dec 2022","Data Analyst Intern Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW71765802.htm","Data analyst intern","Former intern, less than 1 year","Bengaluru","","","Good Culture Good Work Good Teams and learning","Few additional benefits for employees","Show more"
"3.0","17 Nov 2022","Confused company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW71165259.htm","Operations manager","Former employee, more than 8 years","Bengaluru","Good culture till 2018 , good work life balance, nice people","Since 2019 typical fmcg culture , no team work , the old Tata ethics and culture not prevalent","","",""
"5.0","25 Nov 2022","Great place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW71377891.htm","Hr- management trainee","Current employee, less than 1 year","Bengaluru","Work life balance job security Pays and benefits are great Culture Management","1 - None 2 - Too many verticals","","",""
"3.0","4 Nov 2022","Changes Management","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW70787144.htm","Business finance manager","Former employee, more than 1 year","Lucknow","","","An normal Tata company to work.","Too much politics, No value ro experience since we went from Tata Chemicals due to merger of fmcg business","Show more"
"5.0","18 Apr 2022","Innovative work culture and a great place to learn","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW62948972.htm","Internal audit","Current employee, more than 1 year","Bengaluru","","","Extremely happy to work in an award winning team

 - Team is very collaborative and open to ideas from all employees regardless of their position in the organization. 

- IA Audit Head drives innovative ideas and approach due to which the team is able to quickly adopt new technologies 

- Senior management team is readily available to help employees grow in the organization. Managers are readily available for mentorship for both current and former employees","Bureaucracy and discouragement in the middle level manager in IA Risk which was immediately addressed by the IA lead but not supported by the other admin functions. Other teams are less collaborative.","Show more"
"3.0","19 Nov 2022","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW71225843.htm","Manager","Former employee","","Brand name Work ethics Empowerment HR policies","No work life balance Decision making is slow","","",""
"4.0","1 Nov 2022","Territory Sales Executive","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW70667313.htm","Territory sales executive","Current employee","","1) Work Personal Life Balance 2) Market Respect 3) Working Ethics","1) Lots of Politics 2) Partiality","","",""
"5.0","28 Oct 2022","Best","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW70601550.htm","Tse ii","Current employee, more than 1 year","Mumbai","Good salary with a good company","Working culture is not so good","","",""
"4.0","13 Oct 2022","Good Place to Learn and Earn","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW70116678.htm","Teritory sales executive","Current employee, more than 1 year","Grant No 11","","","Most of the things are good in this company. You have friendly environment.","Sometimes business number become stressful.","Show more"
