"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"3.0","8 May 2022","Equity Dealer","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW63830721.htm","Assistant manager","Current employee, less than 1 year","Goregaon East","","","Friendly environment, easy target, salary on time.","There are no perks,
Sales is mandatory","Show more"
"5.0","1 Jul 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW66209105.htm","Assistant manager","Former employee","","","","Very good environment to work","sales target a bit high","Show more"
"2.0","2 Jul 2022","Poor workplace","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW66212214.htm","Anonymous employee","Former employee, less than 1 year","","Good exposure and learning in business","Pathetic work culture and manager. Nonchalant upper management","","",""
"1.0","10 Sept 2022","Nothing good here.","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW68904912.htm","Agency partner","Former employee, more than 1 year","Calcutta","Nothing pros to share with you","Everything is cons here in the company","","",""
"5.0","23 Apr 2022","Nice company to work for long term","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW63176712.htm","Trade marketing manager","Former employee, more than 5 years","Pune","","","Respected name in the industry and good for long term association","Salaries are very less for these profiles and no growth plans","Show more"
"4.0","8 Jul 2022","Casa","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW66448885.htm","Assistant manager","Current employee, more than 3 years","","Good work culture and atmosphere","It is very good organization","","",""
"5.0","24 Jun 2022","MIS Executive","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65929962.htm","Back office executive","Former employee, more than 5 years","Mumbai","","","Good atmosphere and great job","No there is no any downsides of kotak","Show more"
"5.0","15 Jun 2022","IA - Kotak Mahindra Bank","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65604116.htm","Senior manager","Former employee, more than 3 years","","","","1. Great work life balance
2. Great learning experience","Low salary growth ( Low increments)","Show more"
"4.0","30 Jun 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW66149200.htm","Anonymous employee","Former employee, more than 1 year","","Good organization to work with","Not a very good work life balance","","",""
"4.0","1 Jul 2022","Kotak Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW66180146.htm","Architect","Current freelancer, more than 1 year","Bengaluru","","","Employee Friendly
Opportunity to learn Banking Domain","No work from home options","Show more"
"2.0","3 Jun 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65076895.htm","Senior manager","Current employee, more than 3 years","Chennai","","","Good
Nice
Feels good
Nice team members
Nice bank as whole","Politics mixed 
I don't like to say anything further , as nothing going to change","Show more"
"4.0","11 Jun 2022","Corporate banking","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65396954.htm","Anonymous employee","Current employee, more than 1 year","Bengaluru","","","Culture, work life balance, growth for performance","Lower pay as compared to market","Show more"
"3.0","20 Jun 2022","RDM","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65768248.htm","Anonymous employee","Current employee, more than 1 year","Shimla, Himachal Pradesh","Good working and friendly environment","Client base is not huge and thus customer lack in confidence","","",""
"3.0","23 Jun 2022","Nodal officer","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65888625.htm","Senior manager","Current employee, more than 10 years","Bengaluru","Benefits, Brand, location, timings, na","Politics,growth, no respect, limited hike, career growth, reporting manages","","",""
"1.0","28 Jul 2022","Toxic work environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW67293887.htm","Anonymous employee","Former employee, less than 1 year","Mumbai","","","Well known brand to work for","People are always trying to conspire and cut you short. Bossses are foxy.","Show more"
"5.0","22 Jun 2022","Cozy job","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65845825.htm","Deputy manager","Current employee, less than 1 year","Mumbai","Good Pay and great environment","No cons as such to be said","","",""
"4.0","21 Jun 2022","Best","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65822236.htm","Senior manager","Current employee","","Fast moving with business of insurance.","Biased while taking decisions to promote an employee.","","",""
"4.0","16 Jun 2022","Good to learn","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65648619.htm","Avp-analyst","Current employee, more than 5 years","Mumbai","","","Given more responsibility, flat org structure","Lot of work, less growth","Show more"
"4.0","7 Mar 2022","Decent Banking Life in Commercial Department","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW60771547.htm","Senior manager","Current employee, more than 5 years","Ahmedabad","","","Every banks work on similar sale target and budgets but has Lower pressure than other banking .
Culture is good if your boss is good .
Availablility of Internal switch to other departments.","Monetary benefit is lowest in the market
Incentive target is difficult to achieve","Show more"
"5.0","28 May 2022","Good to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW64813450.htm","Corporate salary manager","Current employee","","Good to work   and good management structure","Delay process and Lot of ATMs and Branches required in city outskirts","","",""
"5.0","14 Jun 2022","Great company to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65513745.htm","Deputy manager","Current employee","","","","Remote working
Friendly environment
Friendly colleagues
Peace of mind","Less salary
Unclear HR policies
Not major cons","Show more"
"5.0","21 Jun 2022","GRA Sales","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65844294.htm","Assistant manager","Former employee, more than 1 year","Calcutta","Good in work potential and culture","GRA Corporate Sales and marketing","","",""
"5.0","17 Jun 2022","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65664715.htm","Relationship manager","Current employee, less than 1 year","Tiruppūr","","","Monthly incentive
Good place to work","High pressure during the month end","Show more"
"4.0","14 May 2022","Great place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW64136308.htm","Anonymous employee","Current employee, more than 1 year","Mumbai","","","Lots of learning opportunities, Great management, Good work culture","Not much independence given in client relationships, No extra employment benefits, Lower hikes compared to industry standards","Show more"
"4.0","26 Jun 2022","Ok","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65980456.htm","Avp-it","Current employee, more than 3 years","Mumbai","","","Everyone is good at hera","Not available at moment but","Show more"
