"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","22 Apr 2020","India's largest power producer","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW32832462.htm","Manager","Current employee","Noida","","","Company has a wide port-folio from coal generating power stations, gas generating power stations, solar power plants, wind energy power plants, floating solar plants and also into coal mining. The company has the best PLF and availability factor of its power plants  in the industry. It also has many joint ventures with companies like BHEL, GE , SAIL  and a few state electricity boards","The company is not into power transmission  business","Show more"
"4.0","30 Oct 2015","ntpc","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW8483463.htm","Anonymous employee","Current employee","","","","salary is good.bonus is there.Free medical expenditure.Lots of leaves at project site.so if boss is good you can balance your site life  by taking leaves whenever you want it.Getting a good department is a luck.If you are in hr or contracts or maintenance it would be an easy life.","nobody cares how much you work hard.
remote location posting sometimes makes you unhappy.
no scope of foreign assignment.","Show more"
"5.0","17 Jan 2016","Addl General Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW9230221.htm","Anonymous employee","Current employee","","","","Its the largest Power generation and Utility Company in Asia and one of the best companies to work for in every aspect.","Due to its Public sector company status, its independence is curtailed. Personal growth is slower. Largely depends on governments for coal linkages.","Show more"
"5.0","28 Jan 2013","Got rich experience while working in different projects in various capacities","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW2319453.htm","Senior manager","Current employee, more than 10 years","Raebareli","","","NTPC is the best company in the field of power generation and I feel proud to be associated with such a company.","Being PSU company, it's a system oriented organization and decision making is a very lengthy and time taking process here.","Show more"
"4.0","4 Apr 2014","Great place to learn and experience all the theory you studied in action.","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW4002071.htm","Summer intern","Former intern, less than 1 year","New Delhi","","","The internship guides are very helpful and explain minuscule of things in detail.  The industry guides are knowledgeable and take out time to teach the interns. There are other interns as well which keeps the place lively and college like to a certain degree.","The heat is unbearable near and around the plant in summers.","Show more"
"5.0","15 Dec 2016","Great place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW13019200.htm","Manager","Former employee","Bilāspur, Chhattisgarh","","","Great collaborative learning culture for operations personnel. Operational turnaround capability. Sound training and development policy for all employees. Well established township facilities.","Time bound promotion. Monotonous work. Little scope for innovation and initiatives at middle management level. Limited scope of job switching across functions and departments.","Show more"
"4.0","9 Jan 2017","Deputy Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW13243025.htm","Anonymous employee","Former employee","","","","excellent work life balance, work with the experts of power sector, pace with the latest happening of thermal power, excellent salary especially at entry level, one of the best and holistic training programs in power sector, good leave policy","very niche roles so exit options gets diminised, less use of technology, too much hierechy, wrong choice of department will lead to very passive growth","Show more"
"4.0","2 Dec 2015","Engineering","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW8803364.htm","Assistant manager/executive engineer, ntpc limited","Former employee, more than 3 years","Tālcher","","","The pay is decent for freshers and the learning for mechanical and electrical branch people is great. Adds brand value to your resume, helps in applying to MBA and MS","remote location are tough to survive. If you want to stay at NTPC and want a working spouse, marry an NTPCian only.","Show more"
"5.0","28 Sept 2013","Excellent opportunity for those who have inventive mood and mind","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW3109955.htm","Manager","Former employee, more than 10 years","New Delhi","","","I created many new methods of working and eased the system by way of ignoring unwanted procedures. My DGM allowed and appreciated at all times","As many procedures are tailor made by the Funding Agencies we have to overdo certain works which creates fatique","Show more"
"5.0","8 Sept 2020","Best public sector company for work life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW35728781.htm","Assistant manager","Current employee, more than 3 years","New Delhi","","","Most of the work includes managing workforce, getting things done. Lot of time to learn new things and do recreational activities. Township life is simple and good. Most sports facilities are available. Management is mostly friendly.","Job location is remote. City postings are rare. Some couples live apart as wife works in a city and husband working in remote location.","Show more"
"4.0","17 Mar 2014","Relaxed Environment for a Trainee","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW3882634.htm","Executive trainee","Former intern, less than 1 year","New Delhi","","","You don't have work much or go regularly. It's your choice whether you want to learn something or just get a certificate. There are a lot of labs around the plant. You can always find employees willing to help and teach you. You can get a complete understanding of how a power plant works.","Nobody cares what trainees are doing. The training program is for namesake for such a big coporation.","Show more"
"3.0","2 Jan 2017","ACCOUNT ASSISTANT","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW13168253.htm","Assistant account executive","Current employee, more than 1 year","Singrauli","","","To improve our knowledge and skills and give the best performance  and take to highest way of success to the company.","company does not support employees benefit related works and some cases he does not satisfy own employees. and does not make a payment on time.","Show more"
"4.0","2 Sept 2014","Training at NTPC","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW4889719.htm","Ntpc trainee","Former intern, less than 1 year","Kota, Rajasthan","","","The best place if you want to get hands on experience of core electrical engineering . Will get to learn a thermal power plant works like .","A lot of hard work has to be done in order to get a full clear mind of the plant working . The employees are always not very cooperative.","Show more"
