"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","30 Mar 2023","Nice work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW75039702.htm","Growth manager","Former employee, more than 5 years","New Delhi","Multiple IJPs keep on coming.","Stagnant growth in same role.","","",""
"5.0","28 Mar 2023","Fantastic","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW74946117.htm","Anonymous employee","Current employee, more than 1 year","Chennai","Good work , no pressure","No problem in zomato while delivery","","",""
"3.0","5 Mar 2023","Zomato SDE","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW74218016.htm","Software development engineer (sde)","Current employee, less than 1 year","Bengaluru","","","good perks decent salary moderate work life balance","sometimes works load is more no good payment for higher roles","Show more"
"5.0","21 Mar 2023","Compensation review","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW74722473.htm","Strategic growth manager","Former employee","Bengaluru","Cross functional learning and industry exposure","Work life balance and organisational structure","","",""
"5.0","5 Jan 2023","Good organisation but poor lower management and misguided top management","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW72353372.htm","Logistics associate","Former employee, more than 1 year","Gurgaon, Haryana","","","Good work culture Flexible manager","Too much favouritism Useless lower management as they don't depict the real picture to middle management and top management","Show more"
"5.0","26 Mar 2023","zomato","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW74902943.htm","Acccounting","Former employee","Mumbai","good people, a good laptop","no food, no sleeping time","","",""
"5.0","22 Mar 2023","Job driver","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW74762261.htm","Delivery boy","Current employee","","","","Bike rider benifit very good","Most welcome carefully company in","Show more"
"3.0","18 Mar 2023","Ok","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW74645443.htm","Anonymous employee","Current employee","","","","Flexible and commission based systems","Lot of pressure and people always scolding","Show more"
"4.0","14 Mar 2023","Good work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW74525288.htm","Growth manager","Current employee, more than 1 year","","Pretty amazing company that follows ethics in every steps","The high workload wrt to priorities","","",""
"4.0","25 Mar 2023","Good work","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW74866169.htm","Product manager","Current employee, more than 1 year","New Delhi","Good work culture and environment.","Too much work to handle","","",""
"5.0","15 Mar 2023","Very Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW74528194.htm","Analyst","Current employee, more than 1 year","Gurgaon, Haryana","The working environment is good and comfortable","As such no bad things are there","","",""
"5.0","20 Mar 2023","Good comparison","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW74704395.htm","Senior operations executive","Former contractor","Surat","Flexibility in work is there","Too much work load is there","","",""
"2.0","23 Mar 2023","Average","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW74801478.htm","Associate","Former employee, more than 1 year","Gurgaon, Haryana","Good and helpful team members.","Growth is slow . Management is not cooperative","","",""
"1.0","23 Apr 2023","Not at all good company to work for","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW75751869.htm","Software development engineer (sde)","Current employee","Gurgaon, Haryana","salary is the only pro there","There's so much politics among people due to which you can be affected.","","",""
"5.0","6 Jan 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW72373865.htm","Delivery boy","Current employee, more than 1 year","","","","1. Time freedom 2. No restriction, when you want to do work you can and when you don't want to do nobody force and say you something 3. Decent earning","1. No job security 2. Sometimes when season is off your payout is reduce due to less order","Show more"
"1.0","19 May 2023","Exhausting","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW76583662.htm","Software development engineer","Current employee","","Nothing Nothing Nothing Nothing Nothing","Everything Everything Everything Everything Everything Everything","","",""
"5.0","27 Feb 2023","Great place to work at","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW74041746.htm","Zonal head","Former employee, more than 1 year","Chennai","work life balance, perks , leaves and team management","Office politics, ego clashes and nothing else","","",""
"3.0","18 Jul 2022","Poor Work Life Balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW66812248.htm","Software development engineer (sde) ii","Former employee","Gurgaon, Haryana","","","(1) A lot of opportunities to learn and enhance skills. Fast paced work.
(2) Pay is decent and annual increments to compensation are also great. Good performance is recognised and rewarded.
(3) Everyone is approachable and motivated.
(4) WFH flexibility nowadays","(1) Tech leadership is weak, no one will be able to help you often on issues encountered due to less bandwidth.
(2) Poor work life balance. It depends on the team but in general, it is hectic.
(3) Unorganised and chaotic. Documentation and testing are often neglected, proper software engineering principles are not applied. 
(4) ESOPs can't be entirely trusted as compensation because of the volatile share price and bad fundamentals.
(5) No team events/perks to motivate employees","Show more"
"4.0","2 Mar 2023","No Work Life Balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW74142029.htm","Busines analyst","Current employee, more than 1 year","Gurgaon, Haryana","Growth Good Money Friendly Culture","Work Life balance is myth No visibility if you can't speak","","",""
"4.0","17 Mar 2023","Nice","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW74605837.htm","Business analyst","Former employee, more than 3 years","Surat","Good Learning Experience from company","Working load is a bit more","","",""
"5.0","13 Mar 2023","Best culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW74473934.htm","Account manager","Former employee","New Delhi","Fast paced environment, fast growth","Very dynamic and a demanding role","","",""
"2.0","21 Feb 2023","Toxic work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW73824871.htm","Software engineer","Current employee, less than 1 year","Gurgaon, Haryana","the only pro is that you get to learn a lot","very poor work life balance, unprofessionalism`","","",""
"2.0","21 Mar 2023","Decent","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW74730307.htm","Business data analyst","Current employee, more than 1 year","Gurgaon, Haryana","Learning will be a lot","No work life balance there","","",""
"1.0","27 Nov 2022","Okayish place to work in","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW71417809.htm","Product analyst","Former employee, more than 1 year","Gurgaon, Haryana","","","Good base pay compared to other companies","Bad work-life balance Due to cost cutting, very less employment benefits Unstructured way of working","Show more"
"2.0","18 Mar 2023","na","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW74650341.htm","Growth manager","Current employee","Coimbatore","company perks, Fuel Expense, Leave policy","Worst culture, Toxic work environment","","",""
"3.0","14 Mar 2023","Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW74487776.htm","Manager","Former employee","Gurgaon, Haryana","It is a good place to work","It offers highly competitive environment","","",""
"5.0","23 Feb 2023","I am hard working men","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW73931525.htm","Kitchen helper","Former contractor","","Yes I think this is very good","Do more work and better experience in coutomers","","",""
"4.0","10 Jan 2023","Work ex","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW72507664.htm","Business analyst","Former employee, less than 1 year","Gurgaon, Haryana","","","Great environment- good pay, new ideas","The management is always experimenting so you never really know what’s expected because everything is an experiment. No proper processes In place. Still operates like a startup so can really be stressful at times .","Show more"
"1.0","1 May 2023","NA","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW75989510.htm","Avp-operations","Current employee","","Peer group, young and talented people","No autonomy, no clear career path, Founder doesn't care about people","","",""
"5.0","23 Feb 2023","Best company","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW73901010.htm","Fleet manager","Former employee, more than 5 years","Bhopal","Every thing is too good, Having a great experience Learning.","Nothing , You always feels so secure","","",""
"2.0","26 Feb 2023","No Work Life Balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW73986164.htm","Software development engineer (sde) ii","Current employee, more than 1 year","Gurgaon, Haryana","Learn how to work round the clock","works round the clock tirelessly","","",""
"1.0","20 Feb 2023","Toxic","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW73808460.htm","Senior product analyst","Current employee, more than 1 year","Gurgaon, Haryana","","","- Good compensation - Young and amart crowd","- People get fired for smallest mistakes - Random firing happens, nobody addresses it - People are working in fear of getting fired, which was not the case before - Many smart folks in Mid and high management left, very high attrition rate","Show more"
"3.0","13 Jan 2023","No Work life balance/ City Heads are harsh","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW72587502.htm","Account manager","Former employee, more than 1 year","","","","You can make good money You have exposure","no work life balance always behind targets","Show more"
"1.0","6 Apr 2023","Zomato","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW75259412.htm","Delivery executive","Current employee, more than 3 years","Gaya","","","Previous is best salary ,good for new","In current days salary is worst ,a man cannot survive with his family by Zomato salary","Show more"
"2.0","21 Feb 2023","Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW73850610.htm","City growth manager","Current employee, more than 3 years","Ahmadnagar","","","Salary, Health Insurance, Leave Management","Work pressure, Supply Demand Gap, Stretching Revenue Targets","Show more"
"4.0","2 Mar 2023","Too uncertain","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW74143783.htm","Avp- marketing","Former temporary employee","Gurgaon, Haryana","Good salary and great colleagues","Too much uncertainty Mad king syndrome","","",""
"5.0","7 Jan 2023","Great Place to Work","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW72399567.htm","Business analyst","Former employee, more than 8 years","Gurgaon, Haryana","Amazing place to get hands on experience and define the trajectory of your career on your own","A hybrid of a start-up and a corporate. Somewhere in the middle which can be detrimental at times","","",""
"5.0","1 Mar 2023","Salary Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW74103036.htm","Anonymous employee","Former employee, less than 1 year","Gurgaon, Haryana","Good learning, high pay raise","All good no cons here","","",""
"2.0","27 Feb 2023","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW74016950.htm","Fleet manager","Former employee, less than 1 year","Aurangābād, Maharashtra","Good package and flexibility for WFH","Worst work life balance and No fixed timings","","",""
"4.0","4 Jan 2023","Great for learning, bad for personal life","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW72312739.htm","Software engineer","Current employee, more than 1 year","Gurgaon, Haryana","","","Great learning experience. You don't have to wait a long time to work on something big. Very friendly and enthusiastic folks.","Bad at work-life balance, it's not for someone looking to relax and work.","Show more"
"4.0","23 Feb 2023","Great place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW73915943.htm","Account manager","Current employee","","Good place to work with","The structure is too dynamic .","","",""
"4.0","3 Feb 2023","Zomato salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW73277916.htm","Software engineer ii sde2","Former employee, more than 3 years","Gurgaon, Haryana","Good salary, fast phase learning new technologies, Chance to work with smart minds","No work life balance. Too much work. Late night deployment.","","",""
"4.0","11 Jan 2023","salary - city head","https://www.glassdoor.co.in/Reviews/Employee-Review-Zomato-RVW72539893.htm","City head sales","Former employee","Bengaluru","Very challenging , Lots to learn, dynamic and fast paced environment","Can get too unstructured at times, If you are not a zomato culture fit you will find it very difficult","","",""
