"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"3.0","28 Mar 2019","Manager customer service","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW25398036.htm","Customer service manager","Former employee, more than 1 year","Chennai","","","","Travel arrangements and expense reimbursements","Work culture and poor work life balance"
"2.0","18 Jul 2019","Query","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW28110054.htm","Usm","Current employee, more than 1 year","","","","","Work life balance is good","Too much office politics. Claim process late now a days."
"2.0","28 Aug 2019",".","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW28899484.htm","Csm","Former employee, less than 1 year","Mumbai","","","","So much to learn and grow","No time given for anything except the work assigned"
"3.0","2 Sept 2019","Sales .Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW28979320.htm","Anonymous employee","Former employee","","","","","Good company to work in","Immense pressure if you are in Banca channel"
"3.0","13 Nov 2019","Working from 1 year","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW30358956.htm","Anonymous employee","Current employee","","Good salaries
Few employee friendly policies","Workload
Work culture
Lots of confusion in processes","Show more","",""
"5.0","15 Dec 2019","Business analyst","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW30882433.htm","Anonymous employee","Current employee, more than 1 year","","Very good company to work","Healthy environment in the company","Show more","",""
"4.0","29 Jul 2020","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW34505104.htm","Asm- assistant sales manager","Current employee, less than 1 year","Bengaluru","Secure company and good employees","Work culture is decent not great","Show more","",""
"4.0","21 Sept 2020","Internship experience","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW36186049.htm","Anonymous intern","Current intern","Mumbai","","","","stipend was pretty good for internship","not much opportunity to learn something"
"3.0","8 Oct 2020","good","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW36918522.htm","Associate consultant","Former employee, less than 1 year","Bengaluru","","","","Good for freshers straight out from college","No. I do not see any such."
"5.0","5 Dec 2020","Awesome","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW39103370.htm","Usm","Current employee, more than 3 years","Gaya","","","","Very nice company to work with","None as there are no cons"
"4.0","1 Dec 2020","Good work","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW38953327.htm","Cloud engineer","Current employee","Mumbai","","","","great work, fine compension, good people","No free food in the office"
"3.0","12 Jan 2021","Good working condition","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW40507677.htm","Anonymous employee","Current employee","","","","","Good work life balance on whole","Not as such cons for now"
"5.0","18 Jan 2021","good","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW40912588.htm","Relationship manager","Former employee, more than 1 year","Ludhiana","","","","good work culture and better client service","salary hikes are not there"
"4.0","24 Feb 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW43010165.htm","Manager","Current employee","","Good culture and lot of learning","No cons observed during my stay","Show more","",""
"4.0","2 Mar 2021","Good company & colleagues","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW43377101.htm","Unit sales manager","Former employee, more than 1 year","New Delhi","","","","company to work with learning","upper management is not supportive"
