"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"5.0","20 May 2018","Assistant administrative officer in lic","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW20667771.htm","Assistant administrative officer","Current employee, more than 5 years","Calcutta","Salary and perks are the best. Govt sector benefits. Lots of paid holidays. Great scope for personal development. Great work life balance.","Marketing oriented. Great perks for hard workers. No cons as such.","Show more","",""
"5.0","18 Apr 2019","Divisional Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW25749505.htm","Divisional manager","Current employee, more than 10 years","Mumbai","Job security, decent salary, good work environment","Promotions not on merit. Only seniority matters. Little scope to put in practice innovative ideas.","Show more","",""
"4.0","7 Nov 2019","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW30252831.htm","Anonymous employee","Former employee, more than 10 years","","Pears are very friendly. Pension scheme is very helpful. Medical coverage is good.","Your boss may be an irrational person.","Show more","",""
"5.0","12 Dec 2012","its wonderfull to work  in corporation","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW2203872.htm","Development officer","Current employee, more than 10 years","Chamba, Himachal Pradesh","it is the only corporation wich give you both posion and paisa","every time you have to work on target based","Show more","",""
"4.0","15 Apr 2016","A hard core Marketing and Team handling  Job in Govt. Sector.","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW10286119.htm","Anonymous employee","Current employee, more than 8 years","Vadodara","King of own time. Flexible work hours. Benefits of PSU.","ADD NEW PERSONNEL YOY. SOME FAILS TO DELIVER AS CONSUMER INSIGHTS","Show more","",""
"4.0","1 Apr 2019","Challenging but decision making process is very time consuming.","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW25451338.htm","Senior division manager","Current employee, more than 10 years","New Delhi","Excellent network & acceptability amongst masses","Processes take too long, not matching with the current times","Show more","",""
"3.0","14 May 2020","Marketing oriented firm","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW33174231.htm","Aao","Current employee","Jammu, Jammu and Kashmir","Insurance field focussed
Pressure in marketing and now in administration too","Lot of politics
No personal growth
No self respect","Show more","",""
"5.0","8 Sept 2021","Best place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW52258589.htm","Assistant administrative officer","Current employee, more than 1 year","","This is the best place to work. Work life balance is at its best. Good career opportunities if ready to take transfers. Best remuneration in industry.","Politics and unions are affecting a lot.","Show more","",""
"4.0","13 Oct 2012","unhappy with the transfers frequently","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW2046610.htm","Architect","Current employee, more than 10 years","Mumbai","good work culture , follow ethics","away from family, relatives, etc","Show more","",""
"5.0","14 Dec 2012","insurance for all and all for insurance","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW2208937.htm","Assistant","Current employee, more than 3 years","Morādābād","good carriar opportunities and pension","difference of senior and junior , lack of knowledgein new candidate due to not giving the proper training","Show more","",""
"2.0","11 May 2014","""feels like executive""","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW4205457.htm","Direct sales executive","Former contractor, less than 1 year","Alīgarh, Uttar Pradesh","we insist people to save some money and protect their family income","bonus rates are not very high, so it is difficult to sell as an investment","Show more","",""
"5.0","19 Sept 2015","LIC stands for Live In Care","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW8005767.htm","Anonymous employee","Current employee","","","","","Its one of the leading investment sector with an ever growing no of customers","there is not so big an incentive like other private companys"
"2.0","1 May 2021","Good profile hampered due to malpractices","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW46324563.htm","Probationary development officer","Current employee","Bhopal","*Good pay
*Good facilities
*No transfers
*Good Allowances
*None","*Target depends on Salary
*Very huge competition with existing Dev Officers
*Have to invest a good amount of money.
*Traditional products
*Non-cooperative staff
*Outdated technology (Time taking)
*Most of the exectuites are selling lies.","Show more","",""
"5.0","16 May 2012","very good","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW1517633.htm","Development officer","Current employee","Hoshangābād","I like it because it gets me good package and very challenging job.. I love its every fortnight working style..","there is pressure in lic marketing","Show more","",""
"5.0","26 Jul 2012","it is a nice experience. if one in inside will get the real flavour of it","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW1776691.htm","Senior sales executive","Current employee, more than 1 year","Calcutta","good seniors
end to end conversation
so hidden things","slow
same rules again
same time
no flexibility","Show more","",""
"5.0","10 May 2018","Higher grade assistant","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW20534540.htm","Business analyst","Former employee, more than 10 years","Chennai","Life insurance business analyst and operations manager. Want challenges and less of monotony","Governmental and slow growth","Show more","",""
"5.0","16 Sept 2018","Excellent place to work. You learn a lot about insurance marketing. Great Organisation.","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW22499720.htm","Chief engineer","Current employee, more than 10 years","Kānpur, Uttar Pradesh","Great learning place. Excellent working place.","Nothing as such in my opinion and that is the majority opinion.","Show more","",""
"3.0","16 Feb 2020","Working in a condition where you cant expect career growth","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW31901827.htm","Manager","Former employee, more than 8 years","Bengaluru","Oppurtunity to learn new things in a raw manner.","Govt. Office life style which is too slow in this current era.","Show more","",""
"2.0","16 Dec 2021","Challenging","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW56794017.htm","Development officer","Former employee","Calcutta","","","","If you're good in sales, you can get a great future out of it. It has enough bonus to stick to this job","sales figures are pathetic. if you're not a salesperson, it's not made for you."
"4.0","11 Aug 2012","Good company to build your knowledge base in the insurance sector","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW1835641.htm","Intern","Former intern, less than 1 year","New Delhi","Huge customer base and Fair commission to the agents","Just need to simplify the work processes","Show more","",""
"4.0","14 Jun 2017","Lic as carrier","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW15471556.htm","Anonymous employee","Current employee, less than 1 year","","It is the best corporation.salary is good in comparison to banks.","Promotion is delayed at present.this situation will not be there after 2020.","Show more","",""
"5.0","7 Oct 2018","Goodest job.","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW22833541.htm","Lic agent","Current employee, more than 1 year","Nashik","Free time working and choose if self employment.","Not satisfied with people's way of thinking about insurance policy.","Show more","",""
"4.0","20 Jul 2020","Lic is best but for policy holders","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW34331776.htm","Insurance advisor","Former employee, more than 3 years","Karol Bāgh","1 and last resion Sovereign guarantee by rbi","Team coordination is not good seniors are not much supporting","Show more","",""
"4.0","12 Nov 2012","brand no 1 company.","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW2127594.htm","Agency work","Current employee, more than 10 years","Jaipur, Rajasthan","there is no corraption   working","lic of india side working is very slow.","Show more","",""
"5.0","5 Mar 2013","Life Insurance Corporation Of India secure families","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW2431091.htm","Lic agent","Current employee, more than 1 year","Mumbai","We are doing social work with the help of LIC to Assure people and their families","There is no downside to work with LIC","Show more","",""
"5.0","15 Jun 2013","10 year agency","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW2737742.htm","Insurance agent","Current employee, more than 8 years","Nayāgarh","this is best trust sectore to work","no nothing opinion about this matter","Show more","",""
