"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"5.0","4 Oct 2019","Purchase, Stores, contracts for projects","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW29630046.htm","Anonymous contractor","Former contractor","","","","","There is scientific culture of working","All are cooperative nature working"
"4.0","31 May 2020","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW33445934.htm","Process engineer","Current employee","Kanpur Nagar","Competitive work culture
Good colleagues
Good township
good food 
safety culture","No skill development
timings not fixed 
poor work atmosphere","Show more","",""
"4.0","17 Sept 2020","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW36056577.htm","Instrumentation engineer","Current employee","Veraval","","","","N O c o m e n t","Most important think of this group is Committment"
"4.0","23 Feb 2021","Summer intern","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW42941260.htm","Anonymous intern","Former intern","","","","","Nice and supportive working environment and serious towards imparting knowledge","Accomodation is a bit odd"
"5.0","11 Mar 2021","Great experience in Grasim industries","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW43847333.htm","Agm-sales & marketing","Current employee, more than 3 years","Mumbai","Work culture
Work & values
Balanced life","Career growth slow
Decision slow1
Job band division","Show more","",""
"5.0","17 Mar 2021","Administration","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW44127555.htm","Senior executive assistant","Former employee, more than 8 years","Mumbai","Cordial flexible work lifestyle peace","No proper growth for future","Show more","",""
"4.0","19 May 2021","great company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW47142294.htm","Deputy marketing manager","Current employee, more than 3 years","Bengaluru","","","","aditya birla group legacy, exposure to various industries.","salary increment in very low"
"3.0","22 Nov 2021","good place towork","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW55682688.htm","Manager","Current employee, more than 3 years","Ahmedabad","Good learning platform for checmail engineers","work life balance, more work","Show more","",""
"4.0","26 Nov 2021","Slow growth","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW55898526.htm","Sales manager","Current employee, more than 3 years","Mumbai","No sales pressure. Mostly as like supply planner job","Growth within organisations is limited","Show more","",""
"4.0","17 Feb 2014","good learning opportunity","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW3713561.htm","Anonymous employee","Former employee","","","","","the brand name of aditya birla","less focus on the consumer product division"
"2.0","1 Sept 2014","worst employer","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW4886157.htm","Process engineer","Former employee, more than 1 year","Nagda","","","","weather is good, enough time for watching movie daily","everything else, salery, work culture, food, crowd"
"4.0","22 Jan 2018","Good place to learn","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW18863879.htm","Summer trainee","Former intern, less than 1 year","Mumbai","","","","Good mentorship and good food","Very less interaction with other people working"
"4.0","19 Jan 2019","Great place to work.","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW24285732.htm","Anonymous employee","Former employee","","Good culture, 
No pressure
Friendly seniors","Nothing much to specify as a con","Show more","",""
"5.0","13 Aug 2019","a good hand experience.","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW28605475.htm","Intern","Former intern, less than 1 year","","","","","a cozy environment to work","difficult to get an internship opportunity"
"4.0","17 Sept 2019","Flagship Company of Aditya Birla Group","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW29269980.htm","Anonymous intern","Current intern","","","","","There are Good growth opportunity","There is nothing to say"
"4.0","14 May 2020","Summer intern in 2019","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW33181583.htm","Summer internship","Former intern, less than 1 year","Surat","","","","Good care for employees , good facilities","Nothing i have come accross"
"5.0","4 Oct 2020","It was nice experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW36698220.htm","Project engineer intern","Former intern, less than 1 year","Nagda","","","","Good company to work with.","The company does not pay much."
"4.0","8 Mar 2021","Very supportive environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW43686003.htm","Visiting medical consultant","Former contractor, more than 1 year","Renukūt","Give Financial support to me.","Provide medical facility to interior village .","Show more","",""
"3.0","23 Sept 2021","Decent Company to work in","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW53026188.htm","Assistant manager","Current employee, more than 1 year","","Good Work Life Balance
Good sports facility available","Housing infra 
General Facilities Dept.","Show more","",""
"4.0","2 Nov 2021","Assistant Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW54804707.htm","Assistant manager","Former employee, more than 1 year","Mumbai","Compensation
Working culture
Excellent project 
Leadership
Flexibility in locations","Work-life balance
Rigid structure
Not collaborative at the lower-tier hierarchy","Show more","",""
"5.0","17 Oct 2021","amazing","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW54097520.htm","Anonymous employee","Current employee, less than 1 year","","","","","amazing and we get a lot of experience","none at all, very good place"
"4.0","11 Mar 2016","General Manager Finance","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW9881862.htm","General manager","Former employee, more than 3 years","Bharūch","","","","Very large and Steady Group","Moderate growth and interenal politicsNo fast growth"
"4.0","16 Apr 2017","Environment and management","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW14647834.htm","Intern","Former employee, less than 1 year","","","","","Good environment and opportunity for everyone","not any that i know of"
"3.0","14 May 2019","Industrial Trainee Instrumentation","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW26143783.htm","Industrial trainee","Former intern, less than 1 year","Nagda","","","","Structured training plan, Helpful employees","Too slow and repetitive environment sometimes. Demoralized employees"
"3.0","24 May 2019","Intern","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW26300548.htm","Anonymous employee","Former employee, less than 1 year","","","","","nice work ,nice people ,calm place","far from city  gets very hot during summers"
"3.0","30 May 2019","For better growth","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW26385578.htm","Production supervisor","Current employee, more than 3 years","Bharūch","","","","It's a learning center fell free atmosphere","Meet targets and maintain new projects"
"2.0","29 Jun 2019","Chemist","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW27696019.htm","Qc chemist","Current employee, more than 10 years","Nagda","Job Security at the Current Company","No, better opportunity and less Salary","Show more","",""
"5.0","8 Sept 2019","good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW29106897.htm","Anonymous employee","Former employee","","","","","Very Good place to work","No problems faced by me"
"4.0","21 Jul 2020","Textile sales","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW34356569.htm","Sales representative","Current employee","Boisar","Good communication 
Nice work experience","Coronavirus problem
Long distance
Lockdown issues
No new opportunities 
Filled work","Show more","",""
"5.0","12 Feb 2021","Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW42430531.htm","Assistant manager","Former employee","Mumbai","-Open culture
- Various opportunity to grow","- Big hierarchy makes the processes slow","Show more","",""
"4.0","16 Feb 2021","Civil","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW42552584.htm","Senior engineer","Current employee, more than 3 years","Veraval","","","","Self development, learning, free to develop innovations","Slow growth, remote location,, work life balance"
"5.0","3 Jun 2021","Working in Grasim","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW47832175.htm","Manager","Current employee, more than 1 year","Mumbai","","","","Positive environment, Good timing, Supportive","Promotion, NA, NA , NA, NA"
"4.0","26 Jun 2021","Maintenance","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW48941975.htm","Assistant manager","Former employee, more than 8 years","Nagda","","","","Good work culture,good company to work,good township","Slow growth performance criteria partiality in promotion"
"4.0","1 Aug 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW50534138.htm","Supervisor","Current employee","Ujjain","Good factory inspired employees company","Nice company in the world","Show more","",""
"4.0","24 Aug 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW51562816.htm","Assistant manager","Current employee, more than 8 years","Veraval","","","","Good for production career . Chemical, mechanical.accomodation","Remote.limited exposure to technology. Slowly declining business."
"3.0","21 Sept 2021","Good stability. Good to start","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW52863961.htm","Research scientist","Current employee","Mumbai","","","","Ok to start. Good stability","Slow growth and rise. Internal polytics"
"3.0","7 Oct 2021","GET","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW53697038.htm","Assistant manager","Current employee, less than 1 year","Renukūt","","","","Industrial exposure , learning opportunities","Work culture. No good place to hangout and eat nearby."
"5.0","13 Dec 2021","Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW56615023.htm","Manager","Current employee, more than 3 years","Mumbai","Good to work and work life balance","No cons yet to explore","Show more","",""
"3.0","17 Feb 2013","Good for interns","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW2377203.htm","Intern","Former intern, less than 1 year","Harihar","","","","Best part is Grasim Colony","Plant is Polluted because of pulp odor."
"3.0","20 May 2016","Power plant","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW10669247.htm","Process engineer","Former employee","Hubli","Good normal plant with town ship","No social life in town ship","Show more","",""
"4.0","15 Jul 2017","Opportunities waiting for the willing","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW15909269.htm","Anonymous intern","Former intern","","Old company
Big group
Ranges of technologies.","No mollycoddling
Terrible Hierarchy 
Pollution","Show more","",""
"3.0","17 Mar 2018","intern","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW19736468.htm","Anonymous intern","Former intern","","salary and allowance was pretty good.","hardcore traveling required for this job","Show more","",""
"4.0","6 Mar 2019","Great Enjoyed a lot","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW25027034.htm","Anonymous intern","Current intern","","","","","Good team bonding and helpful people","Interns are usually ignored"
"5.0","26 May 2019","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW26321737.htm","Assistant manager - accounts & finance","Current employee, more than 8 years","Vadodara","","","","Good salary. Perks is good","Growth is slow. Qualification is must"
"5.0","11 Jul 2019","Beat","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW27936359.htm","Chemical engineer","Current employee, more than 3 years","Bharūch","Best place/ culture/ value / people values.","Nothing only 1 increment","Show more","",""
"4.0","20 Dec 2020","Intern","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW39654650.htm","Anonymous intern","Former intern","","","","","Vast exposure to different machinery and equipment","Situated at location away from cities"
"5.0","27 Dec 2020","Good place!","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW39845922.htm","Intern","Former intern, less than 1 year","Navi Mumbai","","","","Free breakfast and lunch for interns","Long hours but fun experience"
"4.0","5 Feb 2021","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW42015064.htm","Chemical engineer","Current contractor","Nagda","Exposure 
Culture 
Projects 
Mentor 
Money","Speed of growth and promotion","Show more","",""
"5.0","9 May 2021","Great Learning","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW46673115.htm","Anonymous employee","Former employee, more than 1 year","","","","","Great Learning. Flexibility, great management","None at all. Everything was great."
"5.0","31 May 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW47682764.htm","Supervisor","Former employee, more than 1 year","Nagda","Excellent friendly environment well management","Not so much for them","Show more","",""
"4.0","8 Jun 2021","Great community!","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW48049955.htm","Summer intern","Former intern","","","","","Very helpful people and nice community","Too far away from the city"
"2.0","14 Jun 2021","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW48298974.htm","Customer care executive","Current employee, more than 1 year","Vadodara","","","","less work pressure, good working environment","very less in hand salary, too many cuttings"
"1.0","25 Jun 2021","Worst company to work at for youngsters. They suck out all the time and energy out of you at very poor salary/","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW48859480.htm","Anonymous employee","Former employee, more than 1 year","","brand name, company bus, canteen facility","Low Pay, HR doesnt know rules and regulations, try to influence during F&F and exit interview.","Show more","",""
"5.0","24 Jun 2021","Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW48777112.htm","Officer","Former employee","Mumbai","","","","Ok and better to work","It takes time to adjust with culture"
"3.0","30 Aug 2021","Traditional Mindset but good reputation","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW51819091.htm","Anonymous employee","Current employee","Bengaluru","Supportive management
New ideas are appreciated","Slow working in factory environment","Show more","",""
"5.0","4 Sept 2021","Nice employer","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW52092552.htm","Assistant general manager","Current employee","Calcutta","","","","Employee friendly and good pay master","Slow growth and limited opportunity"
"5.0","18 Nov 2021","Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW55576282.htm","Assistant manager","Current employee","Bharūch","","","","Very good company to work on","No cons is there in company"
"4.0","29 Jan 2013","Nice","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW2322104.htm","Assistant manager","Current employee, more than 3 years","Nagda","people are cooperative.
learning environment.
opportunity to grow","Working on old technologies.
Monopoly in business","Show more","",""
"4.0","8 Oct 2020","A value company","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW36899276.htm","Senior vice president operations","Current employee, more than 10 years","Bharūch","","","","Good Culture, Strong Corporate Leadership","Low Tech, Nepotism is rampant"
"5.0","9 Dec 2020","Great Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW39309049.htm","Internship","Former intern, less than 1 year","Harihar","","","","Excellent work culture and practice","No Cons form work side"
"5.0","19 Dec 2020","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW39625920.htm","Engineer","Current employee","","","","","Colony , hospital, pf, grautity","Low salary, job pressure, less manpower"
"4.0","22 May 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW47303217.htm","Graduate engineer trainee (get)","Former employee, more than 1 year","Nagda","9-6 job
Work life balance
Can pursue hobby","Remote location
Less women on shop floor","Show more","",""
"3.0","13 Oct 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW53915500.htm","Assistant manager","Current employee, more than 3 years","Nagda","","","","Colony, Family like culture, Job security","Slow growth, low increments, Less growth opportunities"
"3.0","16 Dec 2021","Best in textiles","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW56795856.htm","Production worker","Current employee","Kolhāpur, Maharashtra","","","","Premium fabrics producer company in textile","Specialist in cotton shirting fabrics"
"3.0","22 Nov 2014","intern","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW5424000.htm","Anonymous employee","Former employee","","think on your own, management lessons","work loads ,target completion salary","Show more","",""
"3.0","30 Jul 2018","Good work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW21720615.htm","Anonymous intern","Former intern","","","","","Good colony inside company campus","Nothing bad, except the cafeteria"
"4.0","23 Jun 2018","Excellent Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW21181037.htm","Internship","Former intern, less than 1 year","Mumbai","Learning environment
Good work Life balance","None None None None None","Show more","",""
"4.0","23 Oct 2018","Marketing research","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW23076271.htm","Anonymous intern","Current intern","","","","","Good work environment for interns","Working culture is very agressive"
"4.0","21 Jul 2019","Intern","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW28144503.htm","Anonymous intern","Former intern","","","","","Excellent top level management team","Work environment is a bit low"
"3.0","1 Dec 2019","a","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW30640998.htm","Anonymous employee","Current employee","","","","","good to work, good department","no skill development, no improvent cant switch"
"4.0","26 Jan 2021","great atmosphere","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW41417836.htm","Digital marketing manager","Former employee","Mumbai","","","","independence and flexibility while working","the co gives no bonuses"
"4.0","7 Apr 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW45158149.htm","Project engineer","Current employee, more than 3 years","","","","","Valued culture, work life balance","Less pay, not much open management"
"4.0","21 Nov 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW55651289.htm","R%26d","Current intern, less than 1 year","Nagda","","","","Less work load, good environment","issues in communication up the hierarchy"
"5.0","28 Nov 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW55933934.htm","Anonymous employee","Current employee, more than 1 year","","","","","Good in all aspects good","Boss is always rigth here"
"3.0","30 Sept 2016","grasim","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW12130789.htm","Lab assistant","Former employee","Nagda","","","","good exp, great culture etc","food location not  that great"
"4.0","22 Jul 2019","Excellent","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW28157237.htm","Anonymous employee","Former employee","","","","","Location, opportunity, accomodations, peers, training","Salary, compensation, benefits, remote location,"
"2.0","26 Nov 2020","AM","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW38770752.htm","Assistant manager","Current employee, more than 3 years","Nagda","","","","No Reason To share the same","Very high pressure with low salary"
"3.0","26 Jan 2021","Internship","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW41468833.htm","Software engineer(internship)","Former intern","Harihar","","","","Nice, hardworking, enjoyable, and peaceful environment","Low pay and confused management"
"4.0","11 Feb 2021","Mechanical","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW42319189.htm","Anonymous intern","Former intern","","","","","Accommodation given by the company","Is Far from city area"
"4.0","20 May 2021","Eny","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW47235692.htm","Anonymous employee","Current employee","","","","","Good work culture at plant","Work life balance should improve"
"3.0","4 Jan 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW57424275.htm","Ndt engineer","Current employee","Bengaluru","","","","Good brand name as such.","Good brand name with less increment"
"2.0","27 Nov 2012","Average.","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW2163556.htm","Anonymous intern","Former intern, less than 1 year","Bhiwani","","","","The co workers are cooperative.","Not a good place to work"
"1.0","30 Jan 2020","Not good management, they drain talent and leave us useless. No cooperation from seniors, secrecy and HR is tormenting.","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW31589955.htm","Engineer","Former employee, more than 8 years","Kārwār, Karnataka","","","","Old mentality, Strict and Cumbersome work","Extra time work without any payment, no good colony or facilities, very bad atmosphere, worse HR department"
"2.0","5 Sept 2020","Ok","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW35647345.htm","Manager","Current employee, more than 8 years","Mumbai","","","","Not so good not so bad","Poor management at all levels"
"3.0","7 Oct 2020","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW36834359.htm","Assistant manager","Former employee, more than 1 year","Bharūch","","","","Bus facility, canteen, job safety","Salary structure is very confusing"
"1.0","5 Mar 2021","Big Brand","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW43563138.htm","Anonymous employee","Current employee, more than 5 years","Mumbai","1.Big brand 
2.Turnover 
3.Learning lot","1.Too much human development
2.politics
3.Only C level takes cream 
4.no promotions
5.slow growth
6.COmpany grows faster than you in case of inflation
7.Company cares only abt CMOS","Show more","",""
"1.0","16 Dec 2021","Not good company to start","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW56771642.htm","Research associate","Current employee, more than 1 year","","Not much other than being in Navi Mumbai","Not good company to start","Show more","",""
"4.0","20 Feb 2024","Average Work life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW84578722.htm","Anonymous employee","Former employee","","Freedom to do tasks
How fast the work is done","Emergencies in industry.
Expensive food","Show more","",""
"5.0","10 Aug 2022","Very good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW67775610.htm","Anonymous employee","Former employee, less than 1 year","","","","","I was fortunate to work for such a good company. Learnt a lot during my short stay at the company.","Nothing that I am aware of."
"5.0","27 Aug 2022","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW68418473.htm","Process enigineer","Former employee","","housing ,
facilities ,
food ,
less commuting hours,
management ,","safety concerns 
poisons gas which can create chronic disease","Show more","",""
"3.0","27 Jan 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW58681533.htm","Anonymous employee","Former employee, more than 3 years","","","","","Colony, work life balance, On the job learning","Location, growth, salary, unsupportive managers, hierarchy, slow learning curve"
"4.0","21 May 2012","It was satisfying , enough scope for learning","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW1525931.htm","Process engineer","Former employee","","Management was supporive , they encouraged you to take decisions and get the same implemented , very cooperative and helpful in taking new initiatives","pollution is a major downside of any such industy , coal dust from the power plant , smell of carbon disulphide in the environmental pollution and issues are of major concern","Show more","",""
"3.0","20 Jul 2012","Decent Place","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW1752926.htm","Anonymous employee","Former employee","","Company highly reputed in its field.
Stay in Grasim Staff quarters ( Industrial Township life)","Pay not good.
Work in shifts.
Nothing to do in nagda.
If one is planning to go for higher studies while working then not a good option.","Show more","",""
"4.0","20 Oct 2018","Instrumentation Engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW23041055.htm","Anonymous employee","Former employee","","","","","Although it was a plant with most of the responsibility on shop floor, the company gave equal opportunity to both girls and boys","The canteen was not hygienic as the plant was in pre-commissioning  stage"
"3.0","11 Feb 2012","Good experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW1332724.htm","Anonymous employee","Former employee","","Brand name, has healthy work culture and encourage young talent and their ideas.. for freshers it is a good platform to start their career with.","appreciation in monetary terms is less..","Show more","",""
"4.0","4 Aug 2016","Project Engineer Instrumentation","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW11462025.htm","Anonymous employee","Former employee","","Good Culture, helpful top management. Helped a lot for my career development.","Employees suffering because of tussle between top management.","Show more","",""
"4.0","24 Jan 2017","Instrumentation & Controls Engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW13464559.htm","Anonymous employee","Former employee","","","","","Good to have a professional experience working on new projects.","More benefits for managerial positions. Benefits for lower positions are ignored."
"4.0","11 Apr 2018","Maintenance  Intern","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW20105688.htm","Anonymous intern","Former intern","","","","","Can Learn a Lot fro the Sr. Engineer","There are no cons as i only worked for one month"
"3.0","25 Nov 2012","Good while it lasted","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW2157829.htm","Anonymous employee","Current employee","","","","","Good working Culture  and work life balance","not an interesting work experience"
"5.0","19 Aug 2020","Intern","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW35054099.htm","Software engineer(internship)","Former intern","","","","","Its a good company to work with.","No cons. You learn new things everyday."
"5.0","12 Sept 2012","Not Bad","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW1945497.htm","Anonymous employee","Current employee, less than 1 year","","Name of Aditya Birla Group","Poor Working Style of Management","Show more","",""
"5.0","28 May 2014","Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW4298306.htm","Anonymous employee","Former employee","","","","","perfect, great, good compensation,fun, friendly","less opportunity,limited growth,biased,no growth,confusing structure"
"1.0","16 Dec 2012","very bad","https://www.glassdoor.co.in/Reviews/Employee-Review-Grasim-Industries-RVW2211760.htm","Anonymous employee","Former employee","","nobody looks at you what you are doing","salary is below industry standards","Show more","",""
