"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"1.0","10 May 2022","worst culture, Worst place to work - do not join if you hate toxic companies","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW63898954.htm","Deputy manager","Current employee","","","","no reason to work here","no appreciation
unprofessional , non experienced manager
work load is crazy, morning 9 to night anytime, till your manager wants to screw you
higher management do not care about employees
crazy attrition, no new onboarding on time, extra work load on already loaded employees
abusive culture
you can survive here only if you have a good supportive manager which in this company is very rare","Show more"
"4.0","26 Sept 2022","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW69478984.htm","Manager","Former employee, more than 8 years","","Lot of learnings during the tenure","Work life balance was missing","","",""
"4.0","12 Aug 2022","Good company to work with!","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW67836618.htm","Business development manager","Current employee","","","","1. The company have values and works on it
2. Focus on Learning and development.","1. More focus on business than on employee satisfaction","Show more"
"3.0","3 Oct 2022","","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW69711225.htm","Senior corporate agency manager","Current employee","","Brand_ good market presence_ learnings","Zero work life balance_ slow growth","","",""
"3.0","26 Sept 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW69448794.htm","Sales executive trainee","Current employee, less than 1 year","Chennai","","","No good reason to work here","Must impove work culture for employees","Show more"
"4.0","30 Aug 2022","Very good organization. Set processes and policies. Employee friendly","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW68537668.htm","Anonymous employee","Current employee","Mumbai","Very good organization. Set processes and policies. Place to build your career","Changes required in salary structuring","","",""
"4.0","13 Sept 2022","Good Learning","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW69031978.htm","Anonymous intern","Former intern, less than 1 year","","","","Systems
Learning in terms of projects","Hectic working culture 
Stressful as multiple projects are aligned together","Show more"
"2.0","31 Aug 2022","Operation","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW68541084.htm","Operation (sr associate)","Former employee, more than 1 year","","","","Good for fresher... learning skills","Wrost work life balance..high pressure on operation too... Giving lots of tragets..","Show more"
"4.0","21 Aug 2022","Great company to start with in terms of experience","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW68159736.htm","Actuarial intern","Current intern, less than 1 year","Mumbai","One can gain Deep knowledge and great experience, talking about Actuarial dept.","Low pay while retaining after internship.","","",""
"5.0","14 Sept 2022","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW69074902.htm","Senior corporate ehs manager","Current employee, more than 3 years","","Good company to work for career growth.","Overall good company to work","","",""
"2.0","27 Aug 2022","overall a good place to work at","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW68405901.htm","Graduate engineering trainee get","Current employee","","","","Job security, good culture, good work life balance","colleagues who lick manager's boots","Show more"
"1.0","18 Nov 2022","Less salary more work","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW71208787.htm","Associate manager","Current employee, more than 5 years","Mumbai","","","Good learning path to grow career","Lot of politics and poor management","Show more"
"4.0","9 Sept 2022","Work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW68876271.htm","Anonymous employee","Current employee, less than 1 year","","Felxible and employee friendly company","Typical Indian work culture issues- overburden, nepotism, etc","","",""
"1.0","10 Jan 2022","Business Development Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW57719837.htm","Business development manager","Former employee, less than 1 year","Kollam","","","Windfall: Business management comes in handy in the monetary sense. You could end up making much more money than you would have made while working for someone else.
Autonomy: Be your own boss, and make all the decisions crucial to your own success. You have the opportunity of being your own boss and making all the decisions without consulting anyone hence wasting time.","Investment: Like all other huge personal undertakings, you may have to take a large financial risk which is a huge risk if it fails.
Devotion: You’ll likely have to work long hours and may have fewer opportunities to take vacations which may eat into your health in the long run.","Show more"
"2.0","8 Sept 2022","Company review","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW68834409.htm","Anonymous employee","Former employee","","","","Brand value and presence in the market","Work culture
Management structure
Work life balance","Show more"
"5.0","19 Aug 2022","Org review HDFC Life","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW68097414.htm","Associate vice-president","Current employee, more than 10 years","Mumbai","","","Learning and development, Values and Culture.","Nothing much all is well","Show more"
"2.0","9 Sept 2022","Okayish","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW68879461.htm","Intern","Current intern, less than 1 year","New Delhi","Learning was adequate but can be improved","Sales procedure can be improved","","",""
"3.0","6 Sept 2022","Good internship","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW68762490.htm","Executive trainee","Current intern, less than 1 year","North West","","","Its good for personal growth","So much hardwork to do","Show more"
"5.0","30 Aug 2022","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW68494540.htm","Sales development manager","Former employee, less than 1 year","Anantapur, Andhra Pradesh","Good place to work in.","Timings are good for working","","",""
"5.0","15 Aug 2022","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW67947285.htm","Cluster manager","Former employee, more than 1 year","","Good atmosphere and work balance life... Good company to work","Salary increment is low but incentive is good","","",""
"5.0","21 Aug 2022","Best Place to Work","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW68155175.htm","Anonymous employee","Current employee","","Best place to work with in this sector.","No downsides identified so far","","",""
"4.0","28 Aug 2022","innovations","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW68434251.htm","Cam","Current employee, more than 1 year","","","","innovations and good working culture","extra targets ,multi tie up","Show more"
"3.0","21 Aug 2022","Corporate agency manager","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW68153512.htm","Corporate agency manager","Current employee, less than 1 year","","Not a bad organization to work","No man power to work and get support","","",""
"5.0","26 Jul 2022","Excellent workplace to learn and grow","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW67164679.htm","Key account manager (kam)","Current employee, less than 1 year","","","","1. Good learning 
2. Amazing team
3. Good Incentive 
4. High performers are rewarded","1. None unless you are an underperformer","Show more"
"4.0","25 Aug 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW68322996.htm","Anonymous employee","Current employee, less than 1 year","New Delhi","Good place to work. Job guarantee is thete.","Sales target and channel partner.","","",""
"4.0","28 Aug 2022","intern","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW68432754.htm","Graduate student","Former temporary employee","","corporate exposure, good learning and experience","rude people, no free time","","",""
"3.0","11 Jul 2022","Human Resource","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW66544226.htm","Senior associate","Current employee, more than 3 years","Mumbai","","","Flexi timing
Non pressurized work culture
Good Leave available","Doesn't help Employee to go ahead in their career. 
Not Good Salary
Doesn't give promotion. 
Increment is worst","Show more"
"4.0","27 Aug 2022",".","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW68407755.htm","Anonymous employee","Former employee","New Delhi","Great place to work, Recommended.","Make sure your profile is good.","","",""
"4.0","25 Jul 2022","having a great","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW67149264.htm","Software development engineer in test (sdet)","Current employee","","","","very movite and kind a good willinginess","nothing about the company just doing great","Show more"
"4.0","18 Aug 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW68062454.htm","Relationship manager","Current employee","","Nice experience to work and learn","Work pressure is really high","","",""
"3.0","2 Aug 2022","Work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW67449557.htm","Sales","Current employee, more than 1 year","Lucknow","","","Best brand 
Good product
Good employees","Environmental
Team leaders are not supportive","Show more"
"4.0","8 Jun 2022","Sr  Corporate Agency Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW65298587.htm","Senior corporate agency manager","Former employee, more than 5 years","","","","Good incentives ,work life balance","Growth is a bit slow here","Show more"
"5.0","8 Aug 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW67694559.htm","Assistant manager","Current employee, less than 1 year","Bengaluru","","","It's Good to work here","There are Not any cons","Show more"
"4.0","27 Jun 2022","best place for work","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW66003618.htm","Assistant sales manager","Current employee, more than 1 year","New Delhi","","","Amazing place to work if you are looking for a job in the life insurance company","management should look for all employee","Show more"
"4.0","17 Jun 2022","Best place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW65681234.htm","Ach specialist","Current employee, more than 3 years","","","","Employee friendly company... Opportunity to learn more.. Good top management","Growth opportunity is less. Salary is less compare with other insurance companies..","Show more"
"4.0","3 Aug 2022","Goods","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW67476966.htm","Territory manager","Current employee, more than 3 years","Chennai","","","Good environment to other colleqiez","Meed improve on team bonding","Show more"
"3.0","1 Aug 2022","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW67377498.htm","Management trainee","Former employee, less than 1 year","Mumbai","Good organization to build your career","Old technology and softwares in use","","",""
"4.0","28 Jul 2022","Hdfc life product manager","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW67250410.htm","Product manager","Current employee","Mumbai","High salary, corporate world exposure","No downsides, lovely environment and people","","",""
"1.0","1 Oct 2022","Average Mindset Company","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW69656502.htm","Manager","Former employee, more than 3 years","Mumbai","One can learn many things out here","It take lot of time to get promotion","","",""
"5.0","28 Jul 2022","Great organization","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW67260902.htm","Senior corporate agency manager","Current employee","","Jobs are safe, salary on time","Salary hike is very low","","",""
"4.0","19 Jun 2022","Company is good","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW65729028.htm","Sdm manager","Former employee, more than 1 year","","","","WLB is good in the industry 
Emp Friendly
MGT is good","Lots of pressure
they will inform emp to work on sunday oly for sales team","Show more"
"4.0","18 Jul 2022","Decent pay","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW66856356.htm","Anonymous intern","Current intern","","It upon the channel and good pay","No work life balance is followed","","",""
"3.0","14 Jul 2022","Typical traditional mindset Indian company","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Standard-Life-Insurance-RVW66679543.htm","Anonymous employee","Current employee, more than 5 years","","Leaders in private sector with strong distribution","unable to adapt to changing technologies","","",""
