"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"4.0","10 Aug 2022","its nice company","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67789691.htm","Summer internship program","Current intern, less than 1 year","Jalandhar, Punjab","","","","good work culture in the company","some times the work load is too much ."
"4.0","3 Aug 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67517372.htm","General manager","Current employee, more than 8 years","Navi Mumbai","Lot of Opportunities and challenges","Lack of Salary growth and very sloppy HR","Show more","",""
"5.0","21 Aug 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW68160704.htm","Anonymous employee","Former employee, more than 1 year","","","","","It was very good experience","Ok but salary expectations are more"
"4.0","21 Jul 2022","Very good company with good culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW66974703.htm","Manager fc&a","Current employee, more than 1 year","Navi Mumbai","","","","You will get good corporate exposure along with good corporate culture, compensation and work life balance","There is no cons actually"
"5.0","19 Aug 2022","Senior Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW68102062.htm","Senior manager, operations","Current employee, more than 10 years","Surat","","","","Great place to work and learn","Not much to say about"
"2.0","25 Jul 2022","Good  for Learning but weak mid level management","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67114210.htm","Associate senior manager","Current employee, more than 5 years","Raigarh","Learning opportunities
Systematic Standard Procedures
Higher Safety Standards","Manpower Crunch
Poor Work life balance
frequent shutdowns
Less payscale compare to competitors
low Annual Increment","Show more","",""
"4.0","2 Aug 2022","good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67450077.htm","Associate analyst","Current employee, less than 1 year","Mumbai","","","","great place to work , good work life balance","monotonous work after a certain point in time"
"5.0","12 Jul 2022","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW66621268.htm","Senior manager -procurment","Current employee, less than 1 year","Navi Mumbai","Everything is Good, lot of opportunities to learn new things and grow yourself","Work pressure too much, poor work planning..bosses favouritism kills organisational culture","Show more","",""
"4.0","9 Aug 2022","Nice company to work for","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67696158.htm","Anonymous employee","Current employee, more than 10 years","","","","","Opportunities to learn and grow","Very high demands and urgency for job completion."
"4.0","17 Aug 2022","Good Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW68032585.htm","Manager","Former employee, more than 3 years","Jāmnagar","","","","Well designed systems make the experience smooth.","Slow growth in your career"
"4.0","23 Jul 2022","Good Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67074574.htm","Anonymous intern","Former intern, less than 1 year","","","","","I was only an intern but my 3 months were good.","Cant see many cons since i only worked there for 3 months."
"5.0","17 Jul 2022","Best job","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW66790701.htm","Graduate engineer trannie","Current employee, less than 1 year","Jāmnagar","If you want to work with an private organization, reliance is best semi government company listed between 500 fortune","It is Good for girls also","Show more","",""
"3.0","17 Aug 2022","Depends heavily on the team","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW68011873.htm","Senior data scientist","Current employee, less than 1 year","Bengaluru","- good pay
- mac book","- bad HR
- bad management","Show more","",""
"4.0","6 Jul 2022","job security","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW66367446.htm","It project management","Current employee, more than 5 years","Mumbai","on time salary and
job security","poor appraisal policy/ poor increment","Show more","",""
"5.0","15 Aug 2022","Good workplace","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67951481.htm","Anonymous employee","Current employee, more than 1 year","","","","","nice culture, good facilities, big campus","The compensation can be better"
"3.0","8 Aug 2022","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67689544.htm","Senior manager, product management","Current employee, more than 10 years","Navi Mumbai","Brand, Opportunity for hands on knowledge","Low salary growth, 90days lock in, Hierarchy driven","Show more","",""
"4.0","17 Aug 2022","Epc","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW68042362.htm","Assistant manager","Former employee, more than 3 years","Kol","It is a good company","It is not for good culture","Show more","",""
"5.0","18 Aug 2022","Good experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW68056125.htm","Anonymous employee","Former employee","","","","","Good workplace and learning experience","Cannot think of anything negative"
"5.0","10 Aug 2022","Engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67757187.htm","Anonymous employee","Current employee, more than 8 years","","","","","Good location, Wide Opportunities due to variety of projects.","work environment can be improved"
"5.0","15 Aug 2022","Internship","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67940746.htm","Intern","Former intern, less than 1 year","Surat","","","","Great environment to work for","Fast-paced skills require in this company"
"3.0","30 Jul 2022","Process Engineer at JEC, RIL Jamnagar","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67349758.htm","Process engineer","Current employee, more than 3 years","","Good for GETs upto 2-3 years.","Low pay and poor increment.
No good HR team.","Show more","",""
"4.0","9 Aug 2022","Great place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67703685.htm","Manager, regional sales/marketing","Current employee, more than 3 years","Aurangābād, Maharashtra","","","","Great place to learn and grow","None really - good workplace overall"
"3.0","17 Aug 2022","Internship","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW68026258.htm","Internship","Former employee, less than 1 year","Navi Mumbai","Work Exposure is very good","No or 0 work life balance","Show more","",""
"3.0","24 Jul 2022","R&D GET","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67078671.htm","Research scientist","Current employee, more than 1 year","","","","","Much exposure, opportunity to interact with domain experts","Growth is not very fast, promotion would be pretty much timely unless exceptional performance"
"5.0","5 Aug 2022","Great work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67587530.htm","Sales team leader","Current employee, less than 1 year","","Job security and work culture to work","Nothing till now I found","Show more","",""
"4.0","7 Aug 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67637150.htm","Senior process technologist","Current employee","","Challenging environment, world class facilities","Attrition rate is very high","Show more","",""
