"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","23 Aug 2020","Good culture","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW35195592.htm","Internship","Former intern","Chennai","Helpful seniors, huge company, food, fixed timing","No growth, less salary, office politics","","",""
"3.0","1 Sept 2020","Overall Good","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW35499415.htm","Senior executive","Current employee, more than 1 year","Dahej","Salary, Guest house facilities, Perks, Less Stress, Family environment","Health, Locations, Follow up, policies, bonus","","",""
"5.0","7 Dec 2020","Very good traditional company","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW39159618.htm","Anonymous intern","Current intern, less than 1 year","Mumbai","Good in culture nd values","Nil nothing so bad about company","","",""
"4.0","19 Jan 2021","Good to work","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW40997377.htm","Process engineer","Current employee","Bhiwadi","","","Work with advance Technology 
Employee friendly","Nothing as now. they are continously growing.","Show more"
"4.0","3 Apr 2021","Good company to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW44965473.htm","Senior executive human resources","Former employee, more than 1 year","Dahej","Culture, People centricity, Value driven organization","Nothing to share as cons","","",""
"5.0","14 Apr 2021","Great company to work for","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW45486702.htm","Anonymous employee","Current employee","","Great company to work for","Remote location is the problem","","",""
"4.0","7 Jan 2018","Excellent place for females","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW18623545.htm","Anonymous employee","Current employee","","","","Very supportive environment, women friendly","limited growth prospects, low salary","Show more"
"3.0","15 Apr 2018","general","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW20161701.htm","Senior manager","Current employee, less than 1 year","Gurgaon, Haryana","","","organised HR policies and culture","conventional working culture,not much risk taking decisions are encouraged","Show more"
"4.0","30 Jun 2019","Great Work Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW27717870.htm","Anonymous employee","Current employee","","Work culture is good, Values based organisation.","Nothing as such in Cons","","",""
"4.0","24 Jul 2019","nice work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW28213883.htm","Anonymous intern","Former intern","","","","professional development 
Nice work culture
Work friendly people","Strict on timings 
Less holidays","Show more"
"3.0","22 Feb 2020","Junior engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW32009385.htm","Junior engineer","Former employee, more than 3 years","Dahej","Good platefor to show case skill , team, learning,","Work under pressure, salary, planning,bottelnack","","",""
"4.0","7 Aug 2020","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW34709948.htm","Anonymous employee","Former employee, more than 1 year","Gurgaon, Haryana","Employee friendly policies, work life balance","Biased performance reviews, politics at top level","","",""
"5.0","15 Jan 2021","Excellent work atmosphere","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW40755275.htm","Assistant manager","Current employee","Bhiwadi","","","Transportation, food facility, annual picnic","Appraisal policy,Bell curve, partiality. Unfair","Show more"
"3.0","8 Mar 2021","Over all good ratings","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW43655291.htm","Manager","Current employee, more than 3 years","Bhiwadi","","","Facilities for employees is good","Functional growth is concerns in it","Show more"
"4.0","9 Jun 2021",".","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW48101215.htm","Senior executive purchase","Current employee","Bharūch","Good work culture at plant, safety","Na na na na na na na na","","",""
"5.0","30 Sept 2021","Ok","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW53342700.htm","Junior engineer","Current employee","","SRF is a Good company for work","No there are no any cons","","",""
