"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"5.0","25 Jan 2023","Good Work Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW72970697.htm","Vice president","Former employee, more than 10 years","Gurgaon, Haryana","","","","Relaxed working. Not too much of work pressure.","Not modern work culture. Bureaucratic atmosphere."
"4.0","26 Dec 2022","very good place","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW72119452.htm","Quality engineer","Current employee, less than 1 year","Thāne","","","","very good wnvi and people are good","no bad thing at place"
"2.0","18 Oct 2022","Stable little company","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW70246894.htm","Customer service","Current employee","","- Good and timely payouts - friendly ecosystem can approach any one any time no barriers","- No defined/confusing systems leading heavy workload for what they pay and 24x7 calls/work - unable to find any info even for the products despite insider","Show more","",""
"2.0","6 Sept 2022","Nothing great about the company","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW68787070.htm","Digital transformation","Former intern, less than 1 year","","Decent work culture in Head offices but worse in Regional offices. No Reimbursement is provided. Company's ecosystem is not at all inline.","No Reimbursement is provided. Company's ecosystem is not at all inline.","Show more","",""
"4.0","19 Sept 2022","Comment","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW69194679.htm","Junior manager","Current employee, more than 3 years","Indore","Best MNC company in Madhya Pradesh","Working culture in production line is very bad here","Show more","",""
"4.0","6 Oct 2022","Very less Competency","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW69832133.htm","Customer service specialist","Former employee","","","","","Less Work Load and experiemced staffs","rare merit and making permananet is a slow process"
"5.0","22 Sept 2022","Work environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW69363029.htm","Intern","Former intern, less than 1 year","Indore","","","","I had a good experience as an intern. Nice work environment","No downsides for working in this company"
"4.0","18 Sept 2022","Service Activities","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW69181289.htm","Channel service manager","Current employee, more than 5 years","Guwahati","Good work culture, & Friendly.","Appraisal not good and manpower retention is very less.","Show more","",""
"3.0","17 Sept 2022","Ok ok","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW69164131.htm","Financial analyst","Current employee","","No employees engagement and perks","Work lyf balance and timely login and logout","Show more","",""
"4.0","13 Sept 2022","very good work environemnt","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW69008539.htm","Assistant manager","Former employee, more than 1 year","Indore","","","","good work atmosphere and the senior are helpful","they pay less than their competitors"
"4.0","6 Sept 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW68770272.htm","Anonymous employee","Former employee, less than 1 year","","","","","Healthy & friendly environment with cooperative staff","As such there is nothing bad"
"5.0","13 Aug 2022","Very Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW67868804.htm","Junior manager","Former employee, more than 1 year","Pithampur","Very Good compony to work","For away from Indore take long time to reach","Show more","",""
"5.0","23 Aug 2022","Aerospace","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW68241050.htm","Executive","Current employee","","Very nice placw to work","Salary increment less

Growth comparitivly lesd","Show more","",""
"5.0","30 Jul 2022","Chotu line tractor","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW67334830.htm","Production","Former intern","","Leading new technology
H h h","Work life balance
No payment on intern","Show more","",""
"1.0","11 Oct 2022","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW70006400.htm","Anonymous employee","Current employee","","Good compensation
Opportunity to grow
Best leave policies","Nothing as of now i have seen","Show more","",""
"5.0","13 Apr 2022","Feild Sales Executive","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW62766395.htm","Direct sales executive","Former employee","","Good Brand,Salary time to time","Challenging with The TATA motors","Show more","",""
"5.0","26 Mar 2022","production manufacturing","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW61807741.htm","Anonymous intern","Former intern, less than 1 year","","I learn How to manufacture gear and how to work","Safety is Most Important When machine Operating.","Show more","",""
"5.0","29 Jan 2022","Trainee","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW58750112.htm","Graduate engineering trainee get","Current employee, less than 1 year","Mumbai","There is a very nurturing atmosphere in the company.
Everyone is treated fairly as per merit.","The growth rate is slow.
Compensation is below the market rate.","Show more","",""
"5.0","30 Jan 2022","Good for work","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW58781089.htm","Manager","Current contractor, less than 1 year","","Culter, canteen, sallary is good for you","No any Indentification on Electric Bord","Show more","",""
"4.0","12 Feb 2022","Average place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW59551071.htm","Sales manager","Former employee, more than 3 years","","Innovation driven
Inter departmental options to experiment","Poor Increment
Average work life balance","Show more","",""
"2.0","3 Feb 2022","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW59085433.htm","Intern","Former intern, less than 1 year","","","","","good environment at the office in bhopal","the growth in company is not so good"
"4.0","28 Jan 2022","Good  company","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW58739958.htm","Channel sales manager","Current employee","Calcutta","","","","Good work life balance, good higher management","Pay not upto industry standards"
"5.0","22 Jan 2022","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW58367610.htm","Key account manager","Current employee","Indore","Reliable company
5 days working
Growth is more","Work load is more, pressure is more","Show more","",""
"3.0","15 Jan 2022","Company review","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW57968732.htm","Assistant manager","Current employee","","","","","Good working atmosphere in workplace","Process is to be improved a lot"
"5.0","9 Jan 2022","Company Environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW57637696.htm","Manager","Current employee, more than 1 year","","Good Working Environment present there","Long working hours present there","Show more","",""
"4.0","1 Mar 2015","Satisfactory","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW6020364.htm","Manager marketing","Former employee, more than 1 year","Indore","The company has employee Friendly Policies like freedom to decide Salary Structure, Stay assistance, single window HR person. Seniors are supportive and delegate work. Since the organization size is not huge, people know each other.","In spite of Employee Friendly HR, Goal Setting and Measurement is not clear. Does not have 360 degree appraisals. Succession planning is not seen. Job rotation within company is not available.","Show more","",""
