"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"5.0","13 Oct 2024","Work experience","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91874217.htm","Senior data analyst","Current employee","Hyderābād","Good culture 
Work life balance","No as such found good to work here","Show more","",""
"2.0","10 Oct 2024","Employee review","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91813048.htm","Business analyst","Current employee, more than 1 year","Hyderābād","Job security and supporting coworkers","Useless non-tech manager with zero understanding of technicality involved in work nor does he want to understand.

Keeps howling at employees only asking for updates, updates in morning call which is another useless thing that happens every working day.

Come to office on odd Saturday as well and if needed be ready to work on Sunday as per this chutiya manager and available on production issues call with support team in midnight.

The most useless and utter nonsense thing of this company is the senior managements holding the AGM, tech lead, tech head positions. They don't have any technical knowledge apart from some excel shortcuts which is the only thing they have learnt in there 17 years of experience. They think that they are god of themselves.","Show more","",""
"3.0","17 Sept 2024","Work Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91088229.htm","Deputy manager i","Former employee, less than 1 year","Perundurai",">Collaboration with multiple departments and learning all the bank products.
>Knowledge of all banking operation processes.
>Bank offers a wide range of benefits, including healthcare, insurance, and compensations.
>Bank is at the forefront of adopting technology and innovation, giving employees the chance to work with cutting-edge banking solutions.
>Holidays.
>One can work in any other banks, if the person survives here for 2 straight years.",">Target-driven environment. Employees, especially in sales and customer-facing roles, often experience high levels of stress due to strict performance expectations.
>Long working hours, especially in sales and relationship management roles, which can lead to work-life imbalance.
>High attrition, particularly among junior and mid-level employees.
>Frequent changes in roles or departments disrupt their career trajectory, making it harder to specialize in a particular field.","Show more","",""
"3.0","5 Oct 2024","overall average experience.","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91643302.htm","Relationship manager","Former employee, more than 1 year","Mumbai","Decent salary package compare to other companies.","Its all about sales. Don't expect work life balance, as i was in retail branch, so its a 9am to 9pm job.
sales pressure is immense.","Show more","",""
"3.0","13 Oct 2024","Good place to learn","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91890477.htm","Chief manager i","Current employee, more than 8 years","Mumbai","","","","If you want to explore Banking industry, ICICI Bank will give you good exposure. Work pressure depends on your boss.","Annual increment is poor. HR intervention for grievances is negligible. Standard evaluation, no ratings."
"4.0","8 Oct 2024","It is good and bad depending on your profile","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91733871.htm","Analyst","Current employee, more than 1 year","Mumbai","1.Stable job
2. Not much load in tech department","1. No reviews which is demotivating for employees who work hard
2. After a certain point there is nothing much to learn
3. No growth
4. HR Team never works in your favour, nobody knows what they do and show themselves as busy","Show more","",""
"4.0","13 Oct 2024","Everything is good","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91877336.htm","Government relations","Current employee, more than 10 years","Shimla, Himachal Pradesh","Very good friendly environment. Every 3 years automatic grede promotion","No competition no self motivation","Show more","",""
"3.0","14 Aug 2024","My review is based on the last 1 year of experience","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW90094873.htm","Phone banking officer","Current employee, less than 1 year","Hyderābād","As a phone banking officer you get to learn a lot about the product and process but apart from that there is nothing you can get and seniors always pressurise you by giving unachievable sales target.
But there are few senior manager who don't do like that and they understand the work pressure so they don't give additional pressure from thier side but the sad part is these type of senior manager have resigned.","Work pressure should be reduced on the employee because already we are facing a rage of customers on the call because they have issues with their money so ofcourse they will scold on you but seniors don't understand this and they just give all the blame on you for each and everything","Show more","",""
"4.0","13 Oct 2024","Icici dm2","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91881593.htm","Dm2","Current employee, less than 1 year","Gurgaon, Haryana","","","","Good working culture and environment","Hike is not that good"
"5.0","11 Oct 2024","Ndj","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91856510.htm","Analysts","Current employee, more than 1 year","Hyderābād","Good work culture and outing time is precious","None what I found in last one year","Show more","",""
"4.0","10 Oct 2024","Better than other private sector bank","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91823342.htm","Relationship manager","Current employee, more than 1 year","Calicut, Kerala","Better than other private sector bank, no late sitting","Working in a banking sector is challenging in general","Show more","",""
"5.0","12 Oct 2024","Nice place to start banking career","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91863804.htm","Deputy manager","Former employee, less than 1 year","Coimbatore","","","","Friendly environment in the branch","The work is so monotonous"
"4.0","9 Oct 2024","Good salary good culture","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91792521.htm","Relationship manager","Former employee, more than 5 years","Jabalpur","Work life balance is moderate","Politics of vintage employees are difficult to manage the job","Show more","",""
"4.0","5 Oct 2024","Better Culture than other private banks albeit less pay","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91646110.htm","Senior manager","Current employee, more than 5 years","Mumbai","With Mr. Bakshi at the helm, the bank has undergone tremendous change in focus. The bureaucracy has decreased substantially

New comers are given fully autonomy to lead projects","The pay is below market standards especially when compared to Kotak and Axis","Show more","",""
"3.0","19 Sept 2024","Work Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91153648.htm","Relationship manager","Former employee, more than 1 year","Calcutta","Reputated brand in banking industry. I need not to make people realise more about the company as people already have their perceptions regarding the company.","Lots of pressure from higher management and there are some politics as well in some cases. If you want to work you can work but try to not listen much about the higher management even if they are putting lots of pressure and you are here for salary only that's all.","Show more","",""
"2.0","8 Oct 2024","Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91753804.htm","Branch manager","Former employee, more than 10 years","Bihara","Culture and senior management was good","Now from last 2 years culture converted to worst","Show more","",""
"4.0","11 Oct 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91846038.htm","Web developer","Former employee, less than 1 year","Pune","good work culture
good management","long working hours
managers at times don't help","Show more","",""
"5.0","8 Oct 2024","Good Place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91732189.htm","Account manager","Current employee, more than 1 year","Bengaluru","Good Work life balance at the workplace","I don't see any cons as of now.","Show more","",""
"1.0","20 Sept 2024","Wrost company, don't think to work here.","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91199910.htm","Relationship manager","Current employee, more than 3 years","Murshidabad Jiaganj","If you know how to oiling your boss, you will be promoted","1. No work life balance
2. No performance benifits
3. 12 to 16 hours duty per day
4. You have forget that you have any family or friends
5. Extremely sales pressure, that you are forced to do illegal process( FD with out concent, fund transfer with copy of signature, miss sale in the name of KYC)
6. Even you have to pay from your pocket for productivity.

Not all but 95% employees do it by forced.","Show more","",""
"4.0","11 Oct 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91831212.htm","Deputy manager","Current employee, more than 1 year","Hyderābād","","","","Good place for women to work","Extend working hours some tyms mor than 10 hrs"
"4.0","27 Sept 2024","Wealth Management (Entry Level)","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91430930.htm","Deputy manager ii","Former employee, more than 1 year","Mumbai","Quite a stable and secure work environment. Even during the covid lockdown, we were paid full bonus and the pressure was low. The management was quite understanding of personal issues as well.","We got hired on campus (undergrad)
The job role and description was completely different from what was mentioned on our offer letter

Slightly unreliable and unstructured way of working","Show more","",""
"5.0","8 Oct 2024","good company","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91734128.htm","Senior relationship manager","Current employee, more than 5 years","Ujjain","internal department transfer is possible","slow growth no incentive bonus is decided by boses not on company profit","Show more","",""
"2.0","9 Oct 2024","Not great","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91765301.htm","Manager","Current employee","Hyderābād","","","","Boring company. Please avoid. Don't go","Only manger specific. If good then life set else miserable"
"5.0","6 Oct 2024","Life at icici","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91662759.htm","Management trainee","Former employee","Mumbai","","","","Great position to start your career and good company","sometimes get too hectic, had to sit for long hours just because your manager wants"
"4.0","9 Oct 2024","Good place","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91759753.htm","Executive","Current employee, less than 1 year","New Delhi","Culture no targets and no rating","Slow growth
Culture 
Same benefits","Show more","",""
"5.0","7 Oct 2024","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91690814.htm","Relationship manager","Former employee, more than 1 year","","","","","Good experience and team mates will guide well","Work pressure in month end will be high"
"3.0","4 Oct 2024","One of the best banks to grow your career in BFSI Sector","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91617689.htm","Accounts manager","Current employee, more than 1 year","Pune","1- Competitive Salaries
2- Good work Culture
3- Insurance cover for individual as well as family","Too much workload during the financial year end","Show more","",""
"4.0","26 Sept 2024","ICICI Bank - Fresher’s Perspective","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91397209.htm","Wealth relationship manager","Current employee, more than 1 year","Gurgaon, Haryana","As a fresher, you get really good exposure of the practical and business world and the much needed confidence and skill set towards client handling and dealing, which is an important aspect across job profiles.","The environment gets a bit too high pressure at times, that gets difficult to manoeuvre through, especially as a fresher.","Show more","",""
"4.0","7 Oct 2024","Good Company with a decent work life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91684664.htm","Deputy manager","Current employee","Mumbai","Work life balance is good","No work from home
Working on Saturdays
Less compensation","Show more","",""
"2.0","8 Oct 2024","Worst place","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91716628.htm","Deputy manager","Current employee, more than 1 year","Hyderābād","","","","There is only job security as a pro","Toxic work culture, no sympathy, least hike. Learning curve is bad"
"4.0","8 Oct 2024","MT Intern","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91753834.htm","Management trainee intern","Former intern","Chandigarh","","","","Work life balance is good.","Role is not very good."
"5.0","7 Oct 2024","Good company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91685191.htm","Deputy manager","Former employee, more than 5 years","Bengaluru","Good pay 
Good work environment","No proper hikes
Can work on timings","Show more","",""
"4.0","6 Oct 2024","For Credit Manager it is good Bank","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91664678.htm","Anonymous employee","Current employee","","","","","Good working environment basis team members","Stressful environment when comes to month-end"
"5.0","7 Oct 2024","INFORMATION","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91709937.htm","Assistant manager","Current employee","Hyderābād","","","","Good environment and will help you grow.","There is nothing to say."
"4.0","25 Sept 2024","Work culture is decent depends on the department","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91362737.htm","Relationship manager","Former employee, more than 1 year","Gorakhpur, Uttar Pradesh","HR policies are strong
Salary growth in few years are good
Best company for employee schemes 
Brand name 
Huge network","Too much sales target
Very difficult to change departments internally 
On ground behaviour of bosses are abusive","Show more","",""
"5.0","7 Oct 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91685835.htm","Policy manager","Former employee","Mumbai","","","","Good working culture and opportunities","No consequences to dislike about ICICI"
"4.0","6 Oct 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91662664.htm","Relationship manager","Current employee","","","","","Culture is fine and good people","Target based job and KPIs and KRAs are not defined"
"5.0","5 Oct 2024","Good Place to Work","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91647226.htm","Regional head sales","Current employee, more than 3 years","Visakhapatnam","","","","Environment, Culture, Employee, Management, Work life Balance","Good place, Nothing negative, No negative as of now"
"4.0","7 Oct 2024","Good place","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91698025.htm","Manager","Current employee","","","","","Worklife balance great atmosphere etc","Slow in promoting too big"
"3.0","29 Sept 2024","Working Conditions always depend on the manager","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91454263.htm","Relationship manager","Current employee, more than 3 years","New Delhi","If you have done post-graduation from a renowned college, then you will be placed at a better grade as a fresher. Salary depends on the manager band employee gets.","No work life balance
Work pressure is alot","Show more","",""
"5.0","30 Sept 2024","Best on job sales learning","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91478565.htm","Regional sales manager","Former employee, more than 5 years","Thāne","Bank for the masses and classes.If it ain't ICICI,it ain't nobody as far as product and services are concerned.","Work life balance sometimes takes a hit.","Show more","",""
"1.0","19 Aug 2024","It's the rock bottom of anybody's career","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW90215615.htm","Wealth relationship manager","Former employee, more than 5 years","Mumbai","The salary comes on time","1. You will have to miss sell. 
2.You will be forced to buy the bank's products to meet your targets.
3.the senior management, the branch managers, cluster managers, regional heads will treat you like their personal slaves.
4. You will have no self respect left, your personal dignity will be violated evry day.
5. You will have to compromise with your ethics as banks are designed to lie to their customers to sell products with higher commission. Bank is unethical so you will also have to be.
6. You will have to consult psychiatrists to deal with the depression caused by a terrible work-life balance.
7. You will have to roam the whole city everyday, so its not only mentally excruciating, its physically tormenting as well.
8. Abusive regional heads like a gentleman in mumbai named YOGESH WASWANI will drag your parents while making derogatory remarks about you.","Show more","",""
"4.0","4 Oct 2024","Work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91617558.htm","Senior officer","Current employee","","Strong HR in the system and job security","Salaries are low as compared to other Bank","Show more","",""
"5.0","6 Oct 2024","-","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91660624.htm","Banker","Current employee, more than 3 years","Bhubaneshwar","","","","Best place for work as corporate emplyee","Nothing to say , best place."
"4.0","3 Oct 2024","It was nice","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91577931.htm","Asset relationship manager","Current employee, more than 1 year","Rānchī","","","","Secure job, timely salary, located everywhere, good work environment","Too much pressure for casa, not very friendly atmosphere if boss is not good"
"4.0","3 Oct 2024","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91581268.htm","Ascend trainee","Current employee, less than 1 year","Bengaluru","","","","Competitive salary for a fresher and fixed bonus every year","Pressure to do sales and no room for growth or development"
"4.0","5 Oct 2024","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91646729.htm","Zonal head","Current employee","Mumbai","","","","Work life balance is good","Distance from home is long"
"5.0","2 Oct 2024","Corporate banker at Large clients group","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91542146.htm","Relationship manager","Current employee, more than 1 year","Mumbai","Its a great place to learn.","Too big of a company to get recognised.","Show more","",""
"4.0","4 Oct 2024","NA","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91630091.htm","Product manager","Current employee","Hyderābād","","","","Good learning opportunities in the initial 1-2 years","Not much to learn after 2 years"
"5.0","3 Oct 2024","NA","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91589684.htm","Credit analyst","Current employee","New Delhi","Very good policies for all levels of employees","Travelling is more for credit team as well.","Show more","",""
"4.0","1 Oct 2024","Excellent to work","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91506752.htm","Deputy manager","Former employee, more than 1 year","Lucknow","HR policies regarding work ethics are strong","You are doing sales at all level","Show more","",""
"3.0","28 Sept 2024","Its good learning and flexibility","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91431986.htm","Internship","Current intern","Mumbai","Learning, Research upskilling, networking, indian finance, flexible","Its not a great culture for a full time opportunity","Show more","",""
"2.0","3 Oct 2024","Toxic work culture at its best","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91611170.htm","Regional relationship manager","Current employee, more than 10 years","Rānchī","","","","Timely salary credit, nothing else much","Fully toxic environment, worse than nbfc culture"
"5.0","4 Oct 2024","All good","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91617020.htm","Customer service","Current employee","Mumbai","","","","Overall it a good experience","No cons all good experience"
"2.0","5 Aug 2024","HR Policy","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW89799437.htm","Relationship manager","Former employee, more than 1 year","Bengaluru","Only i thing that i found alright that is leave.","My HR was something else,he never provided me any proper solution for my concerns and also i was in health emergency and i needed to change location immediately,he didn’t told me what will happen if i give spot resignation. When i needed my relieving letter for joining another company he asked me to clear negative balance for my FnF settlement to get the relieving letter. I wasn’t aware that all the privilege leave i have taken i need to pay or serve the notice period to adjust.","Show more","",""
"2.0","3 Oct 2024","Worst working environment","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91579397.htm","Product manager","Current employee","Mumbai","","","","Part from salary nothing is great","People who is in the organisation from more than 15 plus year"
"3.0","1 Oct 2024","ICICI Bank - Corporate Banking","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91510431.htm","Chief manager i","Current employee, more than 1 year","Bengaluru","Not as aggressive target culture as other indian banks.","Culture can be toxic depending on the manager.","Show more","",""
"4.0","30 Sept 2024","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91471343.htm","Chief manager i","Current employee, more than 8 years","Hyderābād","Good place to work, process oriented, job security is best","Salary is not upto the industry standard","Show more","",""
"4.0","3 Oct 2024","Very good work environment","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91577328.htm","Deputy manager","Former employee, less than 1 year","Hyderābād","","","","Good working environment and less work","No growth only mails and meetings"
"4.0","3 Oct 2024","Ok","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91595134.htm","Assistant manager","Current employee, more than 5 years","Hyderābād","","","","Best retail bank to work for","Slow growth hampering the career."
"1.0","7 Oct 2024","Work life Balance","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91697943.htm","Deputy manager","Current employee, more than 1 year","Andheri","","","","In international segment the work life balance is okay but in domestic there is alots of work pressure","No satisfactory increment in the previous year"
"3.0","3 Oct 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91582293.htm","Operations manager","Former employee","Pune","","","","Company is very good.job stability.","In case of business. It's bad"
"5.0","5 Aug 2024","Binay this side, working as a Product Manager at ICICI bank","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW89803227.htm","Product manager","Current employee","Mumbai","Binay this side, working as a Product Manager at ICICI bank having 1+ YOE, focused on Merchant acquiring Payment Collection Domain such as P2PM UPI transaction. Actually I just found out an Opening at _____ with Job link : 

Here in ICICI, I have been involved in the development of our first in-house Soundbox that supports P2PM UPI and CBDC transactions. My primary contribution to the development team is handling modules such as Merchant onboarding, Device mapping, Merchant dashboard, Fund settlement, Terminal management and organinzing training/workshops for field sales team on adapting the newly Assisted merchant onboarding platform. Additionally, I have executed transactional and non-transactional API integrations between middleware and the bank's API Gateway.","nothing as of now, you will get to learn a lot.","Show more","",""
"2.0","1 Oct 2024","Too much of Work time","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91518747.htm","Deputy manager","Current employee","Mumbai","","","","Leaves are good enough in here","More of work load as less people hired"
"4.0","30 Sept 2024","ICICI salary info","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91467474.htm","Regional service manager","Former employee, more than 1 year","Narsinghpur, Madhya Pradesh","1) Great learning opportunity
2) Huge industry exposure","Requires wide range of knowledge about products and needs to drive hard sales","Show more","",""
"2.0","2 Oct 2024","Salary Details","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91558615.htm","Relationship manager","Former employee","Chennai","","","","You can create connections in the market","No understanding team in Chennai"
"3.0","25 Sept 2024","I was SO Band Emply","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91351514.htm","Senior officer","Former employee, more than 1 year","Udupi","","","","*In Banking Industry ICICI is far more better than other competitors in terms of work culture.","*Banking is full sales, pressure depends on the management, region,zone where I'll be posted"
"4.0","29 Sept 2024","Best place to work depending on your teams and manager","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91455894.htm","Relationship manager","Former employee, more than 1 year","Tūmkūr","Salary
Work Culture
Diverse growth opportunity","Work pressure depends on region,Product and manager.","Show more","",""
"5.0","1 Oct 2024","Good experince","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91514634.htm","Data analyst","Former employee","New Delhi","","","","not any pros in company.","not any cons in company"
"4.0","1 Oct 2024","Experience in ICICI Bank","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91504991.htm","Relationship manager","Current employee","Golāghāt","","","","Good environment, career growth opportunities","There was no problem at the company"
"1.0","8 Oct 2024","Too bad","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91721423.htm","Relationship manager","Current employee, less than 1 year","","","","","Nothing is good in the organisation","Every thing was very bad in the organisation"
"3.0","28 Sept 2024","Not to good for growth","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91433376.htm","Erm","Former employee, more than 1 year","New Delhi","","","","Salary on time and leave provided","Management is not good and HR take to long to respond"
"4.0","28 Sept 2024","Good work environment","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91435057.htm","Personal banker","Current employee, less than 1 year","New Delhi","Good work environment.
Target based job but easy to do","Pressure is there. Everyday you have to do business","Show more","",""
"4.0","28 Sept 2024","ICICI Bank Mortgage Department Review","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91435525.htm","Branch sales manager","Current employee","Ghaziabad","","","","It’s a good company to work with","Not much except slow growth in terms of promotion"
"3.0","1 Oct 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91510432.htm","Key account manager","Former employee","Mumbai","","","","Good culture in icici bank","difficult to manage Work life balance"
"3.0","30 Sept 2024","Overall okay","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91472325.htm","Deputy manager","Former employee","Ghaziabad","","","","Communication skill improved and learnt about banking","lot of work pressure involved"
"3.0","1 Oct 2024","Work-life Balance","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91505615.htm","Relationship manager","Former employee, more than 3 years","Calcutta","","","","No disturbance during the day of holiday","No fixed office ending hour"
"4.0","24 Sept 2024","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91303002.htm","Senior brand manager","Current employee, more than 5 years","Mumbai","1. Good culture
2. No rating system
3. Auto grade updation in timely manner
4. Work life balance for peeps in support functions","6 day working and no wfh","Show more","",""
"3.0","29 Sept 2024","Good Company","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91454032.htm","Relationship manager","Former employee, less than 1 year","Indore","","","","Good Salary in terms of fresher","Bad work culture in terms of 24*7 shift"
"4.0","26 Sept 2024","Great place","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91381725.htm","Legal manager","Current employee, more than 1 year","Chennai","Great place to work if you selected in good grade","Pay hike is very less","Show more","",""
"4.0","28 Sept 2024","Relationship Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91438436.htm","Relationship manager","Current employee, more than 1 year","Vikārābād","","","","Wok culture is good and friendly","You will have to bear much pressure."
"4.0","29 Sept 2024","Review","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91452742.htm","Anonymous employee","Current employee","","","","","Nice work culture and environment","High focus on target meets"
"4.0","28 Sept 2024","Okk","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91436406.htm","Business analyst","Current employee","Mumbai","","","","Good place to work for","no appraisals based on work. time based promotions"
"4.0","28 Sept 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91445149.htm","Senior officer","Former employee","Hyderābād","","","","Good company.. everytime fine... good work culture","No cons .. good company.."
"4.0","25 Sept 2024","Good to start","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91343765.htm","Management trainee","Current employee","","","","","You get time to learn new skills and apply them","Nothing as of present. Good to work here"
"3.0","29 Sept 2024","Good to be","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91448509.htm","Private banker","Current employee, more than 1 year","Pune","","","","Lot to learn, ample opportunities","Pressure management, too much expectations"
"5.0","28 Sept 2024","Dbm","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91436857.htm","Deputy branch manager (dbm)","Current employee","Patna, Bihar","","","","Best work culture best environment","Nothing everything is ok ok"
"3.0","13 Sept 2024","ICICI Bank Review","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW90992730.htm","Relationship manager","Former employee, less than 1 year","Ahmedabad","Supportive staff and colleagues
Well-maintained office environment
A secure system ensuring privacy
Timely salary payments","Intense sales pressure, which can worsen over time
Rude and unprofessional behavior from branch managers
Toxic work environment under high-pressure situations
Forced resignation threats, especially during the probation period
The constant pressure to meet sales targets, leading to frustration","Show more","",""
"3.0","26 Sept 2024","Relationship manager","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91368184.htm","Customer relation manager","Former employee, less than 1 year","Raipur, Chhattisgarh","","","","Nice work culture, good people and employee centered policies.","all depends on what's manager will you get."
"3.0","26 Sept 2024","Bad","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91373885.htm","Relationship manager","Former employee","Chennai","","","","Every good things depends on manager","No work life balance should work till late night"
"5.0","20 Sept 2024","Good Place To Start Your Sales Career","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91206561.htm","Wealth relationship manager","Current employee, more than 1 year","Chennai","","","","Very Good Place For Who are looking to start their career in sales","This is not a place who don't interested in sales"
"4.0","26 Sept 2024","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91376748.htm","Solution manager","Former employee, less than 1 year","Jamshedpur","Good salary 
Helpfull colleagues
Good learnings","Very hectic 
12+ hours shift","Show more","",""
"4.0","28 Sept 2024","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91433018.htm","Credit manager","Current employee","Chennai","","","","Good comp to workk with","Nothing negative overall gud one"
"5.0","22 Sept 2024","Project finance","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91238336.htm","Project finance analyst","Current employee, more than 1 year","Mumbai","","","","Work culture is decent compared To others","No matter how much you contribute less or more but will be treated as equal."
"2.0","26 Sept 2024","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Bank-RVW91388096.htm","Deputy manager 2","Current employee","New Delhi","","","","Depends on the boss and location","Same answer as above. Culture, pressure etc"
