"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","5 Jul 2020","Working for last 5 years","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW34056100.htm","Quality control executive","Current employee, more than 5 years","Guwahati","","","Employee Friendly culture with management support with scope of learning","Growth rate is little challenging","Show more"
"4.0","4 Apr 2021","Distributor sales management","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW44989188.htm","Sales officer","Former employee, less than 1 year","","","","Good pay, Other benefits, Good learning, experience for handling different kind of markets","Politics
Not good trainers for intitial beginning of career","Show more"
"4.0","17 Jun 2021","Great Workplace","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW48499574.htm","Operation officer","Current employee, more than 3 years","Jammu, Jammu and Kashmir","The management gives a lot of importance to the culture and celebrates indigenous & regional festivals thought the year.","Good experience while working with the organization.","","",""
"4.0","1 Aug 2014","good exposure","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW4696461.htm","Scientist","Current employee, more than 1 year","Mumbai","leadership is good, a very good work life balance, flat hierarchy , good culture","slow growth, slow working style , less oppurtunities for self development,","","",""
"4.0","27 Nov 2021","Great Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW55929486.htm","Zonal sales manager","Current employee, more than 8 years","Mumbai","","","good working environment Good Compensation
LEarning at best
Be more consumer led","Nothing as of now there is","Show more"
"5.0","29 Sept 2020","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW36498973.htm","Senior sales officer","Current employee, more than 3 years","New Delhi","","","All things are good and great culture","no cons only location cant be changed","Show more"
"5.0","23 Sept 2021","Very Nice Workplace.","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW53000706.htm","Customer service representative","Current employee","Mumbai","","","1. Very good work experience. 
2. Pleasant atmosphere. 
3. Opportunities to learn new things.","There is nothing wrong in my organization.","Show more"
"5.0","24 Oct 2021","Nice culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW54412762.htm","Sales executive","Current employee, more than 1 year","","","","Good org to work at field.","Old fashioned on to set of marketing","Show more"
"4.0","20 Sept 2012","Good to work, nice working environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW1973128.htm","Executive","Current employee, more than 5 years","New Delhi","","","People are very supportive & working environment is good","speed required in decision making","Show more"
"4.0","23 May 2016","Very Good company to work.","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW10694787.htm","Anonymous employee","Current employee","","","","Salary provided is very good. Good work culture.","Not observed such so far.","Show more"
