"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"4.0","26 Nov 2019","Best","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW30585643.htm","Anonymous employee","Current employee","","","","","Best place to learn in india.","Too much of govt interfernce."
"3.0","6 Jan 2020","experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW31139772.htm","Graduate apprentice trainee","Current employee, less than 1 year","","","","","Alot of new information  was obtained.","Will make you work alot."
"4.0","5 Oct 2020","Government","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW36753549.htm","Graduate student","Current intern","Bengaluru","Public sector undertaking
Eager to develop","No cons as such till now","Show more","",""
"4.0","19 Oct 2020","Facilities","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW37323929.htm","Graduate apprentice trainee","Current intern, less than 1 year","Bengaluru","","","","They have testing facility of Avionics","They buying outsource some components"
"4.0","14 Apr 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW45487789.htm","Anonymous intern","Former intern","","","","","Great work. Team is helpful","It is a PSU so yeah"
"4.0","22 May 2021","Great company","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW47326875.htm","Anonymous employee","Current employee","Indore","","","","Good work life is there","Politics and corruption is there"
"5.0","28 May 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW47622845.htm","Hst","Former employee","Bengaluru","","","","Good company to work, psu","Work life balance at bases"
"4.0","4 Jul 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW49309787.htm","Project manager","Current employee","Bengaluru","","","","Job security and place to learn","Growing up in your career"
"4.0","28 Jul 2021","Training Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW50387875.htm","Graduate apprentice trainee","Former employee","Bengaluru","","","","good learning areas/departments and Divisions.","poor canteen food and management"
"3.0","12 Nov 2021","PSU ...Period.","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW55263748.htm","Manager","Current employee, more than 8 years","Bengaluru","Hands-on experience. Good exposure. Good learning","Strict rules
Fixed odd work Timings","Show more","",""
"4.0","26 Nov 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW55903383.htm","Anonymous intern","Former intern","","","","","Good work environment at those places","Remote location and less facilities"
"5.0","3 Dec 2021","5","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW56180487.htm","Anonymous employee","Current employee","Bengaluru","","","","Good company to work with","Public sector, Not much scope"
"4.0","6 Jul 2019","Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW27831507.htm","Anonymous employee","Current employee","","","","","A govt public sector undertaking","Work culture is typically unprofessional"
"3.0","2 Jan 2020","Windows Support","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW31081846.htm","It support specialist","Former employee, more than 1 year","Koraput","","","","Good place of working environment","Nothing yet to be found"
"4.0","13 Jul 2020","Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW34191293.htm","Intern","Former intern, less than 1 year","Bengaluru","","","","Access to any department facility","Unfortunately, no specific project assigned"
"4.0","10 Nov 2020","Shehwosbdgx","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW38174220.htm","Marketing intern","Current intern","","","","","Good is the management work.","Services are not to good"
