review-details_overallRating__VDxCx,timestamp_reviewDate__wvu2v,review-details_detailsLink__NxIv5,review-details_detailsLink__NxIv5 href,review-details_employee__5iA6v,review-details_employeeDetails__BvAwX,review-details_location__E_Ine,review-details_isExpanded__bLJng,review-details_isExpanded__bLJng 2,review-details_isCollapsed__Bsg_9,review-details_isCollapsed__Bsg_9 2,expand-button_ExpandButton__FlBlZ
4,23-Sep-20,.,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW36274814.htm,Process associate,"Former employee, more than 3 years","Mān, Maharashtra","Great Facilities like gym, transportation, food etc.","No metropolitan areas, projects are usually away from cities",,,
4,31-Oct-20,Good experience,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW37850366.htm,Chartered accountant,Former employee,"Gurgaon, Haryana",,,Good work and a lot to learn,No cons as such experienced by me,Show more
5,25-Oct-20,Amazing Work life  Balance,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW37588100.htm,Preocess engineer,Current employee,"Gurgaon, Haryana",Work life balance is good,Better internal Opportunity can be provided,,,
4,06-Jan-21,Good growth opportunities,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW40172728.htm,Deputy manager,"Current employee, more than 5 years","Gurgaon, Haryana","Salary, cross-functional experience, empowerment, transparency, connect with senior management","work life balance, work load",,,
2,08-Jan-21,-,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW40321126.htm,Officer,Current employee,,,,Decent salary and leave days.,Management is full of Managers not Leaders,Show more
5,10-Jan-21,Great Place to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW40375695.htm,Anonymous employee,"Former employee, more than 8 years",,Great learning institute for new joining,Slow growth of shop floor employee,,,
5,21-Jan-21,great company with poor comoensation benefiys,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW41188510.htm,Assistant manager,Former employee,New Delhi,Great career development and growth.,poor bonus and compensation benefits,,,
3,09-Mar-21,Moderate,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW43710051.htm,Technical analyst,"Current employee, more than 1 year",Bokāro,,,"Good learning, compensation. Scope of exposure.",Not employee friendly. Frequent role change.,Show more
5,25-Mar-21,Excellent company to work for,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW44556796.htm,Manager-hr,"Former employee, more than 1 year",Kalahandi,"Good opportunity, growth, decent pay master","Promoter driven company, remote locations",,,
4,04-Sep-21,Good company,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW52091639.htm,Manager,Former employee,,Fast track growth opportunities are there,Work pressure is high and sometimes not properly distributed,,,
3,09-Sep-21,Analysing business strategies and consulting a better way.,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW52341652.htm,Business analyst,"Current employee, less than 1 year",Dariba,,,"Learning
Peaceful remote area
Town ship
Largest mine
Weather","HR DEPARTMENT
POLLUTION
FOOD
WATER
TRAVEL
BAD SYSTEM OF MANAGEMENT",Show more
2,08-Oct-21,Work Culture,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW53714654.htm,Anonymous employee,"Current employee, more than 1 year",,"Not hectic task, very little office politics",The learning opportunity is less. Job security is too bad.,,,
3,26-Nov-21,Not the best not the worst either,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW55888292.htm,Deputy manager,Current employee,Korba,Aggressive growth Pay structure Easy penetration,Politics Discrimination No job rotation,,,
3,25-Jul-13,It was good.,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW2857042.htm,Operation in charge,"Current employee, more than 1 year",Korba,,,Salary would never be a problem.,Work environment is that good.,Show more
3,23-May-16,GET,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW10693839.htm,Anonymous employee,Former employee,,Induction programme  is super good,HR department shows their angry on seniors on their juniors,,,
3,05-Sep-16,vedanta,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW11801947.htm,Anonymous employee,Current employee,,,,"work experience, diversified profile, stable management,","biased decisions, unstable career growth, credit thefting",Show more
3,29-Jul-17,Maintenance Engineer,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW16129417.htm,Get & assistant manager,"Former employee, less than 1 year",Jharsuguda,"Rapid growth for hard workers, good perks",No work life balance. No fixed work hours,,,
4,27-Jul-17,It is good for your future,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW16100549.htm,Anonymous employee,Former employee,,Nice Working Environment. Flexible Administration,less salary. monotonous work experience,,,
4,26-Nov-17,Management Trainee,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW18065318.htm,Anonymous employee,Current employee,,"Good Salary, Great exposure and learning, Good accomodation","Slow growth process, Lathargic Hr processes",,,
4,28-Nov-17,Worked,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW18109155.htm,Anonymous employee,Former employee,,Good pay scale for employees,Managment issues with the top management,,,
5,12-Jun-18,Associate Manager-Taxation,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW21004190.htm,Anonymous employee,"Current employee, more than 1 year",,Very good company to work in.,Growth is very slow in this company,,,
4,20-Jul-18,Very good company to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW21569226.htm,Anonymous employee,Current employee,,,,"High salary
Good facilities 
Good accommodation","High work pressure
Hectic and political environment",Show more
5,05-Aug-18,Associate Manager,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW21814422.htm,Assistant manager mechanical,"Current employee, more than 8 years",Thoothukkudi,"Trusting leaders, Good Motivation, Good salary,",There is no negative in this company,,,
4,09-Oct-18,Organization with shared vision and values,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW22860539.htm,Anonymous employee,Former employee,,,,"Strong leadership
Above  benchmark salary","High performance culture
Work life balance",Show more
3,11-Oct-18,GET,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW22906413.htm,Graduate engineering trainee get,"Former employee, less than 1 year",South Goa,Very good company to work for,Work life balance needs to be maintained,,,
4,07-Jan-19,"good, not employee friendly, good",https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW24100545.htm,Anonymous employee,Former employee,,"salary is good, leave on time",not at all employee friendly,,,
4,23-Jun-19,Deputy Manager,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW27559154.htm,Deputy manager,"Current employee, more than 10 years","Udaipur, Rajasthan",,,Growth friendly to trade specific.,Trade specific growth in management.,Show more
3,28-Jun-19,Okay to begin the career,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW27672264.htm,Anonymous employee,"Former employee, more than 3 years",,Some areas are well compensated,Mining  department  is valued more,,,
2,25-Aug-19,Average,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW28835166.htm,Mining engineer,"Former employee, more than 1 year","Udaipur, Rajasthan",,,Average   Average Average Average Average,There are some as with any company.,Show more
2,27-Sep-19,Empowering but burdensome,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW29482381.htm,Associate manager,"Current employee, more than 1 year",Mumbai,Empowers new joinees to take initiatives,Little support from middle management. Very rigid work culture,,,
3,26-Oct-19,Manager,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW30031539.htm,Anonymous employee,"Former employee, more than 1 year",,"Offer good salary , have there own colonies for employees","Isolated rural location, 6 days working",,,
2,18-Nov-19,It's a stupid company. They outsource everything.,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW30450710.htm,Graduate engineer trainee,"Current employee, less than 1 year",Ajmer,You don't have to do anything,The company doesn't value you,,,
4,14-Jan-20,ok,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW31284588.htm,Anonymous employee,"Former employee, more than 1 year",Pune,ok ok ok ok ok,it is good and suitable for every candidate.good learning here,,,
3,17-Jan-20,Reviews,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW31359198.htm,Anonymous employee,Former employee,,Good place for learning & good exposure to challenging conditions,Career growth is not very great.,,,
4,12-Jun-20,Overall good experience,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW33678208.htm,Account executive,"Current employee, more than 3 years",,Work life balance and friendly co-workers,No cons are known to me yet,,,
4,14-Jun-20,great place to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW33698638.htm,Geologist,"Former employee, more than 1 year","Gurgaon, Haryana",very dynamic and flexible place,a bit translucent goals of the company,,,
4,16-Sep-20,Great learning,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW36013406.htm,Production engineer,"Former employee, more than 3 years",,Management is very good there.,Site location may be not as per ur desire.,,,
3,17-Oct-20,Bad,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW37280446.htm,Assistant manager,"Former employee, more than 1 year",New Delhi,,,"Good salary , good learning opportunity","Worst plant location, ok management,",Show more
3,10-Nov-20,Good place,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW38215592.htm,Manager,"Former employee, less than 1 year",New Delhi,,,Overall good opportunity for fresher,Politics is played which is to be removed,Show more
5,02-Dec-20,Supply chain Management,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW38962033.htm,Manager,"Current employee, more than 8 years",,,,"Awesome experience
Good culture
Job security
Good pay
Well management","Nothing such
Nil such
Nil such
Nil such
Nil such",Show more
4,18-Dec-20,Good Company to get exposure from,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW39618710.htm,Senior engineer,"Former employee, more than 1 year",North Goa,,,"Great Salary
Steady growth
Good Facilities
Good Management","Detrimental effect on health
Remote Locations",Show more
4,13-Jan-21,Good opportunity to grow,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW40672450.htm,Mechanical engineer,Current employee,Bokāro,,,"Good company to work
Focus on innovation, digitalisation",No as such all ok,Show more
