review-details_overallRating__VDxCx,timestamp_reviewDate__wvu2v,review-details_detailsLink__NxIv5,review-details_detailsLink__NxIv5 href,review-details_employee__5iA6v,review-details_employeeDetails__BvAwX,review-details_location__E_Ine,review-details_isCollapsed__Bsg_9,review-details_isCollapsed__Bsg_9 2,expand-button_ExpandButton__FlBlZ,review-details_isExpanded__bLJng,review-details_isExpanded__bLJng 2
5.0,2 Oct 2024,Good organization with balance life,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW91575802.htm,Manager,"Current employee, more than 3 years",Pune,"Regular time hours
Good hike every year
Good campus","High workload
Flat organization structure",Show more,,
3.0,11 Oct 2024,Line Engineer,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW91844039.htm,Line engineer,"Former employee, more than 5 years",Pune,"Good place to learn and acquire skills and knowledge
TPMs, Kaizen, Punctuality.","Bad management, Work Demanding, Work life balance is off",Show more,,
4.0,19 Sept 2024,Good learning opportunity,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW91153685.htm,Manager,"Current employee, more than 1 year",Pune,"nature of job is such that there is ample amount of learning on the job due to ownership-driven culture. promotes having command over one's work end to end. in less time, you will learn a lot in this company than in other counterparts in the same or different industry for the role you are in. the pay given by the company reflects this practice as it is one of the best aspects of the job","work from home is not available, leaves are not as generous as fmcg or tech companies, some policies can be improved",Show more,,
4.0,11 Oct 2024,Good,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW91836779.htm,Electrical engineer,Former intern,Pune,,,,Good for new work life,Some bad salary for student
4.0,7 Oct 2024,A good mature company,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW91698471.htm,Country manager,"Current employee, more than 3 years",Pune,,,,Stong processes and a good paymaster in automobile industry,No comments for the cons
3.0,7 Oct 2024,help the employee,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW91683686.htm,Sr. mgr. product management,"Former employee, more than 10 years",Pune,"great , considerate and forward looking management",very slow and sluggish product development,Show more,,
4.0,8 Oct 2024,Good learning opportunity,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW91722067.htm,Summer internship,"Former intern, less than 1 year",Pune,"Good management 
Work life balance","Highly bureaucratic
Okayish Pay and Projects",Show more,,
2.0,3 Sept 2024,Toxic Management Culture and Employee Neglect at Bajaj Auto Ltd,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW90664874.htm,Territory business manager,"Former employee, more than 3 years",Ghaziabad,Pay is slightly better than other competitors,"As a Territory Service Manager at Bajaj Auto Ltd, I found the company's management to be highly self-serving, with a clear focus on their own financial gains rather than employee welfare. The working environment is suffocatingly top-down, with little regard for the well-being or professional growth of employees. The HR department is unresponsive and unhelpful, further amplifying the toxic work culture. Employee care is practically nonexistent, making it a challenging and demotivating place to work.",Show more,,
3.0,2 Oct 2024,Cam engineer,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW91573448.htm,Technical executive,"Current employee, more than 5 years",Pune,It is a Stable job.,In recent time most of facilities for employees has been changed by HR.,Show more,,
4.0,5 Oct 2024,Good exposure,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW91644842.htm,Graduate engineer,"Former employee, less than 1 year",Pune,,,,Large company with long legacy,Needs better management organization in the company
4.0,22 Aug 2024,"Chetak technology, the EV R&D wing is a good organization to work in",https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW90329755.htm,Manager r&d,"Current employee, more than 5 years",Pune,"1. Competitive culture
2. Focus on inhouse architecture, hence exposure to cutting edge technologies
3. Flat hierarchy, open door policy, freedom in execution of projects.
4. UTSAH: good recreational facility with indoor sports, gym etc.
5. Finally, competitive salary compared to industry benchmark.","1. More Manager centric than rule based approach. 
2. Lack to innovation and usage of new Project management tools.",Show more,,
5.0,30 Sept 2024,Excellent workplace,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW91469108.htm,Divisional manager,"Former employee, more than 1 year",Pune,,,,Amazing place to learn and grow,Nothing of substance as such
2.0,23 Sept 2024,Work life at Bajaj,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW91286399.htm,Manager,"Current employee, more than 1 year",Pune,Work from Office from Monday to Friday with fixed timings.,"Old fashioned policies, no good work culture, no proper management",Show more,,
3.0,25 Sept 2024,Good,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW91365360.htm,Assistant manager,"Current employee, more than 3 years",Pune,Learning opportunity. Good Induction Process. 2 days off.,"Black Box approach for bonus component, employee rating system. No leaves. 47.5 weekly working hours",Show more,,
4.0,26 Sept 2024,Depends mostly on your team and manager,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW91391137.htm,Anonymous employee,"Former employee, more than 3 years",Pune,,,,"Freedom to experiment, good work-life balance",Annual performance rating system is bad
5.0,15 Sept 2024,About company,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW91027364.htm,Trinee engineer,"Former employee, more than 1 year",Chākan,"Seriously it's very nice company, and it's environment is good even that is the first company I joint for work and it's greate experince for me and the work is strees free.",In my point of view there is no cons in the company.,Show more,,
5.0,28 Sept 2024,Good,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW91432196.htm,Sales associate,"Former employee, more than 1 year",Pune,Good and reliable for future endeavours,Good but working hours bad,Show more,,
4.0,22 Sept 2024,Bajaj,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW91249271.htm,Engineer,"Former employee, more than 10 years",Pune,"Good Technical knowledge people, facilities more",importance only for NIT & IIT,Show more,,
3.0,24 Sept 2024,Work culture,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW91293912.htm,Line engineer,"Current employee, more than 5 years",Rudrapur,,,,Learning is good for new joiner,Always do same work no growth
5.0,20 Sept 2024,Good company to work for,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW91189041.htm,Sales manager,Current employee,,"Good culture
Sat Work from home",No cons as such in company,Show more,,
4.0,19 Sept 2024,Nice,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW91161173.htm,No titles,Current intern,,,,,Good company for learning in industry,Work culture is okay not so good
4.0,18 Sept 2024,Great Place to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW91132168.htm,Asssisant manager,"Former employee, less than 1 year",Damoh,"Salary Is good
Work life balance",No cons as such to be honest,Show more,,
2.0,17 Sept 2024,Govt job type culture,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW91097110.htm,Graduate engineer trainee (get),Former employee,Pune,,,,Work timings are fixed. People come and go in time.,Lack of future growth opportunities.
4.0,18 Sept 2024,Company Review,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW91147745.htm,Engineering undergraduate student,Former intern,,,,,Quite innovative company to work,Rigorous work culture inside the company
2.0,17 Sept 2024,ASM intern,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW91100985.htm,Asm intern,"Current intern, less than 1 year",,,,,"Good pay, field experience, practical experience","Excessive work load, too much extra work,"
4.0,18 Sept 2024,Na,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW91114639.htm,Assistant manager,Former intern,Calcutta,,,,Good work from home value,No cons to indicate as per
4.0,11 Sept 2024,Good job with good pay,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW90940213.htm,Assistant manager,"Current employee, more than 1 year",Pune,,,,The best paying core automotive company for fresher mechanical engineers.,The job profile is random
5.0,11 Sept 2024,Good place to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW90913185.htm,Area manager,Former employee,"Patna, Bihar",,,,"Good work life balance, great culture",Pay can be a bit on the lower side
5.0,8 Sept 2024,Excellent employer,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW90813687.htm,Senior engineer,"Former employee, more than 5 years",Pune,,,,High level engineering company creating platform to learn many new technologies,Not as such any at the time of start of career
5.0,9 Sept 2024,great,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW90864197.htm,Intern,Former intern,Pantnagar,,,,great working experience there as its a great place,none according to me . experience is great
5.0,6 Sept 2024,SIP INTERN,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW90777815.htm,Sip intern,"Current intern, less than 1 year",Pune,,,,it was good interview experience,not that much tech questions
5.0,24 Aug 2024,Good job,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW90377266.htm,Technical trainer,"Current contractor, less than 1 year",,,,,Positive environment for working and good future stability.,Nothing to say I wish I will be the on roll of this company
3.0,22 Aug 2024,NA,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW90345464.htm,Procurement manager,"Current employee, more than 1 year",Pune,,,,Fast Pace work & free to do work according to individual instead of settled system,Manual work & Old people with rigidity to change
4.0,28 Aug 2024,Great company,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW90498962.htm,Manager,"Former employee, more than 1 year",Pune,,,,Best company to work for,Lot of hierarchy in company
2.0,28 Aug 2024,ASM,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW90494773.htm,Area service manager,Former intern,,,,,Good Salary and learning experience,"no promotions less hike, work load"
4.0,25 Aug 2024,Internship at bajaj auto,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW90394060.htm,Internship,Former intern,,"Good place to learn
Location
Huge plant","Work environment 
Poor management
No communication between HRs
bad workplace",Show more,,
1.0,11 Sept 2024,Not recommend to join,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW90906946.htm,Graduate engineer trainee,Former employee,"Aurangābād, Maharashtra",,,,wide exposure of new things,bad work life balance and hectic work
4.0,20 Aug 2024,Best company to start your career journey,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW90267956.htm,Pgte,"Current intern, less than 1 year",Pune,"Learning curve is good 
Work life balance",Yet to discover the cons at organisation,Show more,,
4.0,19 Aug 2024,Automobile 2W & 3W,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW90221094.htm,Technical associate,"Current employee, more than 5 years",Pune,,,,Work culture is good. Saturday $ Sunday off,Salary is too low for L4 and L5 employees
3.0,24 Aug 2024,-,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW90380314.htm,R&d engineer,Former intern,Pune,,,,Good exposure to the automotive industry,Not a very competitive pay grade
5.0,22 Aug 2024,nice,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW90311684.htm,Assistant manager,Former employee,"Gurgaon, Haryana",salary and other perks at the company,nothing everything was good at the company,Show more,,
5.0,22 Aug 2024,fantastic,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW90319822.htm,Trainee engineer,Former intern,Pune,,,,very good place to work.,nothing as such in the cons
4.0,21 Aug 2024,Nice place to retire,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW90285598.htm,Assistant manager,"Former employee, more than 1 year",Pune,,,,No work after 5:30 pm,No work from home provision
4.0,17 Aug 2024,Better,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW90169852.htm,Company trainee,Former employee,,,,,Good Better Best Excellent best,Bajaj Auto was Excellent Organizations to gain knowledge on Various manufacturing Products
5.0,13 Aug 2024,Nice auto company to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW90037007.htm,Engineer,"Current employee, more than 8 years",Pune,,,,Nice company to work for long term,Overall need a bit of improvement in the culture
3.0,15 Aug 2024,Company Overview,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW90127003.htm,Assistant manager,"Current employee, more than 3 years",Coimbatore,,,,No much pressure in work,May have to work remotely during weekends and government holidays
5.0,13 Aug 2024,It was a good learning experience,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW90038794.htm,Internship,Former intern,Pune,"Best people
Good labs
Good facilities","Working hours are more
Far from city",Show more,,
4.0,7 Aug 2024,Good place to learn and start,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW89894128.htm,Anonymous employee,Former employee,,,,,A good place to learn and great brand to work with.,I don't see a major con.
5.0,30 Jul 2024,Worked as summer intern during Mechanical Engineering,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW89630785.htm,Summer intern,Former intern,Pune,,,,Comfortable and easy going tasks,Moments when you need to deliver a lot at one time and nothing for the rest of time
4.0,24 Jul 2024,Good company to start with but not good to continue after a few years,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW89451351.htm,Manager,"Former employee, more than 5 years",Pune,,,,"Good salary, good work content","Lots of politics, less work life balance, no job security, extremely bad policies for variable pay"
5.0,22 Jul 2024,Great place to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW89360210.htm,Management trainee,Former employee,Pune,Commitment to iterative improvement and operational efficiency improvement especially in supply chain vertical,Typical Indian firm cons i.e bureaucratic with proposals requiring sign off of the head of the firm,Show more,,
5.0,6 Aug 2024,Recommended,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW89836429.htm,Manager,"Current employee, more than 5 years",Pune,,,,Would definitely recommend working here,Not much of a con
4.0,7 Aug 2024,Egg,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW89864880.htm,Engine technician,Current employee,Pune,,,,Good canteen good food good,High work no timepass no
4.0,3 Aug 2024,Better experience working here,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW89756958.htm,Mechanical engineering,"Current intern, less than 1 year",Pune,,,,Good workplace for employees to work,Not much to represent about
4.0,12 Jul 2024,Marketing manager,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW89081763.htm,Graduate student,Current intern,,I have gained valuable experience by following up with customers who are ready to make a purchase.,"As an intern, I am not in a position to manage the entire staff or make recommendations that will significantly improve the company within a few days.",Show more,,
2.0,5 Aug 2024,its good,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW89801637.htm,Dte engineer,Former employee,Pune,,,,best culture for freshers joiners,not best salary for this role
2.0,28 May 2024,The reality of the R&D Department,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW87694955.htm,Assistant manager,"Former employee, more than 1 year",Pune,"If you want a robotic life where you clock in at 8 and clock out at 5:30 and are ok with having no work allocated to you. Congratulations you have hit the jackpot. 

If they know you are an average employee they won't even bother assigning work to you. 

Leisure activities like badminton and dance classes all present in the recreational center. 

You can have decent lunch for 50rs or less in their mess.

This is THE place to work if you are considering chilling and enjoying perks. And yes if you are from the boomer generation this is the culture you were striving for as it is exactly what industrial revolution was trying to achieve.","Now let's get to the real deal here. 

1. If you want career growth, perhaps you are one of those people who strive and work hard. Who take their work seriously. 2 things are going to happen to you here. Either you are going to beg your manager for work and he still wont give you anything. OR he will assign the MOST CRITICAL work to you and expect you to do it from start to finish. This reeks of bad management practices.

Please note the following points extremely carefully before joining this company:

1. Office timings from 8 to 5:30. It is extremely strict and even though there is flexi policy you need to cover 9.5h per day. 

2. NO i repeat NO project management team or project management tools in the company. They'll slap work on you as soon as it is critical and it may still not be a part of the actual product or you may spend days without work here.

3. People have gone days to years without work in this company. You will rip your hair out in frustration and your manager still won't assign work to you. He or she may only assign it to their favourite employee and overburden that employee only.

4. THERE IS NO WORK FROM HOME POLICY. Please don't listen to the HR when they say that you still might be able to get it. Absolutely not.

5. Holidays are bare minimum. Your manager won't appreciate you applying for leave here. 

6. You wont even get a laptop to work here. An old school computer is all you get. The lab is located far from the work desk or cubicle.

7. They have primitive version management tools in the company.

8. Appraisals.. ah.. here we go. You cannot fight for compensation here. They won't even let you speak for yourself for appraisals. Everything depends on your manager. If you have a good equation with the manager you might get a decent one. Unfair performance ratings are common here which may have nothing to do with your performance.

9. Politics is at it's peak. You are nothing without your manager. Even if he or she doesn't know anything compared to you. You still need to respect him or her. Because they have you in their clutches. A very primitive culture where you absolutely have 0 autonomy when it comes to work. He/She may even threaten to give a bad rating if you dare to do anything other than what they want. They may even feel free to comment on your personal life.

10. This is for the women. This company will rant about being female friendly and everything. But it is not. The company enforces rules like no late nights for women rather than ensuring their safety within the campus. So much for equal opportunity. There have also been cases where work is allocated preferably to a male employee over female as they won't be able to stay late in the office.

I will absolutely not recommend this company as there is no culture and old school practices are still being followed.",Show more,,
5.0,1 Aug 2024,Good employer,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW89696095.htm,Associate manager,Former employee,Pune,,,,Good employer in automobile industry,No cons I see with Bajaj Auto
4.0,31 Jul 2024,"...,..",https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW89657218.htm,Company trainee,"Current employee, more than 1 year",Pune,,,,Experience is good in company,Worst shift timing 9 hours
3.0,4 Jul 2024,Overall it was a good experience.,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW88861347.htm,Summer intern,"Former employee, less than 1 year",Chākan,"The facilities provided are decent and the community centre, play area and gym are awesome.",You can excel if you are good at marathi ( advice only for manufacturing facility),Show more,,
2.0,25 Jul 2024,Review of Bajaj Auto Company,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW89490907.htm,Assistant manager,"Current employee, more than 1 year",Pune,Generally less work pressure ....,"Discriminatory policies for various colleges. 
Nothing to learn",Show more,,
1.0,19 Aug 2024,Salary,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW90204909.htm,Manager,"Current employee, more than 5 years",Pune,,,,In india salary is very good,No any system or ethics
4.0,19 Jul 2024,Good place to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW89320698.htm,Assistant manager operations,"Former employee, more than 1 year",Pune,"Flexible timings.
Supportive higher management.
Good pay compared to market standards.","Technology adoption is not that advanced, but is in progress.",Show more,,
5.0,22 Jul 2024,best company,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW89375653.htm,Internship,Current employee,Delhi Cantonment,,,,best company in all over india,best work place and stress free enviroment
2.0,19 Jul 2024,Worst company,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW89306190.htm,Line engineer,"Former employee, more than 1 year",Chākan,To be honest nothing good.,"Worst working culture, no work credit.",Show more,,
2.0,17 Jul 2024,Entry level job,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW89241470.htm,Sales executive,"Former employee, less than 1 year",Pattāmbi,"Big brand, has lots of branches","Field work, Target , low remuneration",Show more,,
4.0,18 Jul 2024,Summer Intern Experience,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW89263298.htm,Mba summer intern,"Former employee, less than 1 year",Pune,good experience during the internship,"Bureaucratic, otherwise it was good",Show more,,
3.0,12 Jul 2024,Good,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW89085693.htm,Software engineer,"Current employee, more than 1 year",Pune,,,,Good to work in the company,No cons are there in the company
3.0,11 Jul 2024,Decent pay,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW89050338.htm,Asm (area sales manager),Former employee,Pune,,,,"Helpful HR, good food, innovative company","Poor work life balance, hierarchical culture"
3.0,5 Jul 2024,Disappointing experience,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW88869189.htm,Operations manager,Current employee,New Delhi,"Proper desi company, wouldn't encourage","basically everything, desi company and wouldn't recommend",Show more,,
4.0,29 Jun 2024,Great company to Start career in Automotive Industry,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW88694230.htm,Assistant manager,"Former employee, more than 1 year",Pune,,,,Good work Environment and learnings,Growth opportunities are relatively slower
4.0,27 Jun 2024,Good Company,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW88635928.htm,Gte intern,"Current intern, less than 1 year",Pune,,,,"Big company good opportunity, Work life balance",Less growth opportunity in the company
5.0,26 Jun 2024,Great company,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW88623724.htm,Senior design engineer,Former employee,Pune,"Good leadership
Good worklife balance",Salary can be better compared to peers,Show more,,
3.0,26 May 2024,Two wheeler Sales Officer,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW87646435.htm,Sales associate,"Former intern, less than 1 year",Nedumangād,Opportunity for freshers to learn sales,"Sales target pressure, no work - life balance, Quality of the brand and products matters",Show more,,
5.0,17 Jun 2024,Best Place to Work,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW88343646.htm,Asst manager,Current employee,Pune,,,,Best Place to Work currently,No issues faced currently in office
3.0,13 Jun 2024,Bajaj auto,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW88246417.htm,Sales executive,"Current employee, less than 1 year",Indore,"Good work 
Nice culture 
Good work ethics","Long time 
No lifetoo much work",Show more,,
4.0,3 Jun 2024,Vendor development manager,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW87887378.htm,Manager - component development,"Former employee, more than 3 years",Pune,1) Good compensation benefits are offered,"1) Rating system - you get less variable pay wrt to mentioned in CTC
2) Work culture",Show more,,
3.0,12 Jun 2024,Career,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW88185711.htm,Company trainee,"Former employee, more than 1 year",Pune,,,,Good for Fresher as entry level job in MNC,No Future opportunities in current position
3.0,12 Jun 2024,Good work but orthodox company,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW88175993.htm,Embedded software engineer,"Current employee, more than 1 year",Pune,,,,quality of work is good,rigid working conditions despite flexi timing
3.0,5 Jun 2024,R&D Operations,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW87965333.htm,Assistant manager,"Former employee, more than 3 years",Pune,"Lots of exposure
A ton on new skills with the vast scope of work","Can get tedious, not enough new challenges",Show more,,
3.0,10 Jun 2024,Bajaj,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW88112308.htm,Gte,Former intern,Pune,,,,Good company and a good location,Bad work environment and people
4.0,7 Jun 2024,Medical Officer,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW88051357.htm,Medical officer,Current employee,Pune,"Decent salary
5 day work week",No professional growth in career,Show more,,
5.0,7 Jun 2024,Awesome,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW88052043.htm,Assistant manager,"Former employee, more than 1 year",Pune,,,,Awesome Work and Awesome people,All good and no complaints
5.0,3 Jun 2024,….,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW87899162.htm,Anonymous intern,"Current intern, less than 1 year",,,,,Good and healthy place to work.,No cons at the moment
4.0,3 Jun 2024,Quality Assurance,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW87891271.htm,Assistant manager,"Current employee, more than 1 year","Aurangābād, Maharashtra",,,,Good pay as compared to OEMS,Nothing bad but needs attention
5.0,23 May 2024,how the bajaj auto company workspace,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW87562485.htm,Engineer,"Current employee, less than 1 year","Aurangābād, Maharashtra",,,,great place to work and explore your skill and have great environment,there is no downsilde of company
3.0,3 Jun 2024,Manager,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW87897773.htm,Project manager,"Current employee, more than 1 year",Pune,,,,Good pay and Work life balance,"Bad Rating system, High politics"
5.0,21 May 2024,Good culture at chakan 2,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW87518052.htm,First line engineer,Current employee,,,,,"Good facilities like canteen , Transport. Grievances handling is good",Line managers arrogant behaviour  and no future
4.0,31 May 2024,Bajaj Auto,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW87834869.htm,Anonymous employee,"Current employee, more than 1 year",,,,,Work life balance is good,No work from home option
4.0,30 May 2024,good,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW87792786.htm,Assistant manager,Former employee,Pune,,,,Good work culture enjoy life,good benefit enjoy the work
1.0,26 Jun 2024,Very bad,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW88626463.htm,Trainee engineer,"Former contractor, more than 1 year","Aurangābād, Maharashtra",,,,There is nothing to say,Very bad behaviour of hr
3.0,18 May 2024,Culture,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW87408803.htm,Assitant manager,"Current employee, more than 1 year",Pune,,,,Very flexible with the working hours and most of the managers are very supportive,Work culture is very old fashioned
3.0,23 Apr 2024,Growth is linear,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW86621638.htm,Asm (area sales manager),"Current employee, more than 1 year",Bengaluru,"Good company for retiring, great pay","As mentioned, slow work, very flat structure so forget about promotions, there won't be many opportunities for growth or learning as work will be monotonous",Show more,,
4.0,21 May 2024,Good not great,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW87480501.htm,Summer intern,"Former intern, less than 1 year",,,,,"freedom, a lot of exposure",Lack of a structured HR team
3.0,19 May 2024,Good company to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW87427206.htm,Vehicle integration engineer,"Former employee, more than 3 years",Pune,,,,Working on Latest EV and analytics technologies,Technical Management planning is improper.
3.0,30 Apr 2024,"Average, what you would expect from a traditional manufacturing company",https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW86826359.htm,Assistant manager,Current employee,Pune,Good to be in the R&D at Bajaj,"Operations and plant side work is very operational and not stimulating, growth prospects are not great",Show more,,
4.0,17 May 2024,Good Exposure to automobile industry,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW87385700.htm,Gte,Former employee,Pune,,,,Good Exposure to automobile industry,HR policies are bit harsh sometimes
3.0,14 May 2024,Good,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW87269115.htm,Pgte,"Current employee, less than 1 year",Pune,Good compensation provided for graduates,Work life balance is not good,Show more,,
5.0,11 May 2024,very good training,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW87174926.htm,Asm (area service manager),"Former intern, less than 1 year",Pune,you get to learn a lot,location depends for person to person,Show more,,
2.0,21 Jan 2024,"Not a great place, wouldn't recommend",https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW83576771.htm,Quality assurance,"Current intern, less than 1 year",Pune,"If you are looking to work with a large automobile manufacturer and are out of options, then you can look here.","Horrible hierarchy, everyone is full of themselves. Doesn't have the proper infrastructure to support as many people as they hire. They will kill your creativity and innovative mindset. The RnD team does absolutely nothing, most of the actual RnD is contracted off to some or the other company. Manufacturing plant though huge and advanced, has employees with the mindset of 1960s with old mindsets, no room to change and everyone just full of them selves. The PTO scheme is also a joke, all this torture for the not great salaries they offer.",Show more,,
5.0,8 May 2024,Good to start career with financially,https://www.glassdoor.co.in/Reviews/Employee-Review-Bajaj-Auto-RVW87104721.htm,Gte-mechanical,"Current employee, less than 1 year",Pune,Very good company and work culture,Not seen any till now,Show more,,
