"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","5 Jan 2024","Good training","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW83097907.htm","Machine operator","Current contractor","","","","Very well organised interms of working environment","Proper and good working hours also health wise care","Show more"
"4.0","18 Dec 2023","Yes","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW82679314.htm","Internship","Former intern","Bucharest, Bucuresti","Learning opportunity great team members","I didnt like the working schedule","","",""
"4.0","30 Oct 2023","Great pace to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW81380903.htm","Director","Current employee, more than 8 years","","A lot of learning professional way of working","need to improve on human connect","","",""
"2.0","31 Oct 2023","Varun","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW81412564.htm","Graduate trainee","Former contractor, less than 1 year","Zimbabwe","They have fexible dressing and times","Limited room for growth for blacks","","",""
"4.0","23 Aug 2023","overall pretty good","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW79420859.htm","Sales manager","Current employee, more than 1 year","Guatemala City","good benefits and compensation, growth opportunities","Sometimes it makes it hard to have a work/life balance","","",""
"4.0","31 Jul 2023","Wrapping technician","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW78731796.htm","Manufacturing technician","Current employee, more than 5 years","","","","Maintenance and handling working guys","some breakdown but handle very carefully","Show more"
"4.0","5 Jul 2023","Flow of information to interns","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW77967162.htm","Account assistant","Former intern","","","","Information management and circulation is well coordinated","Customer relations is poor ,employees’s opinion are not considered.","Show more"
"2.0","4 Jul 2023","VB reveiw","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW77944910.htm","Logistics specialist","Former employee, more than 1 year","Morocco, MO","learn about soft drinks industry learn about logistics tools ( warehousing , transport , stock inventory , ... )","heavy workload limited growth career opportunities","","",""
"3.0","18 Jul 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW78348558.htm","Shipping officer","Current employee, less than 1 year","Lusaka, Lusaka","","","Paid for all working hours","Overload of work, excess working hours","Show more"
"5.0","6 Jun 2023","Cashier","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW77132007.htm","Head cashier","Former employee","","","","Supply of beverages to the door step at an affordable price always","On remuneration to the locals .it should improve for better","Show more"
"5.0","11 Jun 2023","Good company to work for","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW77263396.htm","Avp-sales","Current employee, more than 1 year","Kathmandu","","","Monetary benefits and learning. Also leadership","Need to learn modern ways of sales managment","Show more"
"4.0","12 Jun 2023","Hm","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW77303965.htm","Truck driver","Current employee","","Everything is great at this job","Nothing is bad at all.","","",""
"5.0","9 Jun 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW77237762.htm","Operations","Former employee","","Very good. Well established. A plus","None that comes to mind","","",""
"3.0","26 Apr 2023","Poor pay","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW75846972.htm","Customer executive","Former employee, more than 1 year","Lusaka, Lusaka","I had problems working there","Pay is not that good.","","",""
