"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"5.0","4 Sept 2015","great job","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW7844752.htm","Anonymous employee","Current employee","New Delhi","good salary and great exposure","locations are harsh and remote","Show more","",""
"3.0","2 May 2018","Feild Engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW20400223.htm","Anonymous contractor","Current contractor","","Good salary
Nice experience
Exposure
good management
psu company","Not a core company of construction
wants to work in a core company","Show more","",""
"5.0","14 Sept 2018","PGCIL review","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW22475534.htm","Anonymous employee","Current employee, more than 3 years","Gurgaon, Haryana","beautiful experience in this company","Nothing bad in this company","Show more","",""
"1.0","9 Sept 2019","Zero career growth","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW29129916.htm","Anonymous employee","Current employee, less than 1 year","Jabalpur","A very high pay whether you work or not.","1. No career growth
2. No work
3. Discrimination on the basis on state
4. Housing facilities are terrible. Quarters full of dampness, lizards, snakes, and other small creatures.
5. Substations are on the outskirts of the city.","Show more","",""
"5.0","13 Jan 2020","Work profile","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW31266189.htm","Anonymous employee","Former employee","","Core Electrical Work
Good Pay
Timely Promotions","Locations all over India
Frequent transfers","Show more","",""
"5.0","20 May 2020","rgrwe","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW33287304.htm","Manager","Current employee","Gurgaon, Haryana","","","","One of the best run power utility in the world","No threat in the short run"
"5.0","21 Aug 2020","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW35135773.htm","Engineer","Former employee, more than 1 year","Āgra, Uttar Pradesh","Excellent firm to work with","Nothing i can think of","Show more","",""
"5.0","21 Aug 2020","Assistant manager in finance department","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW35159936.htm","Assistant manager","Former employee, more than 1 year","Gurgaon, Haryana","Good salary
Less workload 
Good infrastructure","Promotion based on a experience not performance","Show more","",""
"5.0","5 Feb 2021","Great company.... learning environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW42045663.htm","Manager","Current employee, more than 8 years","Gurgaon, Haryana","","","","Great place to work for employees","No problem, it is an excellent company"
"5.0","25 Jun 2021","BEST PSU","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW48872869.htm","Powergrid","Current employee, more than 3 years","Calcutta","","","","Work culture, management, procedure in place","No such cons. Privatisation may happen in near future"
"5.0","2 Oct 2021","Good experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW53437672.htm","Graduate apprentice trainee","Former contractor, more than 1 year","Madurai","","","","Good environment to develop your skills","Office politics (common in all govt office in india)"
"5.0","23 Dec 2021","Amazing experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW57034989.htm","Graduate apprentice trainee","Current employee, less than 1 year","Badgām","No work load
Core work
Practical knowledge
Comfortable guest house 
Beautiful campus","None, just enjoyed and learned alot","Show more","",""
"4.0","12 Jul 2018","Executive engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW21458478.htm","Anonymous employee","Former employee","","","","","Stable organization, good work life balance","Postings at substations can be tough to deal with"
"5.0","4 Dec 2018","Best PSU to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW23690505.htm","Anonymous contractor","Current contractor","","Good seniors 
Best place to work","No cons as of now","Show more","",""
"5.0","23 Aug 2020","CTU of India","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW35186132.htm","Energy specialist","Current employee","New Delhi","","","","Largest Power Transmission Company in India","Nothing bad as such in the company"
"5.0","12 Oct 2020","Electrical engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW37022211.htm","Anonymous employee","Former employee, more than 1 year","Lucknow","Excellent work experience, learning, working","Good environment, energetic person and performance Avilable","Show more","",""
"5.0","27 Feb 2021","Good job","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW43195121.htm","Engineer","Current employee, more than 1 year","New Delhi","","","","Good location, good perks, good people","Very brain taking job, management risk, transfer risk"
"4.0","27 Aug 2021","Summer Intern Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW51734215.htm","Internship","Former intern, less than 1 year","New Delhi","","","","Good guidance provided, preferred to have CCNA","Couldn't get hands-on experience due to COVID"
"4.0","25 Oct 2021","Growth oriented company","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW54453952.htm","Anonymous employee","Current employee, more than 8 years","","","","","Role variety available in the organisation","Outdated processes and less use of IT tools"
"4.0","23 Feb 2015","It's all up to you","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW5982510.htm","Anonymous employee","Former employee","","","","","Great employer with friendly atmosphere","Promotion is a time taking process"
"3.0","21 Dec 2016","Very good","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW13067178.htm","Senior engineer","Current employee, more than 5 years","Gurgaon, Haryana","","","","A lot of time we have after work","Low salary compared with top private jobs"
"2.0","13 Jul 2017","Amazing trainers","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW15877693.htm","Anonymous intern","Former intern","Papum Pare","Full dedicated trainers
Friendly
Tries to clear any doubt we have","There was actually none that I observed","Show more","",""
"4.0","21 Sept 2017","Mecca for Electrical Engineers","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW16949954.htm","Dy manager","Former employee, more than 8 years","Gurgaon, Haryana","","","","Work Life Balance, Job Security","Remote areas and tough locations to work"
"4.0","19 May 2018","Good environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW20660929.htm","Anonymous contractor","Current contractor, less than 1 year","Calcutta","Many things to learn...good working environment","Hectic Schedule..less salary..poor job locations","Show more","",""
"4.0","16 Aug 2019","Inernship","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW28672963.htm","Design intern","Former intern, less than 1 year","Gurgaon, Haryana","","","","Helpful staff to guide you well","The company does not have a program for interns"
"5.0","21 Jun 2020","Civil works","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW33816754.htm","Civil contractor","Current employee, more than 10 years","Guntūr","Road earth brick drain transform concrete work","All tips of civil works","Show more","",""
"5.0","10 Jul 2020","Great opportunity for the deserving","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW34150376.htm","Chief manager human resources","Current employee","Gurgaon, Haryana","Good assignments
Great working environment
Sound leadership","Not a lot of cons.","Show more","",""
"5.0","31 Oct 2020","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW37843067.htm","Deputy general manager (f&a)","Current employee","Vadodara","","","","Good salary good atmosphere good pace to work","No negative found points found"
"5.0","19 Nov 2020","Good Company to Work with","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW38510031.htm","Assistant manager","Current employee","Gurgaon, Haryana","","","","Good Management to work with","Nothing as such till now"
"5.0","7 Apr 2021","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW45133965.htm","KEY NOT FOUND: reviews.self_employ-anonymous","Currently self-employed","Gurgaon, Haryana","","","","Work Life Balance is good","Nature of some types of work"
"5.0","22 Nov 2021","best govermemt body","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW55684300.htm","Anonymous employee","Former employee","Patna, Bihar","","","","shift incharge in control room","Apprentice training is the best in Gaya"
"3.0","18 Apr 2012","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW1453036.htm","Internee","Current employee","Gurgaon, Haryana","","","","Central Utility;Service to nation;Good life","Postings in remote location; Onsite work"
"4.0","3 Sept 2018","Training","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW22285109.htm","Anonymous employee","Former employee","","","","","Seniors are very helpful and life is comfortable","Mess alwats has the same food"
"4.0","9 Oct 2018","Good place to learn","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW22863785.htm","Anonymous employee","Current employee, more than 5 years","","","","","Good exposure while working here","Not yet. Pleasant working and learning"
"4.0","2 Apr 2020","Good work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW32574783.htm","Anonymous employee","Former employee","","","","","Salary  PF Culture Location  Benefits","Managerial ego   problem"
"5.0","15 Jun 2020","Job","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW33704104.htm","Apprentice engineer","Former intern, more than 1 year","Dehradun","","","","Good environment ecofriendly friendly environment lot to learn","Everything was perfectly fine there"
"4.0","8 Sept 2020","Work Environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW35739338.htm","Anonymous intern","Former intern, less than 1 year","Cachar","","","","Station is well maintained and people are helpful.","Management could have been better"
"5.0","28 Sept 2020","Good place","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW36435977.htm","Dy manager","Current employee, more than 5 years","Gurgaon, Haryana","","","","Best place to work with","Varied posting And locations all over india"
"5.0","2 Oct 2020","Great company","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW36631512.htm","Senior engineer","Current employee, more than 3 years","Gurgaon, Haryana","","","","Stability of job, Salary and perks","Posting could be at remote locations"
"4.0","18 Dec 2020","Electrical Engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW39618165.htm","Anonymous contractor","Current contractor, more than 3 years","Itanagar, Arunachal Pradesh","","","","Best Industry for Electrical Engineers","More Benefits should be given like Permanent Employee"
"4.0","4 Jan 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW40094865.htm","Sales associate","Former employee","Bengaluru","Overall good company
Good environment
Food salary","Still they should improve
You have to put hard time","Show more","",""
"4.0","14 Jan 2021","taxation","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW40750669.htm","Accounts apprentice","Former contractor, more than 1 year","Calcutta","","","","good enviornment , good staff , better surroundings","less supportive management , overall good"
"5.0","3 Apr 2021","GAT CIVIL ENGINEERING","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW44964702.htm","Gat (graduate apprentice trainee)","Former employee, more than 1 year","Chennai","","","","good place to experience for freshers","6 days working a week"
"5.0","15 May 2021","wonderful","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW46974631.htm","Training & development","Current intern","Bengaluru","","","","the internship was great experience pgcil.","employees work are more preferred than interns."
"5.0","11 Jul 2021","Powergrid BBSR","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW49622688.htm","Anonymous intern","Current intern, less than 1 year","Bhubaneshwar","","","","Great Experience IN THIS WORKSHOP.","Nothing to say about the negative side."
"4.0","10 Aug 2021","Good Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW50923386.htm","Electrical engineering","Former employee","Bhubaneshwar","","","","Good Salary compared to other Companies","Facility difference between Permanent and Temporary Employees"
"4.0","31 Aug 2021","didn't understand the question","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW51874690.htm","Power grid corporation","Current employee","Chandigarh","","","","it's a great work experience","none it's a great work experience"
"4.0","7 Dec 2021","Company review","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW56381619.htm","Apprentice","Current intern, less than 1 year","Hyderābād","Professional, Best, well organized, timely salary payment","no cons in the organization","Show more","",""
"5.0","8 Dec 2021","Operations","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW56415867.htm","Deputy manager","Former employee, more than 8 years","New Delhi","Freedom to take decisions
Good perks and benefits","Round the clock availablity
Remote places posting","Show more","",""
"5.0","13 Mar 2018","best work","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW19661316.htm","Anonymous contractor","Former contractor, more than 1 year","Gurgaon, Haryana","every things is good ,","no cons for the organization","Show more","",""
"4.0","6 Sept 2019","Industrial trainee","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW29069167.htm","Anonymous intern","Former intern, more than 1 year","Hauz Khas","","","","It was a great experience working there","Less time left for studies"
"5.0","31 Oct 2019","Dy manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW30121247.htm","Anonymous employee","Current employee","","","","","best core company for electrical","hardship postings are at bad locations"
"5.0","24 Feb 2021","Cool","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW43016642.htm","Hro","Current employee, less than 1 year","New Delhi","Awesome friendly hepful and clean","Minnimum manpower preserure job etc","Show more","",""
"5.0","17 Mar 2021","best company","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW44126308.htm","Field supervisor","Current contractor","Kutch","","","","super culture and environment for work","super benifit and medical facilities"
"4.0","28 May 2021","nice experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW47611126.htm","Apprentice","Former intern","New Delhi","","","","good exposure and very nice environment","i think there are no cons"
"4.0","26 Jun 2021","Peaceful Work Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW48955419.htm","Summer internship","Former intern","","Professional team
Many learning opportunities
Stable environment","Very boring work culture
Small town locations","Show more","",""
"5.0","30 Aug 2021","Intern at pgcil","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW51837556.htm","Industrial trainee","Former intern, less than 1 year","","","","","Public Company with great infrastructure","Nothing it is just awesome."
"5.0","2 Sept 2021","--","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW52034717.htm","Engineer","Current employee, more than 10 years","Gurgaon, Haryana","","","","permanent job with secure salary","equal salary to all working or not"
"4.0","28 Sept 2021","Great Company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW53212817.htm","Manager","Current employee","New Delhi","","","","Great salary, experience is valued","Remote postings and frequent transfers"
"5.0","25 Sept 2021","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW53098288.htm","Anonymous employee","Former employee, less than 1 year","","","","","its was good and fine","it was fine and can be better"
"5.0","6 Oct 2021","Excellent","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW53590809.htm","Senior hrm","Current employee","Coimbatore","","","","Best Place to work with excellent benefits","No cons about the company"
"5.0","30 Oct 2021","best","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW54698335.htm","Apprentice","Former employee","Subhashgram","best work enviroment
best officier to help","location is very bad that's all","Show more","",""
"5.0","14 Dec 2021","Very good","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW56656700.htm","Anonymous intern","Current intern, less than 1 year","","","","","Staff is very helpful and cooperative","No such cons till now"
"3.0","10 Nov 2017","Pros and cons","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW17838984.htm","Anonymous employee","Former employee","","","","","good company to work with","transfers of employees on regular bais"
"5.0","3 Jan 2018","cheif manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW18570014.htm","Anonymous employee","Current employee","Gurgaon, Haryana","","","","best employer of india, internationally","better paymasr=ter is oil sector"
"5.0","15 Dec 2019","nice company","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW30878009.htm","Anonymous employee","Former employee","","","","","good people to work with","old processes, some bad people"
"5.0","24 Aug 2020","Good Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW35225168.htm","Engineer","Former contractor, more than 1 year","New Delhi","","","","Good experience at pgcil ltd","Nothing was bad while working"
"4.0","7 May 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW46632811.htm","Project manager","Current employee","Gurgaon, Haryana","","","","Learning, Challenging, Projects, Meaningful, Perks","Politics, Corporate, Culture, Remote Locations, Employee satisfaction"
"4.0","8 Sept 2021","Internship","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW52244534.htm","Summer intern","Former intern, less than 1 year","","","","","Great and knowledgeable seniors, very supportive","Internship was WFH, couldn't been enhanced"
"4.0","2 Oct 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW53425326.htm","Anonymous contractor","Former contractor, more than 1 year","","","","","Not much hectic work with good people","Good management people facility reimbursement"
"3.0","1 Oct 2017","internship","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW17107223.htm","Intern","Current intern, more than 1 year","Hauz Khas","good company to work for interns","not advance in it sector","Show more","",""
"5.0","31 Aug 2020","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW35463699.htm","Summer intern","Former intern","","","","","friendly environment, good to learn","none that I know of"
"5.0","28 Dec 2020","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW39870276.htm","Power grid corporation","Current employee","Kamrup","","","","salary is pretty good high","transfers are in difficult location"
"3.0","14 Feb 2021","Work","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW42465437.htm","Graduate civil engineer","Current employee","Calcutta","","","","Good to go and work culture","No such cons in the organization"
"3.0","26 Jan 2018","Executive","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW18938138.htm","Executive trainee","Current employee, less than 1 year","Vemagiri","","","","Good salary and perks is given","Very far locations from city"
"2.0","9 Aug 2019","Lacks growth","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW28541790.htm","Assistant manager","Former employee, more than 1 year","","","","","Good salary, medical benefits, PRP","remote locations, lacks growth, no lifestyle"
"4.0","10 Mar 2021","None","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW43763903.htm","Engineer","Current employee","Panchkula","","","","Free to express your ideas","Management is a real mess"
"4.0","8 Oct 2021","NA","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW53714471.htm","Anonymous intern","Former intern, less than 1 year","","","","","Good work culture and facilities","Day work could be tiresome."
"3.0","15 Aug 2012","Good but not satisfying","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW1848449.htm","Engineer","Current employee, more than 1 year","Gurgaon, Haryana","","","","cool no workload all facilities","Isolation no definite work Politics"
"4.0","29 Jan 2013","Good ...","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW2322340.htm","Engineer","Former employee, more than 1 year","Bengaluru","Good work culture
Good work life balance","Frequent Transfers after 3 years","Show more","",""
"1.0","9 Oct 2020","Worst Company to Work","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW36937940.htm","Sap professional","Current contractor, more than 1 year","Gurgaon, Haryana","For the Contract Employees they pay good salary for Professional only","1. Deviation from the terms and condition.
2. No salary hike.
3. Seniors are not helpful.
4. No will provide any clarity or help to your issue.
5. Not Employee friendly company.","Show more","",""
"2.0","23 May 2021","Mixed Bag","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW47354645.htm","Anonymous employee","Current employee","Rānchī","","","","Core company for Electrical Graduates","Unnecessary stressful, culture of urgency"
"1.0","10 Jul 2015","Disappointment","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW7184667.htm","Executive engineer","Former employee","Aurangābād, Maharashtra","Good Salary and pay benefits.","The space is too small to sum all the Cons.
Only join this organisation, if this is the only one left in the planet.","Show more","",""
"1.0","8 Jul 2019","Powergrid","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW27873374.htm","Anonymous employee","Former employee","","No pros only cons worst company","Worst company no work life balance. They don't see you as employee but as bounded slave .","Show more","",""
"1.0","20 Mar 2013","Hopeless organisation to work in.","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW2481886.htm","Anonymous employee","Current employee, more than 10 years","Patna, Bihar","There are no pros in this organisation.","Life will become hell in this organisation.","Show more","",""
"1.0","4 Sept 2021","Poor","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW52093245.htm","Company secretary","Former intern, more than 1 year","Gurgaon, Haryana","Worst place to work.. No manner to any officer","Worst who says best place to work","Show more","",""
"1.0","11 Jan 2022","na","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW57748316.htm","Apprentice","Current employee, less than 1 year","Jabalpur","Not a single pros to mention","No discipline, no ethics, obsolete tecenologied","Show more","",""
"5.0","29 Apr 2024","Nice work","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW86803456.htm","Sales","Former employee, more than 1 year","Montreal, QC","","","","Good salary and advantages are awesome","No incovinients, it was fun there."
"4.0","10 Feb 2024","Great place to kickstart your Power Engineering Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW84247298.htm","Summer intern","Former intern","","PGCIL is at the helm of Power System Operations, Load Dispatch, Planning in India.","My internship was unpaid (at the same time, I didn't exactly work for them either, it was more of a self study assignment)","Show more","",""
"3.0","28 Oct 2022","Software Engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW70590495.htm","Software engineer","Former contractor, more than 1 year","","","","","It was a good experience","there was no bad experience"
"3.0","28 Jun 2012","its a totally different journey","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW1665432.htm","Anonymous employee","Current employee, more than 3 years","","Your are on the client side. And the starting salary is good which make its employees stick to it.","Horrible Management, civil engineer will be sitting in sub-station and electrical engineer will be sent on construction site. No. of employees are lesser than required so as a result all the pressure drools down to the site people. And in such condition, higher authorities put up more pressure for project completion. Instead of pressuring the contractor, they will unnecessary put pressure on their own employee. This organisation will turn you into a robot, your higher authority will try their best to make you work like a slave and to eat up your listed holidays along with your sunday. You will not be considered as human anymore. They will want you to work like a brainless robot.. who dont have to ask for holidays and who have to simply follow orders of higher authorities. So beware, join this organisation only if you have enjoyed the life and you dont have anymore dreams to be fulfilled.","Show more","",""
"1.0","21 Apr 2016","Fraud","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW10352549.htm","Customer service representative","Current employee","Houston, TX","No pros the company is a fraud","This company is an fraud I were hired to be at home online worker they sent me an fake check when I went to deposits in my account my bank put an hold on it then the next day it was an fee on my account for an return checked so please do not believe this company it is an fraud I think every review on here is fake besides mines glassdoor really needs to investigate this company cause it's giving your site an bad name I will never use glassdoor again","Show more","",""
"3.0","6 Mar 2014","horrible, dissatisfaction to life and family","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW3822013.htm","Engineer","Current employee, more than 3 years","Angul","good salary........... benefits..... and............challenge jobs ........ some time feels good confidence ..... doing something good to nation...  but with lots of cons within it........","no family life......can not share family time.......lots of works........no substitute..... so no holiday..... every day working day........ most suitable for buttering.....","Show more","",""
"4.0","19 Jun 2012","work a lot and get paid a  lot","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW1619880.htm","Engineer","Current employee, more than 3 years","","Lot to learn 
higher pay than others in the field
u ll always be the client","lot of work 
unequal work distribution
no personal life for bachelors","Show more","",""
"4.0","26 Jun 2012","Life while working in PowerGrid","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW1651728.htm","Executive (finance & accounts)","Current employee, more than 3 years","","Balanced Life & one great thing is Good Boss and healthy working environment.  Sound Company with strong fundamentals with bright future.","U have to follows old rules, time taking process, a lots of tours, remote locations & working in tough  & risky zones","Show more","",""
"3.0","22 Jun 2012","it was nice to work in powergrid.","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW1631182.htm","Anonymous employee","Former employee, more than 3 years","","good salary. good work to do. good freedom to work on own ideass","bit pressure at work. at site der will be very less no. of families ( ad 0 ). no entertainment. family gets bored at site. childrens education gets affected.","Show more","",""
"5.0","20 Jul 2020","Best working environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW34327252.htm","Company secretary & compliance officer","Current intern","Washington, DC","Helped me to enhance my skills and under top 10 highest salary paying PSU in INDIA","Their is nothing to say that would be negative about POWERGRID","Show more","",""
"4.0","13 Feb 2018","Power Grid Corporation Limited India","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW19236915.htm","Anonymous employee","Former employee","","","","","Very Good to work. A government of India Enterprise. 100% Job Security.","Except for posting in some remote location postings, there are no cons."
"3.0","18 Jun 2012","power grid","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW1616254.htm","Anonymous intern","Current intern, less than 1 year","","","","","you get a job security and a 6 hours work period which is comparitively less.","postings are in rural area at times you have the work becomes very hectic."
"3.0","8 Jan 2020","PGCIL","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW31197990.htm","Anonymous employee","Former employee","","- Good Salary
- TIme bound promotions
- Chilled","- Remote locations
- Lack of good leadership
- Managers not trained
- Hierarchical","Show more","",""
"3.0","18 Feb 2016","Senior Officer","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW9622837.htm","Anonymous employee","Former employee","","","","","Job Security, Employee Benefits, Paid Leave,","no freedom of expression, too much process orientation, slow growth, unprofessional employees"
"4.0","18 Jan 2013","good to be part of the company","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW2291843.htm","Engineer","Current employee","Delhi, CA","good company,but not satisfies with the posting","not satisfied with management..posting should be on merit basis","Show more","",""
