"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","29 Sept 2024","Amazing job","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW91463943.htm","Ttsm (territory technical services manager)","Former employee, more than 5 years","Jalandhar, Punjab","Company provides you training and then supports you at each point, aim for success","Nothing bad about the company","","",""
"2.0","3 Sept 2024","UltraTech is a place for those who wants to retire at one place living comfortable life","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW90686843.htm","Assistant manager","Current employee, more than 3 years","Mumbai","","","Work Security 
Good Compensation
(Can't think of any other pros)","As I mentioned above work security is a major pros of this company, but it is somehow impacting various things at here. People are at their comfort zone, they have developed the status quo and are hardly open to any change. Young employees are struggling to find a meaningful role in the organization. Employees are spending 15-20 years in one role, then how will the doors open for young employees? They just have to do back-office work and MIS work, that's how things are. 
Also, technology adoption is very minimal, there is hardly any opportunity to learn new software and tools, as we are supposed to do everything manually, and because of that every day everyone is doing repetitive tasks day in and day out.","Show more"
"5.0","27 Sept 2024","Pros/Cons Of Internship at Unit: Baga Cement Works","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW91431068.htm","Intern","Former intern, less than 1 year","Shimla, Himachal Pradesh","","","I got the opportunity to learn from experts and gained hands-on experience with live projects. Mentors were helpful and guided me wherever I needed them. As an intern, I learned a lot from the internship and made some life-long connections. 
Facilities- Meals, Transportation, Hospital and accommodation.

Thanking you
Unit- Baga Cement Works
(UltraTech Cements)","As such I didn't face any problems and got all the facilities as needed.
Important Note- Be ready to walk on slopes and work under the sun but the weather is always good.","Show more"
"4.0","2 Oct 2024",".","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW91556768.htm","Lab assistant","Current employee","Andheri East","Internal Switching is Available to Change Work department.","Of Role to On Role takes Time","","",""
"2.0","20 Sept 2024","Work life unbalance, less opportunity","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW91196071.htm","Plant quality manager","Former employee, more than 1 year","Raipur, Chhattisgarh","","","Very good as organization, all corporate facilities to the employees.","Regional level bosses are very bad they work as gvt employees. Opportunity only for special people not for working people.","Show more"
"5.0","24 Sept 2024","Friendly Environment to work in","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW91303477.htm","Product development","Former intern, less than 1 year","Mumbai","Very nice company to work in","There are no cons I faced in my 1 month of internship","","",""
"3.0","22 Sept 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW91247669.htm","Human resources","Current employee, less than 1 year","Tādepalle","","","Women empowerment at its best","Routine work that can feel unproductive","Show more"
"4.0","14 Sept 2024","Mechanical Engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW91007346.htm","Section head","Former employee, more than 10 years","Sonbhadra","","","Job Security,Family welfare,Medical Facility,Yearly Increment and Bonus","Work life management.24x7 if not on leave.Promotion not per knowledge but closeness to senior's","Show more"
"4.0","17 Sept 2024","It's a good company","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW91109360.htm","Sr. sales officer","Current employee","","Good TA DA policy, work culture depend upon us.","You have to wait alot for the next role (promotion) less chances","","",""
"3.0","14 Sept 2024","Long work hours, unfair package","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW91020514.htm","Management trainee","Current intern, less than 1 year","","","","A lot of exposure for engineers.","No enthusiasm in employees
Very high attrition rate","Show more"
"4.0","12 Sept 2024","not a supply chai","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW90946782.htm","Officer supply chain","Current employee, more than 1 year","","good salary and employee benefits","only dispatch work is done not supply chain","","",""
"5.0","13 Sept 2024","Very good","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW90984650.htm","Lead security officer","Current employee, more than 3 years","Nāthdwāra","Job security, good salary and benefits","There is nothing to say","","",""
"5.0","31 Aug 2024","Good place to work at","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW90599608.htm","Intern","Former intern, less than 1 year","Rawān","","","Good work environment, friendly colleagues and you get a chance to showcase your talents through some extra-curricular activities during events and programmes.","Being a cement industry, smoke and dust are the part and parcel of your life","Show more"
"5.0","11 Sept 2024","Title","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW90914142.htm","Senior engineer","Current employee, less than 1 year","Rewa, Madhya Pradesh","","","Well good atmosphere and gaining knowledge","Have to give more and more training","Show more"
"5.0","10 Sept 2024","Best company","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW90886881.htm","Sales executive","Current employee, more than 8 years","Mumbai","","","Good planning to contribute daily","All positive viles only every where","Show more"
"5.0","4 Sept 2024","Great place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW90701796.htm","Team lead","Current employee, more than 1 year","Mumbai","Good and supportive top leadership","Very slow in decision making. Too beaureucratic","","",""
"4.0","27 Aug 2024","Decent organization with average work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW90464235.htm","Assistant general manager","Current employee","Mumbai","Good work life balance and top management","For people who want to create an impact, the organization is too bureaucratic and heirarchical","","",""
"1.0","12 Sept 2024","bad","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW90959195.htm","Product manager","Former employee, less than 1 year","Mumbai","worse company won't recommend to work","good company to work for it.","","",""
"4.0","16 Jul 2024","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW89195721.htm","Agm","Current employee, more than 10 years","Calcutta","","","Good learning due to diverse operation and high volume, brand name in market to improve your status, all India location availability to stand and to be posted in your prefered location
Highly experienced seniors to guide you","Too much politics
No scope for talent only oiling buttering
Useless HR department
Company is good.. But people at several position is so low graded only to promote their referrals not the talent.","Show more"
"5.0","18 Aug 2024","Great place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW90192208.htm","Plant manager","Current employee, less than 1 year","Calcutta","","","Salary on time
Good HR policies","Slow growth and less increment","Show more"
"4.0","10 Aug 2024","Good company in cement industry","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW89970517.htm","Channel relationships manager","Current employee, more than 1 year","Solan","","","Good brand value, Service and quality","Apparaisals are not as per industry standards and promotions are very slow","Show more"
"5.0","15 Aug 2024","Good organisationq","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW90112050.htm","Agm- sales","Current employee, more than 10 years","Surat","","","good, transparent, value driven, Brand","nothing , grest place to work","Show more"
"5.0","8 Aug 2024","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW89904807.htm","Junior officer (technical support)","Current employee, more than 3 years","Indore","","","Salary on time on last day of month","No work life balance in RMC","Show more"
"4.0","4 Aug 2024","Good company to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW89784463.htm","Territory sales officer","Current employee","","","","Job security and work life balance","Incentives are not there sometimes daily allownces not cateored","Show more"
"3.0","31 Jul 2024","Lot to learn","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW89683264.htm","Assistant manager","Current employee, less than 1 year","Kotputli","","","Good policies to satisfy your needs","Office politics burns your aptitude to work","Show more"
"4.0","15 Jul 2024","Decent place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW89179738.htm","Intern","Former intern, less than 1 year","","","","UltraTech has a good environment and provides a lot of security and stability, the culture is nice and so are the people","6 day work week in certain offices but that's understandable due to the nature of the industry, skewed gender ratio","Show more"
"5.0","31 Jul 2024","Great company to work and job security","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW89654429.htm","Mis executive","Current contractor, more than 1 year","Noida","","","Best Job security in this company
Facilities are up to date","Nothing to say till now","Show more"
"5.0","1 Aug 2024","I want job","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW89699864.htm","Civil engineering","Current employee, less than 1 year","Mayurbhanj","","","Ultratech is best company for me.","I want job first, kindly contact me.","Show more"
"5.0","31 Jul 2024","Awesome company","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW89660313.htm","Mis executive","Current employee, more than 3 years","Delhi Cantonment","","","Great work life balance here","Very bad appraisal, they treat offroll employees like shi*","Show more"
"5.0","3 Aug 2024","Good Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW89765076.htm","Internship","Former employee, less than 1 year","Mumbai","","","Good flexible working environment and supporting mentor","Work can be monotonous sometimes","Show more"
"3.0","5 Aug 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW89796377.htm","Marketing","Former employee, more than 1 year","Mumbai","Good responsibility and scope of work","Slow and bureaucratic organization structure","","",""
"4.0","28 May 2024","Baby step at UTCL","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87707989.htm","Manager ir","Former employee, more than 10 years","","","","It's a truely Good Organization for Women employee to learn and lead the challenges and prove it. It's my Mother plant and I love it emotionally connected more. Smt Rajashree Birlaji ma'am and Dr Pragya Ram Ma'am support women a lot.","Due to plant level top Management ego women employee suffer a lot and finally leave the job. Bez no one listen support stand with women employee. All Office Politics & selfish level leader at Plant level top Management.","Show more"
"3.0","18 Jul 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW89263446.htm","Manager","Former employee","Mumbai","","","Good company to work with","Lack of innovation and old ways of working","Show more"
"3.0","2 Aug 2024","Work Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW89747824.htm","Talent acquisition manager","Current employee, more than 1 year","Raipur, Chhattisgarh","Ample learning Opportunities, Many new upcoming Projects","No Work-Life Balance, Orthodox Culture","","",""
"4.0","30 Jul 2024","Its good to work","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW89623632.htm","Senior associate","Current employee, more than 3 years","Pune","Less stress as compared with other","Low salary as compared to other companies","","",""
"3.0","28 Jul 2024","Learning is good but no work like balance","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW89561132.htm","Financial analyst","Current employee","Calcutta","","","Good learning experience
Brand name","Long work hours
Lots of office politics","Show more"
"3.0","25 Jul 2024","Good for short stint","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW89480433.htm","Asm (area sales manager)","Former employee, more than 8 years","New Delhi","Stable organisation , doing a lot in conversation business such as cement","Pay package is not good","","",""
"4.0","28 Jul 2024","Best Place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW89573134.htm","Section head","Current employee","Jodhpur, Rajasthan","","","Women friendly remote site
Equal opportunities","Remote location to work on","Show more"
"5.0","26 Jul 2024","Best","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW89519853.htm","Channel relationship manager","Current employee","North Guwāhāti","Good work culture and good learning curve","Nothing such cons in UltraTech Cement","","",""
"4.0","26 Jul 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW89538080.htm","Technical support manager","Current employee, more than 5 years","Hyderābād","","","Good policies and secured Job","No worklife balance
no worklife balance","Show more"
"5.0","22 Jun 2024","Had a good experience","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW88497647.htm","Apprentice","Current employee, less than 1 year","Adityapur","","","Ultratech is MNC company which will give lot of exposure of your job and also experience letter have demand in market","Some of the Bosses are to short tempered","Show more"
"5.0","13 Jul 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW89110956.htm","Summer internship program","Former intern, less than 1 year","Dharni","","","Mentors share everything with you regarding work","Proper internship program was not their","Show more"
"4.0","17 Jul 2024","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW89254432.htm","Assistant manager","Current employee, more than 1 year","Guwahati","Work life balance Benefit Insurance","Region specific ill planning of various profiles","","",""
"5.0","17 Jul 2024","Nive","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW89243199.htm","Quality assurance","Current employee, more than 1 year","Bengaluru","Nice job good employee and culture","No cons just work pressure will be more","","",""
"5.0","14 Jul 2024","Na","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW89125832.htm","Regional brand manager","Current employee, more than 1 year","Hyderābād","","","It's good to work here","No cons to say as of now","Show more"
"3.0","15 Jul 2024","Hardworking Job","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW89164495.htm","Technical executive","Current contractor, more than 1 year","Calcutta","","","To grow self skills Ultratech is best.","Too much pressure for sales.","Show more"
"2.0","29 May 2024","Experience of plant.","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87734400.htm","Section head","Former employee, more than 10 years","Hirmi","","","I had joined in L&T Cement due to merger of L&T cement i had worked in UltaTech cement.","UltraTech performance appraisal system is very worst during performance ration unit management totally doing partiality. Also the employee who is going to retired ER & HR department behaviour is very bad.","Show more"
"3.0","11 Apr 2024","Myth of a culture","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW86244460.htm","Assistant manager maintenance","Former employee, more than 1 year","Budawada","","","Only pro is the opportunity to learn a structured system that was working perhaps few years back... atleast new people can get the idea","Everything else are cons..no working culture, no proper ownership, since market is already set only thing for plant people is to dispatch, work life can be hell for the one who is not flexible, late works continue at times just for the bad cultures sake;increments and all are an average scenerio, not good not too bad.","Show more"
"3.0","8 Jul 2024","Ultratech","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW88963098.htm","Assistant manager","Current employee, more than 1 year","Jaitāran","Good scope for promotion and career advancement","Office politics and ever vanishing employee welfare initiatives","","",""
"5.0","30 May 2024","Good job and good work","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87774962.htm","Quality control","Former employee, more than 8 years","","","","Good working culture in ultra tech cement.but secondary work must be mediam level ,SO round, nearmiss,kaizon, WTI etc.","Safety observation,Near miss,Kaizon are more excess.it must be mediam level or it must be correlation with working level","Show more"
"4.0","31 May 2024","GOOD COMPANY","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87821861.htm","Tse ii","Former employee, more than 3 years","","","","Lot to learn.Appriciation on your achievements always.Salary & Ta bills are good","Work life balance is little bit tough.","Show more"
"2.0","30 May 2024","Its a good company for employee","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87773447.htm","Commercial account manager","Former employee, more than 10 years","Patna, Bihar","","","Discipline in work place, Timely Salary, Co Operative Manager","There is so many politics in office. No focus in job working.","Show more"
"5.0","1 Jul 2024","The place to be","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW88729077.htm","Management trainee","Current employee","","","","1. Amazing culture
2. Impactful projects
3. Career growth","Absolutely nothing. It's a really good place.","Show more"
"5.0","31 May 2024","Re-Join ABG","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87811150.htm","Sr. safety officer","Former employee, more than 3 years","","","","Good management, Employee friendly management, culture & well fare","No Work life balance , Time management","Show more"
"5.0","28 May 2024","India no. 1 cement","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87705552.htm","Sales executive","Current employee, more than 3 years","Khunti","","","Very Nice work environment, where's all seniors & collegues are very freindly.","Time to time payment in every month is the best way to attached with working employee","Show more"
"5.0","21 May 2024","Working profile","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87493497.htm","Assistant manager","Current employee, more than 1 year","Greater Noida","","","Salary on time , no deduction in salary due to leave , pay with leave for studies, A great platform for learning, Practicals and seniors taught to juniors.","If you are in technical services then there is no fixed time for leave on day end , working in night also ,","Show more"
"3.0","20 Jun 2024","Life as TMTCS","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW88420905.htm","Anonymous employee","Former employee, more than 1 year","Surat","","","Good working policies
Better work opportunities 
Work life balance is hood","Though company policies is good but not applicable on local level","Show more"
"5.0","31 May 2024","Group Review","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87811074.htm","Channel relationship manager","Former employee, more than 5 years","","","","Health & family admosphare , work life balance.","There is a lot of politics and casteism here, due to which hard working people have no value here.
Poor Salery Structure
No Carrier Growth
No learning","Show more"
"4.0","15 Jun 2024","Good at pay scale but long working hours","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW88283469.htm","Assistant manager","Current employee, more than 1 year","Krishna","Good pay scale for freshers mainly Ultratechies","Long working hours and seniors domination","","",""
"5.0","19 Jun 2024","Great start","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW88399402.htm","Anonymous intern","Current intern","","Best place to work in.","There's nothing or that sort in my opinion.","","",""
"1.0","28 May 2024","Disrespecting own laid down Values","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87705733.htm","Senior manager","Former employee, more than 10 years","Jafrabad","","","Till employment you made us learnt all 5 values; Integrity, committment, passion seamlessness and speed","The moment we departed from company you disobeyed Integrity value. The company gulped up my Variable pay of 356 days. And one of my colleague who even completed 365 days appraisal cycle in a cheated manner. Disgusting.","Show more"
"5.0","6 Jun 2024","Working Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87990870.htm","Assistant officer","Former employee, more than 10 years","Badodara","","","Had great time working at ABG.
Wonderful working culture & Team work.","Should have a fair year end review with better compensation and benefits to employees","Show more"
"2.0","23 Jan 2024","Review after 5 months","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW83630802.htm","Channel relationship manager","Current employee, more than 1 year","Calcutta","","","You'll get to learn actual market knowledge apart from bookish knowledge.
You'll get varied customers and each customer have different mindset.","There is No morale support for employees. (N.E zone) don't know about other zones.
No proper direct communication with seniors to talk about personal problems.
TA DA bills take more then 25 days to credit.
No. Companies Equipments such as laptops,pads etc been provided as HR said during recruitment.
I got only 8 days CL for this 2024.","Show more"
"4.0","14 Jun 2024","good","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW88251533.htm","Sales & maarketing executive","Current employee, more than 3 years","Jabalpur","","","good work life balance good atmosphere","very less incentive , no growth","Show more"
"4.0","21 May 2024","Everything is good, managers and colleagues also very supportive work life balance is goodalso","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87514706.htm","Sales executive","Current employee, less than 1 year","Hyderābād","","","Salary on time 
giving first priority for employees safety","Only Sunday weekoff
Only national holidays","Show more"
"5.0","31 May 2024","Dalla Cement Works, Pyrosection maintenance engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87812652.htm","Asstt manager","Former employee, more than 1 year","","","","UltraTech is company which works on their values, there is no any partiality among the employees. Every employee role is predefined,","Lower salary issue at middle management.","Show more"
"5.0","31 May 2024","Very good workplace","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87813819.htm","Dy manager - it","Former employee, more than 5 years","","","","Well cultured company maintained high value at workplace.","Only old outdated imported Managers are non supportive and partial behaviour people belonging to other state.","Show more"
"3.0","28 May 2024","Whrs project and tppo&m electrical","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87701772.htm","Project engineer","Former employee, more than 5 years","Kotputli","","","Family life ok & social life ok","JB system not ok. Promotion only base on good Reference not base on performance","Show more"
"5.0","28 May 2024","BEST COMPANY TO WORK","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87701675.htm","Assistant depot manager","Former employee, more than 8 years","","","","All like minded people work with Ultratech Cement ltd, ideas are respected","There is no such drawbacks in the company","Show more"
"3.0","1 Jun 2024","Work Culture and Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87852654.htm","Sr. engineer","Former employee, more than 5 years","","","","Good and systematic work culture.","I was underpaid as compared to the job role.","Show more"
"1.0","8 Jul 2024","Job Profile","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW88962555.htm","Hr internship","Current intern, less than 1 year","Neemuch","","","Nice housing, food and facilities","Work culture, work life balance","Show more"
"5.0","28 May 2024","Legal, Trade Union activetes, CSR work,","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87711026.htm","Manager","Former employee, more than 10 years","","","","Fairness Increment and permotations and IRS polices","More facilities provided to workmen rather than staff","Show more"
"5.0","4 Jun 2024","Grt worked together","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87923655.htm","Associate","Former employee, more than 3 years","Pune","Here is working is best part to learn many more things","Position and salary not growth properly","","",""
"3.0","28 May 2024","Accounting and commercial","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87701498.htm","Deputy manager","Former employee, more than 5 years","Solapur","","","Strong Internal Controls and Vast knowledge at work","Experienced employee not promoted or not groomed in different area.","Show more"
"4.0","5 Jun 2024","SH","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87961562.htm","Sr. manager, instrumentation","Former employee, more than 10 years","","","","Better opportunities of learning and development","Needs improvement in post retirement seevices","Show more"
"5.0","5 Jun 2024","It's truly company","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87987294.htm","Operations supervisor","Current employee, less than 1 year","Pindwāra","Very good companyemployee behaviour ar good","Awesome company and company employee behaviour ar good 👍","","",""
"5.0","26 May 2024","Slow but good","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87662118.htm","Innovation manager","Current employee","Mumbai","Good learning but depends heavily on boss and superboss","Ultra slow in some matters. company is comfortably rich so doesn't need to innovate to survive","","",""
"5.0","31 May 2024","Sales and marketing","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87810857.htm","Senior tse","Former employee, more than 3 years","Jālaun","","","Exilant policies.fair and transperant.
Working culture is the best in industry","Nothing else each Evey policy is perfect","Show more"
"5.0","2 Jun 2024","cement industries","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87862219.htm","Asst manager","Former employee, more than 10 years","","","","system oriented co. integration, passion, commitment, & speed.","gossip, timepass, negligence, unwanted argument, non-behaviour.","Show more"
"3.0","31 May 2024","overall good ABG group","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87827009.htm","Asst manager","Current employee, more than 3 years","Rewa, Madhya Pradesh","","","system works and good job security","Increment low and poor work life balance","Show more"
"5.0","19 May 2024","Company Review","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87425489.htm","Hr manager","Former employee, more than 10 years","Katni, Madhya Pradesh","","","Very Progressive as well as stable Company

Work Culture is very good. 

Get positive vibes and supportive culture.","Plant located bit far from city. But, transportation facility is good.","Show more"
"4.0","30 May 2024","Great place to grow","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87773381.htm","Intern","Current intern, less than 1 year","Mumbai","","","good work environment
fair pay
lots of opportunities","lack of technology adoption within various business units","Show more"
"5.0","16 May 2024","no","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87348185.htm","Assistant manager","Current employee, more than 1 year","Vāranāsi","","","Good company to work and work-life balance is there.","HR and Higher management is not open to suggestions and a toxic work culture can be seen in HO","Show more"
"2.0","28 May 2024","Electrical engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87701798.htm","Electrical engineer","Former employee, more than 10 years","Jaitāran","","","Top cement industry in India.","Improper work life balance in Ultratech.","Show more"
"5.0","21 May 2024","Executive","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87484167.htm","Sales executive","Current employee, less than 1 year","Bangalore Rural","","","Good at all kinds of exhibition.","Internal support decreasing and falling with our own internal structure","Show more"
"1.0","7 Jun 2024","Not the best place","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW88043870.htm","Anonymous employee","Current employee","","","","Laid back
Job security
Career growth within the organisation","No work life balance 
Depending on your post and role, toxic work culture 
No overtime pay
Not good for women","Show more"
"3.0","17 May 2024","Job Safety","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87376173.htm","It manager","Current employee","Mumbai","Good & Secure, No Separation cases","No work life balance & without intimation they are transferring employee","","",""
"5.0","16 May 2024","Territory Manager UTCL","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87338122.htm","Territory manager","Former employee","Morādābād","Great working culture, supportive learning environment","No cons as such, a great comlany","","",""
"3.0","17 May 2024","Ultratech Cement Ltd","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87372374.htm","Assistant manager","Former employee, more than 5 years","Mumbai","Good Culture for families and self","Low pay structure and government like structure","","",""
"4.0","12 May 2024","Ok ok company","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87195516.htm","Sales representative","Current employee, more than 8 years","Hubli","","","Good job security , on time payment, good system","No promotion, no transperancy, politics","Show more"
"3.0","14 May 2024","Purchase Head","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87287797.htm","Hod materials","Former employee, more than 10 years","Raipur, Chhattisgarh","","","World of opportunity within group","Lot of hierarchy and lot of systems unwanted","Show more"
"3.0","19 May 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87427393.htm","Account executive","Current employee","Pune","","","Flexible. work overall. Good. Environment.","Heavy .work .load .during weekends.","Show more"
"5.0","15 Apr 2024","This is really a good bench mark for carter building and settling life as it’s a MNC company.","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW86312738.htm","Juniors engineer","Current employee","","","","Good salary 
Good Accommodations 
Good work style 
All other basic facilities provided","Far from home 
Not able to adjust with food 
Hot climate 
Health issues","Show more"
"4.0","8 May 2024","Nice","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW87103747.htm","Babysitter","Current employee","Jhumri","Great Place to work at","Not enough beautiful people in there","","",""
"5.0","23 Apr 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW86588351.htm","Production in charge","Current employee, more than 10 years","Kānchipuram","","","My ambition for working in ultratech","No downside in ultratech cement Ltd","Show more"
"5.0","9 Apr 2024","Marketing","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW86161706.htm","Assistant manager","Current employee, more than 1 year","Calcutta","","","It's very much fun to work here, all you get is support, learnings and friends to help over work. It's so much fun to work here","No cons as of now","Show more"
"4.0","12 Apr 2024","Best place to work as it have huge market in india","https://www.glassdoor.co.in/Reviews/Employee-Review-UltraTech-Cement-RVW86246984.htm","Assistant engineer","Current employee, more than 1 year","Neemuch","","","It gives world of opportunities to employees","Extra hours of working required so often","Show more"
