"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"5.0","4 Apr 2024","Great Workplace","https://www.glassdoor.co.in/Reviews/Employee-Review-Pidilite-RVW86003115.htm","Management trainee","Current employee, less than 1 year","Mumbai","Worklife balance
New Projects 
Challenging Work","None as for now. Will update if I find some.","Show more","",""
"1.0","14 May 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Pidilite-RVW87251911.htm","Manager","Former employee","","","","","very good. Great Culture. Recommend.","Not many. Only a few. manageable."
"4.0","29 Mar 2024","Great company","https://www.glassdoor.co.in/Reviews/Employee-Review-Pidilite-RVW85814855.htm","Rcm","Current employee, more than 1 year","","Great work life balance

Good peers

Great culture","None so far in my opinion","Show more","",""
"4.0","1 Mar 2024","Great Place to Work","https://www.glassdoor.co.in/Reviews/Employee-Review-Pidilite-RVW84897474.htm","Manager-hr","Current employee, more than 3 years","Mumbai","Work life balance
Open door policy
Supportive work culture","Old policies need to be reviewed and improved keeping the current market practice in mind.
Growth is stagnant after a certain level.","Show more","",""
"4.0","23 Mar 2024","Work Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Pidilite-RVW85628429.htm","Manager","Current employee, more than 1 year","Pune","","","","Great work culture, less attrition rate","Slow growth is the one con in this company"
"5.0","11 Mar 2024","Best place to work.","https://www.glassdoor.co.in/Reviews/Employee-Review-Pidilite-RVW85208550.htm","Territory sales incharge","Former employee, more than 1 year","Mumbai","","","","Employee centric company and this is the culture of company to keep employees happy.","Nothing is cons in this company"
"5.0","29 Feb 2024","Very good company for the employees","https://www.glassdoor.co.in/Reviews/Employee-Review-Pidilite-RVW84872321.htm","Furniture center sales incharge","Current employee, more than 1 year","Delhi Cantonment","Very good company for employee and their compensation and benefits.","Nothing as such in this organisation","Show more","",""
"5.0","22 Feb 2024","Mangement Trainee Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Pidilite-RVW84625524.htm","Management trainee","Current employee, more than 1 year","Mumbai","Good work life balanace, 
Good place to work, 
Good leadership Tea,","Extensive travelling in the field role","Show more","",""
"5.0","29 Feb 2024","Amazing place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Pidilite-RVW84884860.htm","Marketing intern","Current employee","Mumbai","Good timings
Learning environment
Brand image","There are no cons that i can identify","Show more","",""
"5.0","8 Feb 2024","One of the best place to work at for on ground sales and marekting experinece","https://www.glassdoor.co.in/Reviews/Employee-Review-Pidilite-RVW84178984.htm","Summer intern","Current intern, less than 1 year","Mumbai","1. Work Culture
2. Suppoertive Team
3. Approachable Guides
4. Passionate about work
5.Good Money","1. Field work
2. Non- FMCG","Show more","",""
"5.0","22 Feb 2024","Sr. Engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-Pidilite-RVW84642918.htm","Sr. engineer","Former employee, more than 3 years","Mahād","Work life balance 
Good working culture","No cons seen as such","Show more","",""
"3.0","17 Feb 2024","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Pidilite-RVW84481995.htm","Sr officer","Current employee","Mahād","","","","Salary standard is good compare to others Indian companies.","Work culture and company standard notice that much good"
"5.0","4 Feb 2024","NKAM at Pidilite","https://www.glassdoor.co.in/Reviews/Employee-Review-Pidilite-RVW84038192.htm","National key account manager","Current employee, more than 3 years","Mumbai","Best employer brand in India","Low variable pay/ less incentive driven company. 
Poor perks","Show more","",""
"4.0","14 Feb 2024","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Pidilite-RVW84358884.htm","Graduate engineer trainee","Former employee","Mumbai","","","","Great company to work for in the chemical space","No cons at all, great company"
"5.0","9 Feb 2024","Great place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Pidilite-RVW84234223.htm","Scientist","Former employee, more than 1 year","Mumbai","","","","All round understanding of the product market","Poor knowledge sharing between internal teams"
"4.0","30 Jan 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Pidilite-RVW83880694.htm","Teritory manager","Current employee","Mumbai","","","","Good for all to work","Internal politics is lot. Rest all ok"
"3.0","19 Jan 2024","good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Pidilite-RVW83530036.htm","Vice president","Current employee, more than 3 years","Mumbai","slow and steady, flatter structure","technology adaption is not great","Show more","",""
"3.0","18 Jan 2024","Salary Structure is fair","https://www.glassdoor.co.in/Reviews/Employee-Review-Pidilite-RVW83510026.htm","Senior manager","Former employee, more than 10 years","Mumbai","","","","Good canteen facility, Extra curricular activities","Complex working culture,Freedom at work to be improved"
"5.0","25 Dec 2023","Okay","https://www.glassdoor.co.in/Reviews/Employee-Review-Pidilite-RVW82841035.htm","Seniors executive","Current employee, more than 1 year","Bharūch","Work life balance and job security","Promotion and management are not as good as competitors","Show more","",""
"5.0","18 Jan 2024","Best","https://www.glassdoor.co.in/Reviews/Employee-Review-Pidilite-RVW83493888.htm","Sales intern","Current intern, less than 1 year","Pune","","","","Best company and good company","No Cons for this company"
"5.0","16 Jan 2024","Best company","https://www.glassdoor.co.in/Reviews/Employee-Review-Pidilite-RVW83408928.htm","Assistant manager","Current employee","Mumbai","","","","Good work culture and policies","No cons as such. Good company"
"5.0","3 Jan 2024","Excellent Employer","https://www.glassdoor.co.in/Reviews/Employee-Review-Pidilite-RVW83028693.htm","Chief sales officer","Current employee, more than 10 years","Mumbai","Very Ethical and system driven company","Lately become a very Top heavy organization","Show more","",""
"4.0","17 Jan 2024","Na","https://www.glassdoor.co.in/Reviews/Employee-Review-Pidilite-RVW83438454.htm","Tsi","Current employee, more than 3 years","Guwahati","Very Good Company and Employee","Nothing To Say Anything for","Show more","",""
"3.0","2 Jan 2024","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Pidilite-RVW82962541.htm","Assistant manager","Current employee, less than 1 year","Taloje","Nice environment and work culture","Employees doing task not related to them","Show more","",""
"5.0","6 Jan 2024","Sales of Maintenance Product","https://www.glassdoor.co.in/Reviews/Employee-Review-Pidilite-RVW83100649.htm","Area sales executive","Current employee, more than 10 years","Vadodara","Work Life Balance. 
Salary. 
Career Advancement.","Till date as of nothing.","Show more","",""
