review-details_overallRating__VDxCx,timestamp_reviewDate__wvu2v,review-details_detailsLink__NxIv5,review-details_detailsLink__NxIv5 href,review-details_employee__5iA6v,review-details_employeeDetails__BvAwX,review-details_location__E_Ine,review-details_isExpanded__bLJng,review-details_isExpanded__bLJng 2,review-details_isCollapsed__Bsg_9,review-details_isCollapsed__Bsg_9 2,expand-button_ExpandButton__FlBlZ
4.0,18 Feb 2018,Innovative Company,https://www.glassdoor.co.in/Reviews/Employee-Review-Cholamandalam-Investment-and-Finance-RVW19305297.htm,Anonymous employee,Former employee,,,,"Good top leadership, everyone can get a chance to grow","Expects employees to work with blinders on, innovative thinking isn't encouraged unless you are friends with important people.",Show more
4.0,13 Oct 2019,I have not had any experience yet,https://www.glassdoor.co.in/Reviews/Employee-Review-Cholamandalam-Investment-and-Finance-RVW29778737.htm,Anonymous employee,"Current employee, more than 10 years",,,,Attractive remuneration and fringe benefits,Lack of knowledge of job location,Show more
5.0,14 May 2021,Positive work culture.,https://www.glassdoor.co.in/Reviews/Employee-Review-Cholamandalam-Investment-and-Finance-RVW46956093.htm,Anonymous employee,"Former employee, less than 1 year",,All the staff is very cooperative and has a good work ethic.,I don't see any cons.,,,
5.0,6 Apr 2021,Good Company to work for,https://www.glassdoor.co.in/Reviews/Employee-Review-Cholamandalam-Investment-and-Finance-RVW45128310.htm,Manager,Former employee,,,,"Lots of learning
Good management and team support",Nothing specific to state as such.,Show more
3.0,18 Feb 2020,Business development officer,https://www.glassdoor.co.in/Reviews/Employee-Review-Cholamandalam-Investment-and-Finance-RVW31940218.htm,Anonymous employee,"Current employee, less than 1 year",,,,"work life balance
great learning atmosphere","Less pay
no bonus 
no work from home options",Show more
3.0,28 May 2020,Review,https://www.glassdoor.co.in/Reviews/Employee-Review-Cholamandalam-Investment-and-Finance-RVW33398553.htm,Senior associate,Former employee,,,,if its higher position you will get more money,"torture
dont join there
waste of time",Show more
5.0,26 Feb 2021,Very good,https://www.glassdoor.co.in/Reviews/Employee-Review-Cholamandalam-Investment-and-Finance-RVW43176415.htm,Deputy,Former employee,,"Food, Pay, People, Manager is good.","Work life balance, extra shift",,,
3.0,8 Jul 2020,Hi,https://www.glassdoor.co.in/Reviews/Employee-Review-Cholamandalam-Investment-and-Finance-RVW34113981.htm,Associate,Former employee,,Nothing to specity for their improvement,"improvment for their company is good ,great",,,
4.0,23 Apr 2021,Middle Level Proficiency,https://www.glassdoor.co.in/Reviews/Employee-Review-Cholamandalam-Investment-and-Finance-RVW45952904.htm,Regional manager,Current employee,"Nora, IN",Vast Experience in Distribution network,No outside experience till now,,,
4.0,31 Oct 2017,Great!,https://www.glassdoor.co.in/Reviews/Employee-Review-Cholamandalam-Investment-and-Finance-RVW17655858.htm,Anonymous employee,Former employee,,Great work life balance. Good benefits.,Sometimes there is no clarity.,,,
