"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","25 Jan 2024","good working environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW83746409.htm","Graduate student","Current intern","","safety of the employee is the priority","growth is slow in this company","","",""
"4.0","28 Jan 2024","High job security","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW83816084.htm","Deputy manager","Former employee","","","","Job security
good salary
perks
medical facility
Transportation facility","Monotonicity 
Worse IJP 
Internal Politics","Show more"
"4.0","26 Nov 2023","Good company to start with","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82096736.htm","Anonymous employee","Current employee, more than 1 year","Mānesar","","","1) Highest pay compared to peers in Automobile
2) Good work culture, with ample amount of holidays. 249 and 280 working calendar year.
3) Best in industry bonuses for all posts.","1) long working hours 
2) somewhat old fashioned way of working","Show more"
"5.0","25 Jan 2024","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW83740289.htm","Summer intern","Current intern, less than 1 year","Gurgaon, Haryana","","","It was a Great learning experience","There are No cons to share","Show more"
"2.0","5 Jan 2024","Good pay but poor work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW83069295.htm","Deputy manager","Current employee, more than 5 years","New Delhi","","","Good pay master in automobile industry","Advices and feedback are not taken from the team. Toxic work culture.","Show more"
"3.0","17 Jan 2024","Has both pros and cons","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW83476429.htm","Assistant manager","Current employee","","Employee welfare is taken care of.","inflexibity in terms of working hours, too rigid about attendance","","",""
"4.0","12 Jan 2024","Good Company to work and build experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW83294711.htm","Territory manager","Current employee","","Stable company with lots of opportunities.Good Pay and HR policies.","Tedious work culture. Few Departments are overloaded.","","",""
"4.0","1 Dec 2023","Cad designer","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82252804.htm","Assistant manager","Current employee, more than 1 year","Gurgaon, Haryana","","","Good Pay and additional benefits, nice salary increments.","Growth doesn't depend on your hardwork or unique skill. To reach on a higher level years of experience is the only option.","Show more"
"4.0","19 Jan 2024","Working at MSIL","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW83535061.htm","Manager","Current employee","Gurgaon, Haryana","Good Salary, Growth, Leader, job stability","Work culture, long working hours","","",""
"5.0","8 Dec 2023","Good working experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82439215.htm","Get intern","Former intern, less than 1 year","Gurgaon, Haryana","","","The work experience there was good and the department that I had worked in had people from various engineering disciplines ranging from mechanical to computer science.","None. Very honestly. There was hardly a thing that would come in as a con.","Show more"
"4.0","1 Jan 2024","Nice company to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82950975.htm","Assistant manager","Current employee, more than 3 years","Ahmedabad","Salaries are good and also pays annual bonus which as high as 3 times monthly CTC","Plant is in very remote location","","",""
"4.0","18 Jan 2024","Payable","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW83492945.htm","Sr. executive accounts","Current employee, more than 3 years","Gurgaon, Haryana","Good salary and employee friendly","Long working hours and old employer culture","","",""
"5.0","16 Nov 2023","Very good OEM to work overall.","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW81870279.htm","Deputy manager","Former employee, more than 3 years","Gurgaon, Haryana","","","Good monetary perks, a nice learning experience along with Japanese colleagues.","Long working hours (almost 10 hrs a day) is the major con that will affect your life at least in the starting. Later on it will become less noticeable but still it will be there if you think of it carefully.","Show more"
"4.0","3 Jan 2024","Working in Maruti","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW83017544.htm","Assistant manager","Current employee, more than 1 year","Gurgaon, Haryana","","","Good benefits regarding health insurance and strong fundamentals","Being a large organization growth factor is limited","Show more"
"4.0","7 Jan 2024","Maruti is a good company if you want to settle","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW83122900.htm","Anonymous employee","Former employee","","Work life balance is good","Inter department switch is very difficult","","",""
"2.0","3 Jan 2024","Okish","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82994681.htm","Manager of service strategy and planning","Current employee, more than 8 years","Gurgaon, Haryana","","","Good growth path and HR facilities","Bad work culture , usage of abusive languages , late night work no balance","Show more"
"4.0","9 Jan 2024","Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW83180131.htm","Assistant manager","Former employee","Gurgaon, Haryana","","","well established company, Market leader in its sector, huge opportunities","Rigid. less freedom at lower level,","Show more"
"5.0","3 Jan 2024","Great company to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW83008425.htm","Dgm","Current employee, more than 10 years","New Delhi","","","1) Employee friendly policies
2) Good remuneration
3) Lot of opportunities for growth","Cannot think of any Con","Show more"
"4.0","9 Jan 2024","Good payers in the market for the role","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW83184954.htm","Territory service manager","Former employee","New Delhi","Lot many employee benefits .","Pressure on the field team","","",""
