"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"3.0","5 Jul 2024","Low work life balance. Good for career growth","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88889524.htm","Avp-operations","Current employee, more than 3 years","Lucknow","","","","Career growth. Stable job. Established bank","Work life balance is not good. High pressure job"
"4.0","6 Jul 2024","Decent bank to work","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88892779.htm","Sales manager","Current employee, more than 1 year","Bhopal","Good timely payouts, good scope of business","Hikes is less, percentage should be more","Show more","",""
"3.0","8 Jul 2024","Nice work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88932757.htm","Deputy manager","Current employee, more than 1 year","Gurgaon, Haryana","","","","No work life balance but you'll get good incentive","No hike and no work life balance"
"4.0","10 Jul 2024","Good compensation bad work pressure","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW89016539.htm","Personal bnaker","Former employee, more than 3 years","Mumbai","","","","Good organisation to work with.","Hectic work and unimaginable pressure"
"2.0","12 Jul 2024","Na","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW89100962.htm","Credit manager","Former employee","Mumbai","","","","Very reputed bank in India","Hectic work culture with no work life balance"
"4.0","8 Jul 2024","HDFC is leading bank of india","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88963554.htm","Deputy manager","Current employee, more than 3 years","Mumbai","Good work 
Flexible 
General shifts","Low growth in terms of money","Show more","",""
"2.0","1 Jul 2024","Join for job security. Salaries and bonuses are way below Industry standard.","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88746789.htm","Product solutions manager","Current employee, less than 1 year","Mumbai","","","","Job security. Will mostly not layoff their employees.","Salary and bonus is below Industry standard."
"5.0","2 Jul 2024","Best place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88763410.htm","Manager","Current employee, more than 1 year","Mumbai","Best environment to learn new technologies","No Cons were there in the bank","Show more","",""
"4.0","10 Jul 2024","Good workplace","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW89041532.htm","Dy manager","Current employee","Gāndhīdhām","Good culture 
Work life balance","Favouritism 
Internal politics
Low incriment after performing","Show more","",""
"4.0","3 Jul 2024","Career Growth","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88830773.htm","Assistant vice president/dvp/vice president","Current employee, more than 1 year","Vijayawāda","Bank helps in your career progression","Work life balance is missing","Show more","",""
"5.0","8 Jul 2024","Great company","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88943948.htm","Project manager","Current employee, more than 5 years","Chennai","","","","Kool tech stuff, many modernising programs","Low salary, low increments, hectic work"
"4.0","2 Jul 2024","The salary package was quite handsome","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88798435.htm","Sales manager","Former employee","New Delhi","","","","Good incentives with quarterly bonus","Infrastructure could be a bit better in some of the branches"
"2.0","4 Jul 2024","About company","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88852359.htm","Executive assistant","Current employee, more than 1 year","Bangalore Rural","Job security safety good profile good bosses","No challenges stagnant he department is worst","Show more","",""
"4.0","12 Jun 2024","Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88175313.htm","Pb authoriser","Former employee, more than 1 year","Bhīlwāra","Professional culture, Compliance freak organization , really feel like working in global 4 th ranked bank , Very literate staff and too much adherence to discipline , It was a privilege to be the part.","none as of now , doing good in every sense","Show more","",""
"2.0","12 Jun 2024","HIGHLY SALES FOCUSED CULTURE","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88182572.htm","Relationship manager","Current employee, more than 1 year","Gurgaon, Haryana","Exposure to the Retail Branch Banking.
Get to train across all the verticals.","Highly focused on insurance sales.
Toxic Bosses due to pressure of targets.
No environment to grow your personal skills.","Show more","",""
"2.0","18 Jun 2024","Person banker","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88345312.htm","Personal banker","Current employee, less than 1 year","Mumbai","Good exposure to banking and high value customers, good faculty, learning wise.","No work life balance. Long working hours. Aggressive sales pressure. Stressful environment.","Show more","",""
"4.0","5 Jul 2024","Good workplace","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88879690.htm","Data engineer","Current employee","","","","","Good working environment for women and great place","Sometimes it gets hectic to find balance"
"1.0","23 Jul 2024","Do not join HDFC Bank","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW89408455.htm","Senior manager","Former employee, more than 10 years","Chennai","","","","Gain experience and come out","No human values, just want sales numbers at any cost which leads to wrong selling"
"5.0","18 Jun 2024","Team handling profile","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88356540.htm","Avp-sales","Former employee, more than 5 years","New Delhi","Good organization and customer oriented organisation","Low payer organisation . Need to give more % of hike with annual appraisals","Show more","",""
"2.0","2 May 2024","High on politics and slow / negligible growth","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW86899292.htm","Credit manager","Former employee, more than 1 year","East","Pro completely depends on every other location of employee in East there are no pros for any employee 99% of the current and former employee knows this","1. High politics - they have a very small ld school thinktank of mid management who are very high on in politics and doesn't allow any window of growth to any new category of employees
2. Minimum growth cycle of 3-5 years duration - No growth until you serve more than 3 years or upto 5 years","Show more","",""
"5.0","2 Jul 2024","Great Place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88776910.htm","Functional analyst","Former employee","Mumbai","","","","Highly skilled people and helping in nature.","Not find any cons as such"
"4.0","4 Jul 2024","Great place","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88850919.htm","Personal banker","Current employee, more than 1 year","Bengaluru","","","","Deliver life insurance and you grow","Extremely long working hours to cope with"
"1.0","26 Jul 2024","Poor management","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW89514677.htm","Personal banker","Former employee, more than 1 year","Lucknow","","","","I personally feel not a single good reason.","Management could be better. More digitalisation required."
"5.0","4 Jul 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88841026.htm","Branch head","Current employee, more than 5 years","Calcutta","","","","Overall a Good organization to work for.","No Cons as of now"
"4.0","2 Jul 2024","Hdfc","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88764714.htm","Intern","Former intern","Pune","","","","Good staff and great environment as well as facilities","there are large targets to complete monthly"
"3.0","4 Jul 2024","Working hrs","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88844580.htm","Assistant manager","Former employee, more than 1 year","Mumbai","","","","Nothing i think as of now.","Long working hours, lots of politics"
"5.0","19 Jun 2024","Good for learning","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88396807.htm","Data scientist intern","Former intern, less than 1 year","Mumbai","Good for learning 
Will know everything about the bank","Too much of work pressure,
But fine for the individual just starting out their career,
Will get lot to learn","Show more","",""
"5.0","3 Jul 2024","Work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88801573.htm","Manager","Current employee, more than 1 year","Chennai","","","","Good Work Culture and supportive seniors","Nothing applicable as of now"
"3.0","4 Jul 2024","Low salary","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88852338.htm","Aml compliance analyst","Current employee, more than 1 year","Mumbai","","","","Avarage learning and good team","Low increment and low bonus"
"5.0","26 Jun 2024","Great Work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88616033.htm","Relationship manager","Current employee, more than 1 year","Margaon","It is Indian’s largest private sector bank","So far No cons at all","Show more","",""
"3.0","3 Jul 2024","salary","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88822054.htm","Senior manager","Former employee, more than 1 year","Ahmedabad","","","","good technology use and good reputation","high pressure job. high competition"
"3.0","3 Jul 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88823439.htm","Junior accountant","Former employee, more than 1 year","Mumbai","","","","Most brilliant, nice, work life balance","Overtime, not so good canteen"
"1.0","12 Jul 2024","Not a good bank to work for","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW89094431.htm","Senior manager","Current employee, more than 5 years","Patna, Bihar","Job security in credit and operations","Not employee friendly, no increment, work life balance issues","Show more","",""
"4.0","21 Jun 2024","Salary payout","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88455526.htm","Credit manager","Former employee","Indore","Great place to learn local business cycles","Very low salary as compared to other local banks","Show more","",""
"3.0","21 Jun 2024","hdfc personal banker review","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88465027.htm","Personal banker","Former employee, less than 1 year","Hyderābād","better work life balance , flexible timings ,","no fixed working hours , work pressure","Show more","",""
"1.0","28 Mar 2024","Upper Management is Very Bad and full politics company works based on people with no knowledge","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW85788772.htm","Deputy vice president","Current employee, more than 1 year","Bangalore Rural","Nothing Good at the moment no Pros","1. Work Pressure .
2.Blame Game.
3. No Ownership at all
4. Management works based on Adjustments .
5.No promotions and no hike 
6. Simply f*** and l*** your line manager and enjoy life and that is also for short time and if any new found they will trap them for another round and they will kick you out .
7. People are wrok life slaves and Notice period is 3 month .
8. If ur work as contract employee in this bank then you life is even more worst 
think before joining in this bad Org .Better work with good org to improve your skillset","Show more","",""
"4.0","1 Jul 2024","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88760891.htm","Dvp it","Former employee, less than 1 year","Bangalore Rural","","","","Good organisation and using latest tech stacks","Slow decision making on projects."
"3.0","26 Jun 2024","Okay for a beginner","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88609505.htm","Credit analyst","Current employee","","","","","Learnings are great in the company","More of an MIS work rather than pure Credit Work"
"4.0","3 Jul 2024","Na","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88816059.htm","Senior manager","Current employee, less than 1 year","Mumbai","Less pressure
More work life","Less hike
Low chance of promotion","Show more","",""
"1.0","19 Jul 2024","Salary Related queries answer","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW89306314.htm","Business analyst","Current employee, less than 1 year","Chandigarh","","","","1. Give salary if you are hospitalized","1. Don't give any travel allowances to ground level employee"
"5.0","29 Jun 2024","Government and Institutional Business","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88694159.htm","Officer","Current employee, more than 1 year","Yavatmāl","","","","Good Environment and Cooprative Staff","More Paper work needed and documents"
"4.0","24 Jun 2024","Work experience with HDFC Bank Ltd","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88529923.htm","Operation manager","Former employee","","","","","Great place to work with growth inducive environment","Still have room for improvement 9n technology"
"5.0","24 Jun 2024","HDFC","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88554254.htm","Deputy vice president","Current employee, more than 10 years","Ghaziabad","it gives us much exposure","really very much work load","Show more","",""
"4.0","21 Jun 2024","Best place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88456679.htm","Head cashier","Former employee, more than 1 year","Rājkot, Gujarat","","","","Great place to work in terms of Private banks in India","Work pressure is too high. Can't have work-life balance"
"4.0","20 Jun 2024","AVP Imperia RM","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88443890.htm","Imperia relationship manager","Former employee, less than 1 year","Mumbai","Multiple growth opportunities within the bank","Extreme work pressure and unrealistic targets","Show more","",""
"5.0","27 Jun 2024","Less Salary in hand","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88648535.htm","Team leader - sme vrm","Former employee","Calcutta","","","","Incentive culture support methods teaining","Gossip politics lack of understanding"
"3.0","30 Jun 2024","Na","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88711004.htm","Credit analyst","Former employee, more than 1 year","Mumbai","","","","Work life balance, big name","Can't say any cons asof now"
"3.0","26 Jun 2024","teller cashier","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88613708.htm","Customer care executive","Former employee, less than 1 year","Hoshiarpur","good customer service provider
know about banking operations
good learning","too much pressure, 
delay in work
high escalation","Show more","",""
"3.0","28 Jun 2024","Average","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88674110.htm","Senior manager","Former employee, more than 1 year","Mumbai","","","","Good increment but no work life balance","No work life balance. Work pressure"
"4.0","28 Jun 2024","Relationship manager","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88680859.htm","Relationship manager","Current employee, more than 1 year","Ludhiana","","","","Good. To work and salary offered","Work life balance is bad"
"3.0","24 Jun 2024","Ok","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88549156.htm","Pba backup branch manager","Former employee, more than 1 year","Mumbai","","","","Huge customer base if given good service no need to go out","Huge pressure no work life balance"
"3.0","20 Jun 2024","Job review","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88418211.htm","Relationship manager","Current employee","Calcutta","Job security is pretty good in Hdfc Bank","Working hour can ne hectic","Show more","",""
"2.0","1 Jul 2024","NA","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88732824.htm","Personal banker","Current employee","Hyderābād","","","","nothing special to work here","No flexible timing, Full pressure"
"3.0","28 Jun 2024","Not thar great","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88666870.htm","Personal banker","Current employee, less than 1 year","Bellary, Karnataka","","","","Location is good and pay is nice","Aggressive work and sales requirement"
"4.0","27 Jun 2024","Area Head","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88632338.htm","Senior manager","Former employee","Hyderābād","","","","Good in terms of ontime pay and benefits","Bad work culture and management"
"2.0","7 May 2024","Worst experience from senior management","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW87065073.htm","Relationship manager","Current employee, more than 3 years","Rohini","U can earn good incentives and it's trustable brand so people will convince easily","Their management and sr managers are kind of ruling nature. Neither they will help u nor guide u. Even they will poke u and abuse u in formal manner very bad experience","Show more","",""
"3.0","16 Jun 2024","Worst Department ME Relationship","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88298096.htm","Relationship executive","Former employee, more than 1 year","Jorhat East","If Your manager is good , you can progress in life 👌","If the manager is wrost then you knowfeel like in hell","Show more","",""
"1.0","14 Jul 2024","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW89128342.htm","Junior processing officer","Former employee, more than 3 years","Hubli","","","","Good place to work and you will get to learn so many things.","Lack of appreciation and slow growth."
"4.0","20 Jun 2024","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88439523.htm","Relationship manager","Current employee, less than 1 year","Calcutta","Good bank ,but no personal life","No personal life, less salary","Show more","",""
"5.0","15 Jun 2024","Hdfc","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88285093.htm","Sales manager","Former employee, more than 5 years","Coimbatore","Job secured job security, job security","Time management, need to give warning if any mistakes","Show more","",""
"4.0","27 Jun 2024","Review","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88648474.htm","Brm","Current employee, more than 1 year","Calcutta","Good environment and work culture","Favouritism and partiality nothing else","Show more","",""
"5.0","22 Jun 2024","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88484590.htm","Assistant manager","Current employee, more than 1 year","New Delhi","Good exposure and great peers","Long working hours and less salary","Show more","",""
"4.0","26 Jun 2024","Average","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88603019.htm","Sales intern","Former intern, less than 1 year","Bhubaneshwar","","","","Good career growth oppertunity is there","The work pressure is very high"
"5.0","4 Apr 2024","SM Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW85991761.htm","Territory sales manager","Current employee, more than 1 year","Pune","Wide Range of Products and Services: HDFC Bank offers a comprehensive suite of banking and financial products and services, including retail banking, corporate banking, investment banking, and wealth management. This broad range of offerings caters to the diverse needs of its customers.

Strong Market Position: HDFC Bank is one of the largest and most trusted banks in India, with a significant market share in various banking segments. Its strong market position reflects its reliability and stability, which attracts both individual and corporate clients.

Technological Innovation: HDFC Bank is known for its adoption of advanced technology and digital banking solutions. It has invested heavily in digital platforms, mobile banking apps, and online services, enhancing customer convenience and experience.

Efficient Customer Service: HDFC Bank is recognized for its efficient and customer-centric service. It has a vast network of branches, ATMs, and customer service touchpoints across the country, ensuring accessibility and responsiveness to customer needs.

Strong Financial Performance: HDFC Bank has consistently delivered strong financial performance, with robust revenue growth, profitability, and asset quality. Its sound financial health instills confidence among investors, depositors, and stakeholders.","LiHigh Fees and Charges: HDFC Bank may have higher fees and charges compared to some other banks, especially for certain services like ATM withdrawals, non-maintenance of minimum balance, or specific transactions. This can be a concern for customers looking for more cost-effective banking options.

Overcrowded Branches and Long Wait Times: Due to its large customer base and popularity, HDFC Bank branches can sometimes be overcrowded, leading to long wait times for services such as cash withdrawals, account inquiries, or document processing. This may inconvenience customers seeking quick assistance.

Customer Service Complaints: Despite efforts to maintain efficient customer service, HDFC Bank has faced criticism in the past for delays in resolving customer queries or complaints, particularly related to issues such as disputed transactions, account closures, or loan processing. Inconsistent service levels across branches or channels may frustrate some customers.

Technology Glitches: While HDFC Bank is known for its technological innovation, it has experienced occasional technical glitches or system outages, leading to disruptions in online banking services, mobile apps, or card transactions. These incidents can inconvenience customers and erode trust in the bank's digital infrastructure.

Aggressive Sales Practices: Some customers have reported experiencing aggressive sales tactics or unsolicited marketing offers from HDFC Bank representatives, particularly for cr","Show more","",""
"3.0","25 Jun 2024","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88573894.htm","Manager","Current employee, more than 5 years","Mumbai","","","","Good learning opportunities are provided","There is no work life balance"
"4.0","25 Jun 2024","work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88570302.htm","Personal banker","Current employee, more than 3 years","Pune","","","","Inventive structure is very good","Long working hours and pressure is higher"
"1.0","25 Jun 2024","Worst work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88573926.htm","Credit manager","Current employee, more than 1 year","Andheri","Only those who want to work for money mercilessly can work.","Worst work culture. Only sales no quality job. High work pressure. Managers only need productivity and does not care about the employee or collegues","Show more","",""
"5.0","24 Jun 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88523370.htm","Applications support engineer","Current employee, more than 8 years","Mumbai","","","","Good company and environment as well","No increment in this for long time"
"1.0","11 Jul 2024","over all review","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW89048275.htm","Sales manager","Current employee, more than 1 year","Hyderābād","on time salary, brand name","work life balance, service to customer, work pressure, politics","Show more","",""
"3.0","10 Jun 2024","Decent place to work at","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88132263.htm","Campaign manager","Current employee, more than 1 year","Mumbai","Job security 
Flexible timings
Budget allocation
Decent hike at the time of joining","Low on innovation 
Structure not set
Marketing is sales driven
Very low increment 
Policies are not employee centric","Show more","",""
"3.0","25 Jun 2024","It was great experience","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88555979.htm","Business development","Former employee, less than 1 year","Ahmedabad","","","","work culture differs branch to branch","Pressure of sales was high"
"4.0","24 Jun 2024","good experience and helpful staff","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88538808.htm","Internship","Former intern, less than 1 year","Pune","helping staff
collabrative work culture","load of target base work","Show more","",""
"2.0","22 Jun 2024","...","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88484895.htm","Manager","Former employee, more than 5 years","Hyderābād","Work balance, time managing. Integrity,","No hike, no bonus, no incentives, no motivation","Show more","",""
"4.0","25 Jun 2024","Sales","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88587831.htm","Area head sales","Current employee","Mumbai","","","","Totally Sales Driven Organisation. Good Org.","Heavy work load. Nothing else."
"2.0","14 Jun 2024","no choose  as a career","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88276128.htm","Sales executive","Current employee, less than 1 year","Chennai","","","","you can get more knowledge related to loan loan and customer interaction","salary is very low and target is very big."
"5.0","19 Jun 2024","Best place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88397390.htm","Manager","Current employee, more than 5 years","Hyderābād","","","","Good Benifits and Have good work life Balance","Should be patient to get Growth"
"3.0","25 Jun 2024","HDFC Bank","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88570871.htm","Relationship manager","Current employee","","Big brand
Good Reputation from clients","Lots and lots of pressure","Show more","",""
"4.0","20 Jun 2024","Good to start career","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88449875.htm","Sales","Current employee, more than 1 year","New Delhi","","","","Amazing work place and learn many things","Salary is bit low to others"
"3.0","19 Jun 2024","HDFC","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88394509.htm","Anonymous employee","Current employee, less than 1 year","","-a good learning opportunity
-easy interview process","- compensation not enough for the time and effort you put professionally","Show more","",""
"3.0","19 Jun 2024","High Pressure Environment","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88396003.htm","Assistant sales manager","Former employee, more than 5 years","Mumbai","Good money
ample opportunities
help in upskilling
discounted loans","work pressure is too much
office politics is on another level","Show more","",""
"2.0","5 Mar 2024","Credit card underwriting","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW85024720.htm","Anonymous employee","Current employee","","Learning of bank policy, staff benefit","Such a worst job a had seen in my life! No basic facilities available like washroom and canteen. Basically people in job sector use to do job from 9 am to 5 pm but in this credit card underwriting we have to work from 9am to 9 pm and that not enough still they say stretch at night. There is only weightage for vintage employees. If there is any holiday they will make as holiday working ! No festival is for employees only there work existences.","Show more","",""
"3.0","22 Jun 2024","Never Join","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88485296.htm","Credit manager","Current employee, more than 1 year","Mumbai","","","","RSU/ ESOPs options only for top management","Poor work life balance and understaffed"
"1.0","30 Apr 2024","Hdfc employees","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW86811798.htm","Retail personal banker","Current employee, less than 1 year","Noida","Salary on 25th of every month","Poor work culture 
Highly frustrated employees due to regular con calls, unnecessary pressure, working more than the alloted shift is always considered normal there, they want to complete you the target anyhow, no work allotment, pressurizing the freshers, my manager said on my first day that see you are in sales profile so you have to learn to lie.
I was shocked how a manager could say this, any way my bad luck I got the worst colleagues they played really bad politics, and yes the worst thing is that HDFC don't have any fix time for Lunch.","Show more","",""
"5.0","20 Jun 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88422502.htm","Assistant manager","Current employee, more than 5 years","Chennai","","","","Good environment.. good culture.. lots to learn","Nill cons.. job friendly. More to go"
"3.0","24 Jun 2024","Okay okay","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88540853.htm","Manager","Current employee, more than 1 year","Mumbai","Some work life balance
No other Pro","No guidance
No banners
No deals","Show more","",""
"5.0","12 Jun 2024","Very good","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88188374.htm","Anonymous intern","Current intern, less than 1 year","","","","","Good working space and excellent place to enter in corporate","Very hectic work and little bit of problem in work management"
"1.0","21 Jun 2024","RL Automation Team specially Rahul gupta os very bad","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88459755.htm","Dot net developer","Current employee, less than 1 year","Mumbai","If you are on payroll then is good","If you are on contract you will treate like a dog
Harrasment by manager Daily basis","Show more","",""
"1.0","16 Jun 2024","learning oppurtunity","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88306132.htm","Assistant manager","Former employee, more than 1 year","Lucknow","you will have ample of learning oppurtunity in this bank","very less pay as compared to other competitors also no clear communication of bonuses or other variable pay","Show more","",""
"5.0","20 Jun 2024","OK","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88435157.htm","Risk manager","Former intern, less than 1 year","Ahmedabad","","","","Good Company to jojn as intern","Not many as i would know"
"3.0","18 Jun 2024","Credit risk at wholesale banking","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88353116.htm","Credit risk analyst","Current employee, more than 1 year","Gurgaon, Haryana","Vast experience , Great team","Work load high, difficult work life","Show more","",""
"1.0","14 Jul 2024","Worst experience","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW89134948.htm","Banking advisor","Current employee, more than 1 year","Mumbai","","","","They have the largest asset under management","Worst organisation culture and client complaints"
"4.0","19 Jun 2024","credit manager","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88393062.htm","Credit manager","Current employee","","","","","good learning and good support from management","time management is not proper"
"4.0","19 May 2024","Work life","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW87424742.htm","Manager","Current employee, more than 5 years","Pune","Every day you will get to learn something new","People don’t value employees who have been working with them and loyal to them .","Show more","",""
"5.0","18 Jun 2024","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88347365.htm","Transaction processing associate","Current employee","","","","","Nice one it helps to grow up","It is better for future"
"3.0","10 Jun 2024","Process Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88108599.htm","Process manager","Former employee, more than 1 year","Mumbai","","","","Good compensation and benefits, Team members are many so that there is no unnecessary work load.","Bad politics, No proper measurement of KPI"
"3.0","20 Jun 2024","Decent","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88426144.htm","Internship","Former intern, less than 1 year","Bengaluru","","","","Pros were the people and the learning","The frequent changes in schedule"
"4.0","15 Jun 2024","Company offers new learning opportunities","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88291386.htm","Deputy manager - operations","Current employee, more than 5 years","Nāhan, Himachal Pradesh","","","","Manageable workload & employee friendly","Monetary incentives & appraisals could have been higher"
"1.0","27 Jun 2024","Worst work experience","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88647939.htm","Customer care executive","Former employee, more than 1 year","Sahāranpur","Employees are very generous and kind 
Working hard for the bread and butter of the family","Very less salary, so much of sales pressure","Show more","",""
"4.0","17 Jun 2024","salary","https://www.glassdoor.co.in/Reviews/Employee-Review-HDFC-Bank-RVW88310714.htm","Manager","Former employee","Jodhpur, Rajasthan","","","","work life balance is great","probably the excessive pressure you get from top management"
