"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"4.0","5 Jan 2024","Good work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW83085806.htm","Business analyst","Former employee, more than 1 year","Mumbai","Good work culture supporting management","Lack time flexibility and role rotation","","",""
"2.0","12 Dec 2023","Unprofessional behavior by management","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW82554080.htm","Data science intern","Former intern, less than 1 year","Bengaluru","Interns get to work on real time projects","Very low salary and poor work culture. The manager will shout at you as is the case in India MNCs.","","",""
"4.0","29 Dec 2023","best place to start your carreir","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW82913486.htm","Mahindra and mahindra","Former employee, less than 1 year","Nāgpur, Maharashtra","every facility they provide during work","company management required to improve","","",""
"4.0","10 Dec 2023","A good starting place for carrier","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW82486577.htm","Deputy manager","Former employee, more than 3 years","Bengaluru","work life balance, health benefits, moderate tough job role, lot of mentorship","office politics, weak leaders, unexpected reasoning to be given for taking leaves","","",""
"5.0","27 Dec 2023","Depends on your department and manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW82880848.htm","Senior engineer","Current employee, more than 1 year","Chennai","CFD department is really good.","Not all departments are good.","","",""
"3.0","28 Dec 2023","Mahindra and Mahindra","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW82887098.htm","Industrial engineer","Former employee","Zahirabad","I got the best seniors to work with.","No Work life balance in the office","","",""
"4.0","31 Dec 2023","Manager-PTD CDMM","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW82942719.htm","Manager","Current employee, more than 10 years","Pune","It is a good working place","Not good for long term growth","","",""
"3.0","13 Dec 2023","Good place to Learn","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW82585434.htm","Lead engineer","Current employee, more than 1 year","Chengalpattu","","","Flexible work timings
Interaction with almost every team","Structure is very bad
Pay discrepancies among similar experienced colleagues","Show more"
"5.0","4 Jan 2024","Great Opportunities","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW83049568.htm","Buyer","Current employee, more than 1 year","Kandivalli","","","WFH
Cooperative staff
Location
Employee Benefits","No cons as such
NA
NA
NA
Na","Show more"
"4.0","8 Dec 2023","Great place to work in","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW82445036.htm","Senior engineer","Current employee, less than 1 year","Coimbatore","","","Almost flexible hours.
A lot of learning
Great seniors who help a lot","None yet as not a lot of time has passed since it's incubation.","Show more"
"4.0","27 Dec 2023","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW82870872.htm","Senior manager","Former employee, more than 5 years","Chennai","Good salary offered for entry level engineers","Work life balance to be looked","","",""
"3.0","15 Dec 2023","Good to go with a learning mindset.","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW82641099.htm","Senior engineer","Current employee, more than 1 year","Chennai","Exposure to work on different platforms.","Multiple parallel activities are assigned to each person.","","",""
"4.0","17 Dec 2023","Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW82659881.htm","Senior engineer","Current employee, more than 3 years","Chennai","","","Dynamic culture, multiple learning avenues, good growth trajectory","Can't think of at the moment","Show more"
"4.0","17 Dec 2023","Strategic Sourcing","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW82663319.htm","Management trainee","Current employee, less than 1 year","Mumbai","Work life balance and culture is good.","Location being Mumbai, Training process can be improved.","","",""
"5.0","8 Dec 2023","Amazing Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW82454709.htm","Customer experience analyst","Former intern","Mumbai","Great support system and projects to work on","Like most companies in Mumbai, during Monsoon difficult to reach","","",""
"3.0","18 Dec 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW82692318.htm","Business executive","Current employee","","","","Good work culture in the company","Less paid for the job","Show more"
"5.0","16 Dec 2023","Rise culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW82644858.htm","Manager","Current employee, more than 10 years","Kandivli","Good culture and supportive work enviroment","No cons, Challanging job and opportunities","","",""
"5.0","16 Dec 2023","GET","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW82657408.htm","Graduate engineering trainee get","Current employee, more than 1 year","Chennai","Good Learning, Advanced technology Labs","Short timelines to complete the task","","",""
