"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"1.0","2 Jul 2024","Work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW88777616.htm","General manager","Current employee, more than 1 year","Gurgaon, Haryana","Gurugram is good metro and working at DLF you are in cyber city","Management is not predictable
No job security","Show more","",""
"4.0","12 Jun 2024","AM Safety","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW88179344.htm","Assistant manager safety","Former employee, more than 1 year","New Delhi","","","","Overall Good experience with DLF","Nothing much to say about DLF"
"5.0","10 Jun 2024","Excellent Workplace","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW88101327.htm","Human resources business partner hrbp","Current employee","Gurgaon, Haryana","Good work ethics
Process oriented","There are no downsides of working for DLF","Show more","",""
"3.0","9 Jun 2024","politics","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW88084735.htm","Training manager","Current employee, more than 1 year","Gurgaon, Haryana","","","","DLF as a Brand name holds value .","Favouritism, not a process oriented segment"
"4.0","25 May 2024","Great Place to work in all aspects","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW87629424.htm","General manager","Former employee, more than 1 year","New Delhi","","","","Lot of learning with varied nature of works and inter departmental interactions.","Sometimes long working hours and very dynamic work culture."
"5.0","27 May 2024","gud","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW87663139.htm","Software tester","Current employee","","gud everything is goodd.
intresting
help the me[loyee","there 
are 
no 
cons
its
good","Show more","",""
"4.0","24 May 2024","DLF salary","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW87613465.htm","General manager marketing","Current employee, more than 1 year","Chennai","","","","Big Brand in real estate industry","Not much scope to learn ."
"2.0","8 May 2024","Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW87088412.htm","Manager","Former employee, more than 3 years","Gurgaon, Haryana","Pays on 1st. That's it.","Even after ppts, you'll take print outs.
Lamest HR dept. Can't even hire someone.","Show more","",""
"1.0","16 May 2024","Toxic environment, too much interference from promoter","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW87336474.htm","Sales manager","Former employee, more than 3 years","Gurgaon, Haryana","offers good pay hike, but very tax unfriendly structure","Toxic environment, too much interference from promoter. Top-down, absolutely no respect for employees","Show more","",""
"3.0","12 May 2024","Dlf","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW87206684.htm","Manager procurement","Former employee","Navi Mumbai","Good company
Strong hr
Strong policy","Nothing that I could encounter","Show more","",""
"4.0","2 May 2024","Great place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW86888454.htm","Project manager","Current employee, more than 1 year","Hyderābād","1. Well organised.
2. The management is most experienced.","1. Salary increment % very low","Show more","",""
"1.0","15 Dec 2023","DLF Wellco Pvt Ltd, DLF Thrive is a political junge","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW82639124.htm","Anonymous employee","Former employee, less than 1 year","Gurgaon, Haryana","Company has a lot of money","No work life balance- phone calls and messages start at 6 in the morning before work and go on till 10 in the night after work 
Too much dirty internal politics- top management has negligible experience in the field, so resort to dirty tricks and politics that eventually everyone has to be a part of hence business suffers. Hence, DLF Thrive as a gym is losing insane amount of money
Systems are very bureaucratic- multiple approvals required even for minor tasks
Favouritism, one of the top management guys was overtly friendly with an internal employee, so the balance was messed up.

Freelancers were paid 90-120 days late, vendors paid 6 months late","Show more","",""
"4.0","12 Apr 2024","Accounts","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW86249713.htm","Account executive","Current employee","Gurgaon, Haryana","","","","Best company to work in dlf","Not so much opportunity to work"
"4.0","9 Apr 2024","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW86133921.htm","Manager","Former employee, more than 3 years","Gurgaon, Haryana","","","","Good work life balance here","At time need to stretch yourself"
"5.0","1 Apr 2024","Payscale","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW85888660.htm","Assistant manager","Current employee, more than 8 years","Gurgaon, Haryana","","","","All is good at work.","There is nothing to figure out"
"4.0","9 Mar 2024","Great Company to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW85173107.htm","Head design","Former employee, more than 8 years","Gurgaon, Haryana","","","","Experience would be unparalleled and full of growth","You need to be very competitive"
"4.0","10 Mar 2024","project engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW85193571.htm","Project engineer","Former employee","New Delhi","","","","Good company for project engineers.","Worklife balance for employees to learn , wide exposure"
"3.0","17 Feb 2024","Good Salaries, Poor Management","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW84465430.htm","Senior manager, marketing","Current employee, more than 3 years","Gurgaon, Haryana","","","","On-time salary credits on 1st of every month","Management is poor and unprofessional"
"1.0","28 Feb 2024","good","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW84839978.htm","Guest relations manager","Current employee, more than 1 year","Gurgaon, Haryana","","","","good luck with you thanks","bad management and benefits for employees"
"4.0","7 Jan 2024","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW83119650.htm","Gm f&a","Current employee, more than 8 years","Gurgaon, Haryana","professionally managed company with brand value","All is well at DLF","Show more","",""
"5.0","5 Dec 2023","Very good working experience with DLF","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW82353967.htm","Sql developer","Current employee, less than 1 year","Gurgaon, Haryana","All good, 
work life balance, managers are very good, lots of learning environment, free hand learn anything","there are no any cons","Show more","",""
"5.0","9 Dec 2023","Great working culture","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW82465447.htm","Fire & safety officer","Current employee","","","","","Safe working environment . All supporting persons.","Great opportunity to work here. It's right place to work."
"2.0","17 Dec 2023","Company review","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW82660932.htm","Deputy manager","Current employee, more than 1 year","Gurgaon, Haryana","","","","Work life balance, top in real estate","No promotion, no incentives for employees"
"4.0","3 Dec 2023","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW82289949.htm","Deputy manager","Current employee, more than 1 year","","","","","Work life balance is good","Team outing is very less"
"1.0","4 Dec 2023","Bad Management","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW82302346.htm","Admin executive","Current employee","","","","","No time extension at work","Third party payroll they will keep you,Rotational shift"
"4.0","5 Oct 2023","Assistant Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW80710860.htm","Assistant manager","Current employee","Gurgaon, Haryana","","","","Good environment and learning for freshers","Salary is low as per market standards"
"1.0","26 Oct 2023","Watch out for your mental health!","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW81282813.htm","Anonymous employee","Former employee, less than 1 year","","","","","Absolutely nothing to say here","Employees are treated like slaves No work life balance Very poor culture and no weekends"
"2.0","11 Aug 2023","Slow n old school, bad work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW79073253.htm","Anonymous employee","Former employee, more than 1 year","Gurgaon, Haryana","Good work life balance. Salary on time","Managers are biased No career development No performance management Dictator HR Team Non empathetic","Show more","",""
"3.0","26 Aug 2023","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW79512708.htm","Senior engineer","Current employee, more than 3 years","Gurgaon, Haryana","Timely salary , limited work","Less chances of growth , not too good for young generation","Show more","",""
"3.0","24 Aug 2023","good company","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW79433535.htm","Head projects","Former employee, less than 1 year","Mumbai","good management large company brand","no delegation top control politics","Show more","",""
"4.0","12 Aug 2023","Human Resource manager","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW79084971.htm","Human resources manager","Current employee","Gurgaon, Haryana","","","","Work life balance, salary at par.","There is noting much negetive about the company"
"5.0","15 Jul 2023","Good company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW78276712.htm","Assistant manager","Former employee, more than 1 year","New Delhi","","","","Great time, good management , lot of learning, very professional organisation","I had lot of learnings, so can't really comment."
"5.0","31 Jul 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW78711597.htm","Sales manager","Current employee","Gurgaon, Haryana","","","","Good company to work for","Salary is ok as compared with other"
"5.0","27 Jul 2023","ok","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW78643590.htm","Commercial manager","Former employee, more than 3 years","Gurgaon, Haryana","","","","learned the real estate business","nothing to say much about"
"3.0","21 Jul 2023","P&L","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW78457360.htm","General manager","Current employee, more than 3 years","Bengaluru","","","","Good Land banks and asset base","Work life balance in everyday life"
"4.0","3 Jul 2023","Fine","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW77935654.htm","Ux designer","Current employee","","","","","Employee are ok and well and good","Their upgrade must be appreciated"
"5.0","8 Jun 2023","DLF","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW77187852.htm","Senior  manager, ehs","Current employee","","","","","Creating a good and healthy safety culture for its worker and clients","HR could be better for the outdoor people working in the company"
"5.0","4 Jun 2023","Layout handle","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW77052684.htm","Horticultural plant specialist","Current employee, more than 1 year","","Landscape design Garden development maintenance","Yes I do downside working gardening men dress development landscape area maintenance","Show more","",""
"5.0","13 Apr 2023","Great Company to Work with","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW75451307.htm","General manager","Current employee, more than 10 years","Gurgaon, Haryana","Exciting Projects to work with world's best Consultants","Not known so far to report here","Show more","",""
"1.0","14 Jun 2023","okay","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW77359914.htm","Assistant manager","Current employee","New Delhi","large organisation to work with","flawless company with max exposure","Show more","",""
"5.0","25 Mar 2023","A VERY PROGRESSIVE ORGANISATION","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW74865104.htm","General manager","Former employee, more than 5 years","Gurgaon, Haryana","Progressive, encourages employee to gain new skill, international exposure, technically updated","nothing in specific. all pros","Show more","",""
"5.0","20 Feb 2023","Best in the market","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW73817073.htm","Senior engineer","Current employee, more than 1 year","Gurgaon, Haryana","1. Good work culture. 2. Polite higher management 3. Get respect in Gurugram","1. Nothing much, Learning is less compared to Contractor companies.","Show more","",""
"2.0","9 Mar 2023","Poor Work Culture, No Meritocracy","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW74339794.htm","Sales manager","Former employee, more than 8 years","Gurgaon, Haryana","","","","If you cut out the constant politics and gaslighting, the actual work was interesting.","Bad work culture, unrealistic timelines, blame games."
"5.0","22 Feb 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW73867912.htm","Assistant manager","Current employee, more than 1 year","New Delhi","Salary on time and brand name.","No work life balance.Lot of politics.","Show more","",""
"3.0","28 Feb 2023","Company","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW74059713.htm","Assistant manager","Former employee, more than 1 year","New Delhi","On time salary in DLF","No work life balance at all","Show more","",""
"4.0","25 Feb 2023","Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW73965824.htm","Company secretary","Former employee, more than 1 year","Gurgaon, Haryana","Good working environment and culture.","Work life balance is not there.","Show more","",""
"5.0","29 Jan 2023","Good Company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW73116022.htm","Internal auditor","Current employee","","","","","Opportunity, experience, scope of work","Package is very low. Want financial growth"
"5.0","22 Jan 2023","Very good organization","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW72862489.htm","Agm-projects","Former employee, more than 10 years","","Timely salary and nice working environment","There was nothing bad, all good atmosphere","Show more","",""
"4.0","6 Jan 2023","Good work place","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW72372603.htm","Senior manager","Former employee, more than 1 year","New Delhi","nice compensation is given at this level","work-life balance goes for a toss","Show more","",""
"4.0","22 Nov 2022","Good Company","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW71289977.htm","Manager","Current employee","","Work life balance, Payment on time to staff as well as contractors, Provide career grow opportunities. Employee friendly policies.","Less use of technology due to large quantum of work.","Show more","",""
"1.0","10 Feb 2023","Worst place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW73525152.htm","General manager","Current employee, less than 1 year","New Delhi","","","","Good Salary, compared to peers","Very toxic work environment, no standardisation of work"
"5.0","31 Oct 2022","Be kind","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW70654704.htm","Hostess/server","Current employee, more than 1 year","","Colleagues are very kind to everyone","They drop us home every day after work","Show more","",""
"5.0","10 Nov 2022","Anonymous","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW70958604.htm","Human resources manager","Current employee","","","","","Perks and benefits, compensation, brand value","Nothing as such that needs to be mentioned"
"4.0","30 Sept 2022","Good environment","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW69634516.htm","Structural engineer","Current employee, more than 1 year","Calcutta","Culture, growth, pay scale, perks & facilities","Daily Schedule could be hectic","Show more","",""
"5.0","4 Jul 2022","Excellent Services","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW66255177.htm","Security manager","Current employee","","DLF's mission is to build a world–class real estate development company with the highest standards of professionalism, ethics and customer service and to thereby contribute to and benefit from the growth of the Indian economy.","Employees retention scheme could be better.","Show more","",""
"2.0","19 Aug 2022","•	Construction activity, Planning, Initiating, executing and monitoring projects along time.","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW68105969.htm","Deputy general manager","Current employee, less than 1 year","Chennai","Good Organization and HO staffs are very cooperative","Worst chennai team, better to employ in other regions","Show more","",""
"5.0","15 Sept 2022","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW69086832.htm","Anonymous employee","Current employee","","Great great great great great","Not at all anything bad","Show more","",""
"4.0","19 Aug 2022","Best work for me","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW68126425.htm","Medical coder","Current employee, more than 1 year","Chennai","I have interested in this field","Work hard until you achieve your dream","Show more","",""
"3.0","18 Aug 2022","Review","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW68049987.htm","Manager-hr","Former employee, more than 1 year","Gurgaon, Haryana","Establish Company, Leader In Market, Vision","Pathetic Work Environment
Dictatorship from Top Management to the Bottom Level","Show more","",""
"5.0","13 Aug 2022","Great Job","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW67868128.htm","Operation manager","Former employee, more than 10 years","New Delhi","Icon of real estate development in India, freedom","None what so ever exist","Show more","",""
"5.0","20 Aug 2022","Good Company","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW68148381.htm","Senior manager - landscape","Current employee, more than 8 years","Gurgaon, Haryana","","","","Timely salary , good projects to work","Salary not as per market standards"
"5.0","3 Aug 2022","Healthy Work Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW67470944.htm","Manager","Former employee, more than 3 years","Gurgaon, Haryana","DLF is Employee friendly Organisation","I do not find any cons","Show more","",""
"3.0","21 Jul 2022","...","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW66972135.htm","Project manager","Current employee","Gurgaon, Uttar Pradesh","","","","good working environment , helpful staff","they can fire you sometimes for no reason"
"3.0","10 Jun 2022","Good Company to work.","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW65353949.htm","Sr. manager, sales & marketing process","Former employee, more than 3 years","Bengaluru","Amazing experience to get hands on knowledge of real estate Sector.","None till I was serving.","Show more","",""
"3.0","8 Jan 2022","Worked in DLF for 1 year","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW57594671.htm","Assistant manager - hse","Former employee, less than 1 year","New Delhi","1. Timely salary.
2. Pride for working in Top notch company of Real Estate","1. Extremely loss class staff welfare.Manytimes You won't get even a cup of tea at project site.All depends on the contractor.
2. Extreme Work Pressure
3. No Bonus/Incentive (HR Dept. telling lie about this component before offering the job)
4. Only salary and Telephone expenses.. No other benefits at all.","Show more","",""
"5.0","7 May 2022","Pioneers and best real estate company","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW63784511.htm","Business finance head","Current employee","","","","","best real estate company in NCR","nothing as such as overall it's a good company"
"3.0","18 May 2022","Electrical Technician Job","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW64346121.htm","Electrical technician","Former employee, more than 1 year","","1.Good Technical Knowledge Development
2.Work Balance Good","1.Year Incremental Not Provide
2.No incentive or Bonus
3.No Hike","Show more","",""
"1.0","25 May 2022","Management is worst and not professional at all.","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW64675180.htm","Store manager","Current employee, less than 1 year","North West","No good words for this organisation","Unwanted pressure
Unprofessional management
Forcefully Time stretch
No career 
Too much of work load
No respect for employees
Huge politics","Show more","",""
"3.0","22 Apr 2022","About DLF","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW63162246.htm","Commercial manager (qs)","Current employee","","","","","Salary on time, Good Place to work","Not preferable for those who works under a specific SOP. No role defined."
"5.0","17 Apr 2022","Great Firm/Great Learning","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW62882102.htm","Dgm - strategy","Current employee, more than 3 years","Gurgaon, Haryana","Top RE Firm,
Mgmt Product oriented,
High Customer Centricity
Great Learning","No Cons, Employee Engagement activities can increase","Show more","",""
"5.0","21 Mar 2022","DLF work life","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW61509541.htm","Plant manager","Current employee, more than 1 year","Gurgaon, Haryana","","","","Salary on time, Brand and Luxury exposure","Job guarantee, contractor strategy, immediate completion targets"
"5.0","31 Mar 2022","good","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW62076537.htm","Associate","Former employee, less than 1 year","Gurgaon, Haryana","","","","goood atmosphere for the employeees","long working hours, work life balance"
"1.0","2 Jun 2022","Bad place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW65020103.htm","Executive","Current employee, more than 1 year","","","","","Nothing, bad place to work","No work culture, Lala company"
"4.0","21 Mar 2022","GM","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW61514439.htm","Anonymous employee","Former employee, more than 3 years","","","","","Excellent work culture and environment","Slow growth opportunities at DLF"
"4.0","14 Mar 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW61145898.htm","Dy manager-qa/qc","Current employee, more than 10 years","Chennai","Nice working culture in DLF","No such cons in DLF","Show more","",""
"2.0","16 Feb 2022","Good Company","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW59773098.htm","Site engineer","Former employee, more than 3 years","","Mangement was supporting and well behaved","Last some time they are very cheep","Show more","",""
"5.0","4 Feb 2022","Banaj","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW59087450.htm","Sba underwriter","Current employee","Naini Tāl","","","","Amazing to work for at this company","Not allowing me to bring dogs in office"
"4.0","8 Jul 2012","The reality of the Real Estate Giant","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW1703713.htm","Senior manager","Current employee, more than 5 years","Gurgaon, Haryana","DLF Ltd. is a great company to work for  especially for the newer luxury projects. The newer/younger management are very open to incorporating new ideas and bring about big changes in the general outlook of the company.","No relevant training programs in the last 5 years that would help employees in their development.
It is mandatory to work two Saturdays in a month now. Which was not the case when I joined the company. Not once did they bother to check if this would mean the employee has to cut back on their personal development classes or take them away from doing social service.
Some of the reimbursements are bizarre - for instance employee are reimbursed only for Vodafone and not for Airtel. Vodafone at construction sites has very poor connectivity.  Calls keep dropping. No connectivity in the basements. Quality should be employed everywhere.","Show more","",""
"1.0","8 Oct 2015","Don't even think of joining, company is hiring donkeys as General Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW8234078.htm","Sales manager","Former employee","Chandigarh","Nothing Pro, even once called the King of Realty sector is now as bad as a local builder with no work ethics and zero customer/employee satisfaction. 
Reporting officers who are jerks will call you at midnight sipping his whiskey and yelling for targets. I wish this PROS section could be Ultimate cons.","The main reason for Real Estate Recession is due to DLF as it charges hefty amounts from customers that too in down payment and that too white. So when all investors have stuck their money in DLF how would they rotate and invest more, that why India is facing Property Recession. 
Cons are Lots of them to tell as DLF itself is ultimate conkingpin.
1. Over priced property
2. Too much politics
3. Illiterate and abusive General Managers 
4. Over Pressured employees
5. Lowest Salaries offered
6. Can fire you anytime
7. No work/moral ethics
8. Master Manipulators to clients
9. Lowest appraisals
10. Bad reputation of management leads to dis trust of net workers and customers 
11. No sense of direction
12. Poor Marketing/Management skills","Show more","",""
"2.0","19 Feb 2017","Seven Year Work Experience in DLF","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW13845112.htm","Indirect tax","Former employee, more than 5 years","New Delhi","Good opportunity and exposure in Finance and Accounts Sector, too much of workload make you best to work in pressure.","DLF is a company where many people first create problems from their inefficiency and then they raise alarm for the problems arisen from these inefficiencies and gets reward and promotion for solving the problems created by them. Top management is not active while dealing with the problems and frustration of lower as well as middle staff.","Show more","",""
"2.0","5 Nov 2019","Marketing Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW30208006.htm","Anonymous employee","Current employee, more than 3 years","Gurgaon, Haryana","It will give weightage to your resume.","- Poor work culture
- managemnet want you to work without any power on your hand.
- insecurity to the management
- Extremely Slow processes 
- Anything comes from the sr managemnet is allowed whereas if you have got the same query then it isn't allowed. 
- Budget it your but the usage is decided by the sr managemnet but incase of any issue you would be responsible.
- Whenever anyone from sr managemnet comes you have to greet them and be with them throughout doesn't matter how important work you are doing.
- Too many authorities to take the approvals from.","Show more","",""
"2.0","19 Oct 2015","Not at all employee friendly","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW8349126.htm","Anonymous employee","Current employee","","Salary on time always. Good for people with contacts with any political parties or government authorities.","Old lala type culture, old people does not let company nor the new generation grow. They only work for themselves and fool owners as well to fill up their pockets. No profession way of working. Even employee welfare.","Show more","",""
"3.0","14 Feb 2021","Politics Palava","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW42477696.htm","Club operations manager","Former employee, less than 1 year","Gurgaon, Haryana","1. Great exposure 2. Opportunity to innovate - reinvent  3. Timely salary payouts 4. Accessible promoters","HR was not pleasant to work with. Senior leadership could be seen working only to save their jobs. Not transparent with promoters during their interactions. Leadership doesn’t like in case you wish to be transparent wrt to your views before promoters.","Show more","",""
"1.0","27 Mar 2012","Unsatisfactory and no scope of career development","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW1411835.htm","Assistant manager","Former employee","Gurgaon, Haryana","Best reason , in fact I would say that the BEST time of work in DLF was in the time period upto 2008. Because till that time , employees had the opportunity of growth, sharing views and ideas and a transparent work culture.","Downsides are never ending. In short I would say that certain people in the top management need to be discarded in order to avoid further downfall of the company, which I feel that its high time the VC needs to understand.","Show more","",""
"3.0","22 Mar 2017","Retail division","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW14295087.htm","Anonymous employee","Current employee","","Great learning curve. Lots to do. Never a dull moment. Get an opportunity to lead and take responsibility. Good work life balance","Salaries are not up to industry standards. Workload of 2 people but salary does not compensate. Too much politics. Not very flexible when it comes to work from home scenario","Show more","",""
"4.0","30 Jun 2012","Working with DLF was amazing experience, got to learn work in extreme pressure.","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW1674269.htm","Customer service executive","Former employee, less than 1 year","New Delhi","Firstly it has good management board that is always available with you to help in whatever situation  it is, Second-ally cooperation amongst all is at every level in every department.","Place where i worked for DLF was Mall, where the only cons was the mob which was at times not manageable during the events and promotions claiming for impossible favors from the mall managements side.","Show more","",""
"5.0","8 May 2019","Asst. Chief Architect","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW26051976.htm","Anonymous employee","Former employee","","Best of exposure  and projects. Provides opportunities to grown in highly motivated environment. A big brand gives a boost to the resume and provides opportunities from future employers.","Leadership needs to be revived with more younger generation. Opportunities should be looked at making it truly global world class organisation. Growth gets challenging if policies are ever changing and motivating.","Show more","",""
"4.0","7 Aug 2021","Worth being part if you are in real estate","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW50807754.htm","Agm- sales","Former employee, more than 1 year","Gurgaon, Haryana","Good salary , lot of projects coming up being the real estate leader of north . Hence growth is tremendous.","Long working hours . Real estate sales is always unpredictable schedule since it is high value so women employees (being months ) should have comp offs .","Show more","",""
"1.0","15 Mar 2015","Good Organisation with poor management.","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW6119757.htm","Chief manager operations, dlf","Current employee","Chandigarh","Big Brand Name with pan India presence.
S.O.P. are well defined and documented.","1. No value of work for a longer period.  Some time it feels company's polices are good but practically company   doesn't driven by its own policies.  
2. No vision, top management  only listen what they want.
3. No growth or assets building.
4. Company survives only on what their promoter earned in the past.
5. High Level of internal Politics.
6. Lacking inter department business relations.","Show more","",""
"3.0","7 Mar 2018","Vice President","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW19567260.htm","Vice president","Former employee, more than 3 years","Gurgaon, Haryana","Plenty of work, well organised processes, fair dealing with both customers, clients and vendors ,nice offices and plenty of resources","There is a lot of Internal politics and there fore new comers find it very difficult to adjust, employees come in very late and sit till late just to show to senior management","Show more","",""
"3.0","30 Jan 2014","Experience is the key to success in this firm","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW3612646.htm","Project engineer","Current employee, more than 1 year","Mumbai","Senior staff was really helpful, they used to always guide and promote the involvement of the younger staff. The pay was good and the workload was also distributed in an efficient manner.","No Bonus, No extra time. Usually it would take a couple of hours extra from the allotted job timings, but the extra work was appreciated with a bonus.","Show more","",""
"1.0","23 Jan 2020","Insensitive employer","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW31470252.htm","Sales associate","Current employee, more than 3 years","Gurgaon, Haryana","They are paying salary on time .","If you want to have a work life balance pls do not join this company . They don’t value employees , they dnt even give you your entitled leaves , weekly offs , national holidays like 26th January , 2nd October . Higher management humiliates employees . Not at all a women friendly company . This happens all across the departments however sales and marketing are the worst hit .","Show more","",""
"5.0","10 Oct 2014","I have started my career with DLF & the overall experience is awesome.","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW5137953.htm","Safety executive","Former employee, more than 1 year","Gurgaon, Haryana","DLF giving the chance to youngster's for learning and developing their skills.","Alway's maintain you at no.1 to other real state company's.","Show more","",""
"4.0","23 Jun 2013","awesome","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW2760927.htm","Assistant manager","Current employee, more than 3 years","Noida","consistent  towards growth, income isn't limited & based on your skills and work ethic.","Liability and risk are part of representing client","Show more","",""
"4.0","16 May 2021","Professional, Great, Growth & Challenging","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW47007826.htm","Dy general manager","Former employee, more than 10 years","Gurgaon, Haryana","1. Good Professional & Challenging Environment
2. Recognition of Knowledge & Experience
3. Scope & Training for skill improvement & Upgradation
4. Good co-ordination in between all department & Colleagues
5. Utilization of latest Technology 
6. Balancing with Professional & Personal Life
7. Proper Staff Welfare Facilities","Limited Scope of International Exposure.","Show more","",""
