"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"5.0","15 Nov 2022","Very good","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW71099582.htm","Operations","Former intern, less than 1 year","Hyderābād","","","","The good learning environment for interns.","The language barrier was a problem."
"3.0","30 Oct 2022","Company secretary","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW70625210.htm","Company secretary assistant","Current contractor, less than 1 year","Bengaluru","","","","Hybrid work culture, no fake pressure created","Meals and cab facility not given"
"4.0","29 Sept 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW69586511.htm","Assistant manager","Former employee, less than 1 year","Meerut","","","","Good salary and brand value","job security is a concern"
"1.0","28 Aug 2022","Third class company","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW68425696.htm","Assistant manager","Former employee, more than 1 year","Gurgaon, Haryana","Not a single pros factor which I can recommend to anyone","No work culture, Poor management, HR is working as puppet","Show more","",""
"4.0","12 Jul 2022","Wonderful place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW66575779.htm","Sales manager","Current employee, more than 8 years","Calcutta","","","","wonderful place to work, working there for 9 years.","nothing special to mention, like all the MNC they have strong work ethics."
"5.0","3 Aug 2022","Nice","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW67479088.htm","Merchandiser","Former contractor, more than 8 years","Ahmedabad","","","","Work culture & good salary","Work pressure & work timings"
"1.0","12 Jun 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW65445540.htm","Sales executive","Former employee, less than 1 year","New Delhi","Not well organization to work","Working culture is not good","Show more","",""
"2.0","21 Nov 2017","In the name of ""Journey""","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW18002769.htm","Senior manager","Former employee, more than 3 years","Bengaluru","Work-Life balance is tilted towards ""life"" for Head Office employees
The most compliant business in the industry
Plenty of leaves offered.
Strong global brands.","Almost no over career progression. Still consists of various employees doing the same role for decades with no career progression/growth in skills. Movement of job roles is very very restricted.

Extremely political workplace with lots of good employees leaving the company. So called ""P4G""-Performance for Growth process is not objectively implemented.

Capability of line managers needs plenty of improvement.
 
Never attracts the best talent. In fact, company is willing to compromise heavily on output to promote diversity.

Very hierarchial organization. Need for being ""Politically Correct"" in front of senior management is considered important. 

Senior Management can back out even on their written word. Views on employees/projects/roles can change overnight.

Necessary IT enablement in various internal and external processes will take years, if not decades. Hence, a lot of back end employees will continue doing tedious, no value addition roles 

Legacy Business concerns will take years to get sorted.

Known for firing people periodically.","Show more","",""
"2.0","23 Mar 2017","Great place to learn if given proper opportunity.","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW14317277.htm","Assistant manager engineering","Current employee, more than 3 years","Bengaluru","1. Self learning environment
2. Difficulties at site leads to better individual opportunity to grow and learn
3.Good people
4.Company which develop leaders
5.People who join from FMCG get a good salary
6.Company is driving towards a diverse workforce.
7.Office politics is not at my level at least .. what i have seen its not so prevalent.","1. Leaders lack communication which leads to gossip
2. People are not given correct roles and responsibilty
3. Set roles and resposibility  is still in a nascent stage 
4. People take up responsibility for whch they are not cut out for
5.People from the organization are not given importance .. talent hunt for lucrative positions are generally from outside
7.Theres a lot if variance in pay.
8.KT or handover process is very poor
9.Unorganized pressure are lot at a individuals","Show more","",""
"2.0","26 Jun 2015","Less Pay packages & a good company to join when you are at your retirement age","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW7030908.htm","Area sales executive","Current employee, more than 5 years","Chandigarh","Good Company , Products have very less shelf life .  In the recent scenario work is too less to be done .","The Pay packages are very less , that too for management like grade of MO6 . 
The company should try to increase the pay packages for lower management . Also being in a Heirearical Structure , it takes a lot of time to get off to the top , even if you possess a Management Degree from a good Institute . 

Also If you are in your Retirement do join the company as it makes you lazy , since work here to do is very less","Show more","",""
"1.0","9 Jul 2014","No growth no outlook no management at all.liquor just sells itself and upper management rake in on the money","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW4545299.htm","Manager","Former employee, more than 3 years","Bengaluru","Learn how underhand liquor company operates and how to play politics.regionalism is also rampant due to decentralised structure and people from outside one region cannot fit well in the region if they don't know the language basically company works on a distributor based network and the third party are treated better than the regular employees in Amy forum","Corruption is large before Diageo has taken over. Top management makes employees do personal work in official time and people are rated according to the personal assistance they provide to top management. I have seen this happen time over. Discrimination against women as glass ceiling is applicable. Illiterate sales crowd and doesn't work as much as sales force in other organization as the product is purely pull","Show more","",""
"2.0","23 Nov 2017","manager","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW18043326.htm","Anonymous employee","Former employee","","An MNC and best in business or world no 1 .  After Diageo  takeover lot of leaves , work from home option , etc","Leaders do not  follow what they say . Go back on commitments.  Highly plotically  place.  You need to be in the good books of your boss  and HR to go up . otherwise even if you raise your voice nobody will listen.  NO empathy to people  -- just fire people without givining notice .","Show more","",""
"2.0","19 Jan 2017","Spine less Executive Committee","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW13390947.htm","Anonymous employee","Former employee, more than 8 years","","Nothing I can think of with current management. Pre Diageo take over era was excellent as that time it was a company with human touch and people were respected and cared for.","Senior team members are just enjoying higher salaries and avoiding all long term decisions.
Employee morale is at the lowest and every good employee has either become a yes man or planning to leave the company. I would not recommend to join the company till the time management (CEO and Executive committee) changes. People down the line are generally good.","Show more","",""
"3.0","8 Nov 2016","Mixed","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW12598277.htm","Anonymous employee","Former employee, more than 3 years","","Pros would include:
1. Newcomer gets a lot of chances to learn and explore
2. Good on-ground exposure","Cons:
1. Total chaos - too much work without required recognition
2. Most of the management are old timers and hence dont have much to teach
3. Work life balance goes for a toss
4. Organization is leaned too much towards sales. Other functions sometimes feel lost","Show more","",""
"4.0","3 Aug 2014","Fantastic learning experience","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW4709847.htm","Marketing","Current employee, more than 3 years","Bengaluru","Opportunity to learn solid marketing , Analytics & Digital marketing
Develops you into a better professional as you manage an all India Portfolio. Plus the  travels and interaction with other state teams help you get a grip about the business and make you a overall better person","Very Hierarchical & Political Organization . the organization though now in a transition doesn't value people","Show more","",""
"1.0","14 Feb 2019","This Company will destroy your life","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW24711413.htm","Senior manager","Current employee, more than 5 years","Calcutta","Brands, MNC, Offices, training programs","High level of politics, incompetent senior management spending their time in meetings and travel, refugee home for scraps from HUL, Mondelez and Reckitt Benkiser with handsome salary and positions, firing employees on daily basis without reasons, corruption, pathetic HR and most of the HR guys fired last month and a new CHRO from America joined, groupism for plotting firing of emplyees, CEO afraid of Me Too and talks in town halls and gives big bhashans and do someting else.","Show more","",""
"4.0","17 Aug 2016","Organization undergoing huge transformation for good!","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW11600733.htm","Anonymous employee","Current employee","","1. Clear and aligned vision
2. Entrepreneurial spirit
3. Highly capable employees who have the ability to lead and shape the industry
4. Huge manufacturing and distribution scale
5. Emphasis on quality delivery in whatever each one does.  
6. Iconic portfolio of brands
7. Shareholder's confidence in growth strategy and business
8. Compliance at the center of business","1. Too reactive at times
2. Slow paced
3. No clear career paths
4. Need for stronger HR's collaboration with business an employees","Show more","",""
"2.0","19 Jan 2019","Worst HR Policies and HRBP","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW24284626.htm","Assistant general manager - human resources","Former employee, more than 3 years","Bengaluru","Needs to adapt work culture and ethic from Diageo group","United Spirits is one of the worst company to work with with their old school HR Policies and worst attitude HRBP specially in Supply, Demand and support functions. They do not treat their employees and support staff as human beings.","Show more","",""
"2.0","25 Apr 2012","Fairly good but lack of growth opportunities","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW1466015.htm","Manager","Former employee","Hyderābād","Transparency in the way you work with less of jargons and simplicity of employees in the units run by USL","Lack of growth opportunities. Poor recognition within the organisation. unsystematic way of working by the management. Low wages paid and delay tactics in payment","Show more","",""
"2.0","10 Nov 2016","AVP","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW12628887.htm","Anonymous employee","Former employee, more than 3 years","Chennai","Complex business / Industry - hence, gaining experience will ensure you always have a fall back option. Salary is generally good.","The company is in the initial phase post Diageo take-over. Will take couple of years to stabilise their process and procedures","Show more","",""
"2.0","17 Jun 2012","Good Learning for freshers, but everything else is average","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW1613308.htm","Brand manager","Former employee, more than 1 year","Bengaluru","Lots of on ground, hands on learning exposure, Can really learn the basics of the business if you are a keen learner, and not much of work stress","Poor Pay masters, Glass Ceiling, No Grooming or talent development, No Career Growth, Can end up doing all the hard work but getting no credit whatsoever.","Show more","",""
"2.0","1 Jun 2018","Not a good place for vendor IT resource","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW20847580.htm","It developer","Current contractor, more than 1 year","Bengaluru","learning CPG domain
office away from IT parks","- 1 toilet for entire vendor team of 50+ people
- NO chairs. First come first serve basis for chairs
- Limited growth in knowledge","Show more","",""
"1.0","28 Aug 2020","Would not be my first choice","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW35404913.htm","International brand ambassador","Former contractor, more than 3 years","Calcutta","Working with amazing brands, events with great staff and outlets, some of the USL team are very nice.","hierarchal, classist, and casteist. They cover up misogynistic attitudes by promoting women to high-level positions that shouldn't be, then force them to report to a male to get any approval. Most importantly they are a very dishonest company and rip people off, not just in my case, but several people I know.","Show more","",""
"5.0","11 Sept 2012","Fantastic....my experience is very rich and very satisfying","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW1944441.htm","Manager","Current employee, more than 10 years","Calcutta","Takes care of interest of employees. Seniors are co-operative and always guide to right direction. I feel very comfortable to work and take responsibility. Support from seniors is always there. Nice place to work.","I didn't find anything as such. New people get adjusted with the on going environment.","Show more","",""
"5.0","25 Aug 2021","EXCELLENT","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW51601576.htm","Accounts assistant","Former employee","Bengaluru","Very good working atmosphere with high pay with high respect","Due to change in the management I have to exit from the company","Show more","",""
"4.0","19 Oct 2012","I feel proud because its the world's largest liqure company in cases.","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW2066451.htm","Sales promoter","Current contractor, more than 1 year","Kānpur, Uttar Pradesh","There are many opportunity for young peoples, who are smart & hard working person , they will get rewards & promotion .","There are many of chance to get promotions, but growth grpah rate is very slow.","Show more","",""
"5.0","27 May 2017","Food professional with 7 years f&b industry experience and MBA in operations management.","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW15235411.htm","Anonymous employee","Current employee","","1. Progressively improving for a better customer satisfying company.
2. Friendly work environment.
3. Opportunities for growth and development.
4. Better salary packages.
5. Highly responsible towards EHS and CSR.","1. Need a mentality change in the manufacturing units for growth and development and no other Cons observed.","Show more","",""
"4.0","24 Jan 2014","Very Good company for an employee who want to experience and grow in the new pacing environment","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW3580641.htm","Senior qc executive","Current employee, more than 1 year","Patna, Bihar","Secured job and good scope of career growth","Passing through a transitional change but will definitely a best company in coming days.","Show more","",""
"2.0","23 Aug 2016","No clear vision","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW11664442.htm","Manager, manufacturing","Current employee, more than 3 years","Bengaluru","Chill life
Better than best salary package for experienced people at senior level
Flexi timings","No career progression
No job security
Company on self destruction mode
HR processes worse than government organizations
No welcome to new ideas
No recognition of junior talent
Worst factory conditions","Show more","",""
"3.0","1 Sept 2018","Sr GM - Human Respurces operations","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW22266775.htm","Anonymous employee","Current employee","","Diageo group company - Truly multinational - great employee globally and have best HR practices","Leadership and mindset , complexity in getting things done","Show more","",""
"5.0","20 Nov 2012","I am working from last 2.5 years to this company","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW2148975.htm","Anonymous employee","Current employee, more than 1 year","Calcutta","I got a New experience to worked such kind of big company","My work here Lifting the Sales figure and analysis That one and co-ordination with the outlets and distributors to achieve  the target.","Show more","",""
"4.0","25 Mar 2015","I am very fond of working in United Spirits Limited. When i was in school it has always been my dream Company.","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW6191538.htm","Terriotry sales executive","Current employee, more than 1 year","Bengaluru","","","","They are the Industry Leaders.","The growth for employees in the company is very slow and time consuming process."
"4.0","13 Jun 2017","Was a good company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW15448780.htm","Commercial manager","Current employee, less than 1 year","Bengaluru","Experience of working with world leading brands. Compensation is also at par with large FMCG organizations.","Work life balance is bad. Also only specific personality types are promoted.","Show more","",""
"2.0","4 Sept 2015","need some change in mid level management","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW7840159.htm","Sales executive","Current employee, more than 3 years","Hyderābād","good place to learn things, big company in the industry,  freshers can learn, good place for freshers to learn.","old attitude of middle level management discourages young blood in organisation, growth is too low, compensation is low","Show more","",""
"5.0","22 Aug 2019","World’s Largest Spirits Manufacturing Company by volume","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW28787029.htm","Chief operating officer","Former employee, more than 10 years","Bengaluru","Equal Opportunity Company with great working environment and fast career growth.","Government Control and Regulations can impact performance","Show more","",""
"3.0","26 Aug 2016","Slow Career Growth, Stable Work life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW11693224.htm","Brand manager","Former employee","Bengaluru","Stable work life balance
High salary for new joiners
Number 1 Alcohol brand in the country
With Diageo acquisition, there hope of improved practices, culture","Stagnant career
No Salary correction
Lack of good HR policies/professionalism","Show more","",""
"2.0","14 Oct 2020","I have been working in this company for last 2.5 yrs and here is my take on it.","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW37119986.htm","Senior program manager","Current employee, more than 1 year","Bengaluru","","","","Good policies are employee friendly. they are updating it every year as per market.","Restructuring across deptt happens almost every year leaving employees wondering about their future"
"3.0","20 Dec 2019","Global Leader in Beverage Alcohol","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW30958039.htm","Anonymous employee","Current employee","","Organisation is passionate about its customers and consumers apart from being the best in the Global market through its ""value each other"" concept.","Limited growth opportunities within the Organisation","Show more","",""
"2.0","26 Oct 2016","what to say","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW12459816.htm","Area sales executive","Former employee","","Good brands 
no 1 company in trade after Diageo acquiring USL.","sales strategy zero
need improvement on thought process
connectivity with market absent
mental level of senior need a second look
politics is on higher level","Show more","",""
"3.0","7 Jan 2018","Not a good place to start with","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW18623524.htm","Senior executive","Former employee, more than 1 year","Bengaluru","Lifestyle, Salary on time, No problem with leave","Very bad HR policies, poor infrastructures in the plants, Tremendous work politics","Show more","",""
"4.0","24 Mar 2017","Best culture","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW14328212.htm","Managing director","Current employee, more than 5 years","Dharmābād","abundant freedom to work . good compensation. open culture. Provides transparent information. strives to improve values","Short term approach too many changes happens needs to get employee alignment uncertainty exists","Show more","",""
"3.0","10 Feb 2015","At your Own Risk","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW5886454.htm","Anonymous employee","Current employee","","- New CEO is promising 
- Facility at the corporate is fantastic 
- Salary on time","- Bad culture
- Appraisal cycle are a joke
- Most jobs don't have a correct job description","Show more","",""
"2.0","18 Jun 2015","Very old and traditional systems","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW6953963.htm","Anonymous employee","Former employee, more than 8 years","Bengaluru","Regulated product, plant shuts down on time in the evening hence no extended hours of work :)","latest tools of manufacturing are not used, Unionised, work environment is not great at shop floor, liquor fumes etc.","Show more","",""
"4.0","27 Jun 2019","Senior Sales Executive Sales and Distributors Handling","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW27647685.htm","Senior sales executive","Former employee, more than 5 years","Akola, Maharashtra","Training and development and World class working culture","No Job security and no performance base appraisal","Show more","",""
"3.0","23 Dec 2015","good for start career","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW8989220.htm","Anonymous employee","Current employee, more than 1 year","","GOOD FOR NEW COMER.
now follow policies by management, work culture improve.","POLITICS, AVERAGE BRAND ACCEPTANCE AS COMPARE TO COMPETITOR.","Show more","",""
"4.0","8 Apr 2017","Consultant Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW14547678.htm","Consultant","Current freelancer, more than 1 year","Bengaluru","Consultants are treated the same way as their full time employees.","Lack of Co-ordination within the different functions","Show more","",""
"3.0","11 Jan 2017","Senior Executive-Trade Marketing","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW13275673.htm","Senior marketing executive","Former employee, more than 10 years","Secunderābād","A good place to work.","Management not fair with employees (lower level employees)","Show more","",""
"3.0","8 Dec 2015","Great place to start a career","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW8854536.htm","Anonymous employee","Former employee","","strong focus on research and  business fundamentals. exposure to a large number of media platforms and lifestyle properties. Friendly work environment","slow turn around time in decision making.","Show more","",""
"5.0","8 Mar 2019","BRIMA SAGAR DISTILLERIES LTD","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW25059231.htm","Area sales executive","Current employee, more than 10 years","Jaipur, Rajasthan","LUNCH NEW AND GOOD VODKA  AGAINST THE BIG COMPETITOR OF LIQUOR INDUSTRY.","Become more professional and competitive in the industry.","Show more","",""
"4.0","20 Sept 2019","Be the best","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW29346882.htm","Anonymous employee","Former employee","","Many initiatives are rolled out to improve the people engagement","Slow career growth, limited opportunities within the organisation","Show more","",""
"4.0","19 Dec 2020","Benchmarking","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW39642412.htm","Assistant manager","Current employee, more than 3 years","Meerut","Diversified and Inclusive work culture","Legacy Infra needs refurbishment - Old Structure","Show more","",""
"4.0","2 Jul 2015","Intern","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW7090119.htm","Intern","Former employee","Bengaluru","A good company overall to work for.
Flexible and employee friendly environment.","Not Much. Need to improve on bringing in more innovation and a corporate like feel.","Show more","",""
"2.0","15 Dec 2016","Turning fast to be a good employer in 5 years","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW13019368.htm","Anonymous employee","Current employee","","changing work culture very fast to be good employer","taking hard decisions which are difficult to digest for many","Show more","",""
"3.0","6 Sept 2017","Good company for higher level people & hectic timing for plant level people","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW16681979.htm","Anonymous employee","Former employee, more than 1 year","","","","","Exposure in your domain is there but limited to some extent.","give free hand to executives at plant level"
"5.0","29 Aug 2020","Great culture","https://www.glassdoor.co.in/Reviews/Employee-Review-United-Spirits-RVW35417522.htm","Senior human resources manager","Current employee, more than 1 year","Bengaluru","Open to ideas, changing fast to be a future oriented company, listens to employees","Still there are some leaders who are conservative","Show more","",""
