Company,Date,Open,High,Low,Close,Adj Close,Volume
META,2014-10-14,74.0,74.18000030517578,72.05000305175781,73.58999633789062,73.36909484863281,50299000
META,2014-10-15,71.69000244140625,73.80000305175781,70.31999969482422,73.20999908447266,72.990234375,61528000
META,2014-10-16,70.79000091552734,73.3499984741211,70.58000183105469,72.62999725341797,72.41197967529297,53529000
META,2014-10-17,74.2300033569336,76.0,73.75,75.94999694824219,75.72200775146484,76342000
META,2014-10-20,75.5999984741211,77.08999633789062,75.37999725341797,76.94999694824219,76.71900939941406,34701000
META,2014-10-21,77.55999755859375,78.73999786376953,77.1500015258789,78.69000244140625,78.45378875732422,32252000
META,2014-10-22,78.81999969482422,79.8499984741211,78.01000213623047,78.37000274658203,78.1347427368164,41862000
META,2014-10-23,79.37999725341797,80.62999725341797,79.01000213623047,80.04000091552734,79.79973602294922,35056000
META,2014-10-24,80.19999694824219,80.81999969482422,79.31999969482422,80.66999816894531,80.4278335571289,32248000
META,2014-10-27,80.73999786376953,80.80000305175781,79.76000213623047,80.27999877929688,80.03900909423828,30169000
META,2014-10-28,80.18000030517578,81.16000366210938,79.56999969482422,80.7699966430664,80.52753448486328,74212000
META,2014-10-29,75.44999694824219,76.87999725341797,74.77999877929688,75.86000061035156,75.63228607177734,106120000
META,2014-10-30,75.05000305175781,75.3499984741211,72.9000015258789,74.11000061035156,73.88753509521484,83270000
META,2014-10-31,74.93000030517578,75.69999694824219,74.44999694824219,74.98999786376953,74.764892578125,44544000
META,2014-11-03,75.47000122070312,75.5199966430664,73.69999694824219,73.87999725341797,73.6582260131836,40727000
META,2014-11-04,74.2300033569336,75.7699966430664,73.6500015258789,75.76000213623047,75.53258514404297,39326000
META,2014-11-05,76.51000213623047,76.80000305175781,74.41999816894531,74.83000183105469,74.60537719726562,35913000
META,2014-11-06,74.88999938964844,75.5999984741211,74.30999755859375,75.26000213623047,75.03408813476562,21383000
META,2014-11-07,75.38999938964844,75.86000061035156,75.0199966430664,75.5999984741211,75.37305450439453,20774000
META,2014-11-10,75.36000061035156,75.4800033569336,74.61000061035156,75.0,74.77485656738281,21575100
META,2014-11-11,74.94999694824219,74.9800033569336,74.02999877929688,74.61000061035156,74.38603210449219,18715700
META,2014-11-12,74.27999877929688,75.13999938964844,73.54000091552734,74.72000122070312,74.4957046508789,26536600
META,2014-11-13,74.73999786376953,75.23999786376953,73.63999938964844,74.25,74.02711486816406,26448500
META,2014-11-14,74.2699966430664,74.93000030517578,74.04000091552734,74.87999725341797,74.65522003173828,19476900
META,2014-11-17,74.87999725341797,75.66000366210938,73.87999725341797,74.23999786376953,74.01714324951172,28701200
META,2014-11-18,74.44999694824219,74.80000305175781,73.9000015258789,74.33999633789062,74.11683654785156,20690500
META,2014-11-19,74.01000213623047,74.54000091552734,73.11000061035156,73.33000183105469,73.10987854003906,25441200
META,2014-11-20,72.80000305175781,73.98999786376953,72.51000213623047,73.5999984741211,73.37905883789062,19154900
META,2014-11-21,74.5,74.5,73.5,73.75,73.52861785888672,23060400
META,2014-11-24,73.54000091552734,74.3499984741211,73.3499984741211,74.01000213623047,73.78783416748047,22103800
META,2014-11-25,74.20999908447266,75.73999786376953,74.12999725341797,75.62999725341797,75.4029769897461,32250200
META,2014-11-26,75.52999877929688,77.77999877929688,75.51000213623047,77.62000274658203,77.38700103759766,32695300
META,2014-11-28,77.66999816894531,78.2699966430664,77.2300033569336,77.69999694824219,77.46674346923828,15992000
META,2014-12-01,77.26000213623047,77.30999755859375,74.80000305175781,75.0999984741211,74.87455749511719,31789900
META,2014-12-02,75.33000183105469,75.91000366210938,75.04000091552734,75.45999908447266,75.23348236083984,16773900
META,2014-12-03,75.37999725341797,75.7300033569336,74.4000015258789,74.87999725341797,74.65522003173828,16689900
META,2014-12-04,74.83000183105469,75.55000305175781,74.66000366210938,75.23999786376953,75.0141372680664,14362800
META,2014-12-05,75.80000305175781,76.76000213623047,75.36000061035156,76.36000061035156,76.13078308105469,24306400
META,2014-12-08,76.18000030517578,77.25,75.4000015258789,76.5199966430664,76.29029846191406,25733900
META,2014-12-09,75.19999694824219,76.93000030517578,74.77999877929688,76.83999633789062,76.60933685302734,25358600
META,2014-12-10,76.6500015258789,77.55000305175781,76.06999969482422,76.18000030517578,75.9513168334961,32210500
META,2014-12-11,76.5199966430664,78.5199966430664,76.4800033569336,77.7300033569336,77.49666595458984,33462100
META,2014-12-12,77.16000366210938,78.87999725341797,77.0199966430664,77.83000183105469,77.59635925292969,28091600
META,2014-12-15,78.45999908447266,78.58000183105469,76.55999755859375,76.98999786376953,76.7588882446289,29396500
META,2014-12-16,76.19000244140625,77.38999938964844,74.58999633789062,74.69000244140625,74.4657974243164,31554600
META,2014-12-17,75.01000213623047,76.41000366210938,74.9000015258789,76.11000061035156,75.88153076171875,29203900
META,2014-12-18,76.88999938964844,78.4000015258789,76.51000213623047,78.4000015258789,78.1646499633789,34222100
META,2014-12-19,78.75,80.0,78.33000183105469,79.87999725341797,79.64021301269531,43335000
META,2014-12-22,80.08000183105469,81.88999938964844,80.0,81.44999694824219,81.20549774169922,31395800
META,2014-12-23,82.0199966430664,82.16999816894531,80.4000015258789,80.61000061035156,80.36802673339844,19865800
META,2014-12-24,81.02999877929688,81.43000030517578,80.75,80.7699966430664,80.52753448486328,7685500
META,2014-12-26,81.0199966430664,81.27999877929688,80.51000213623047,80.77999877929688,80.53751373291016,10647400
META,2014-12-29,80.48999786376953,80.95999908447266,79.70999908447266,80.0199966430664,79.77978515625,14134700
META,2014-12-30,79.8499984741211,80.58999633789062,79.0999984741211,79.22000122070312,78.9822006225586,14370800
META,2014-12-31,79.54000091552734,79.80000305175781,77.86000061035156,78.0199966430664,77.78579711914062,19935400
META,2015-01-02,78.58000183105469,78.93000030517578,77.69999694824219,78.44999694824219,78.2145004272461,18177500
META,2015-01-05,77.9800033569336,79.25,76.86000061035156,77.19000244140625,76.95829010009766,26452200
META,2015-01-06,77.2300033569336,77.58999633789062,75.36000061035156,76.1500015258789,75.92141723632812,27399300
META,2015-01-07,76.76000213623047,77.36000061035156,75.81999969482422,76.1500015258789,75.92141723632812,22045300
META,2015-01-08,76.73999786376953,78.2300033569336,76.08000183105469,78.18000030517578,77.94532012939453,23961000
META,2015-01-09,78.19999694824219,78.62000274658203,77.19999694824219,77.73999786376953,77.50662994384766,21157000
META,2015-01-12,77.83999633789062,78.0,76.20999908447266,76.72000122070312,76.48970031738281,19190200
META,2015-01-13,77.2300033569336,78.08000183105469,75.8499984741211,76.44999694824219,76.22050476074219,25179600
META,2015-01-14,76.41999816894531,77.19999694824219,76.02999877929688,76.27999877929688,76.051025390625,25918600
META,2015-01-15,76.4000015258789,76.56999969482422,73.54000091552734,74.05000305175781,73.82772064208984,34134000
META,2015-01-16,74.04000091552734,75.31999969482422,73.83999633789062,75.18000030517578,74.9543228149414,21791500
META,2015-01-20,75.72000122070312,76.30999755859375,74.81999969482422,76.23999786376953,76.0111312866211,22821600
META,2015-01-21,76.16000366210938,77.30000305175781,75.8499984741211,76.73999786376953,76.50963592529297,25096700
META,2015-01-22,77.16999816894531,77.75,76.68000030517578,77.6500015258789,77.41690826416016,19519500
META,2015-01-23,77.6500015258789,78.19000244140625,77.04000091552734,77.83000183105469,77.59635925292969,16746500
META,2015-01-26,77.9800033569336,78.47000122070312,77.29000091552734,77.5,77.26734924316406,19260800
META,2015-01-27,76.70999908447266,76.87999725341797,75.62999725341797,75.77999877929688,75.55252075195312,20110000
META,2015-01-28,76.9000015258789,77.63999938964844,76.0,76.23999786376953,76.0111312866211,53306400
META,2015-01-29,76.8499984741211,78.0199966430664,74.20999908447266,78.0,77.76585388183594,61293500
META,2015-01-30,78.0,78.16000366210938,75.75,75.91000366210938,75.68213653564453,42649500
META,2015-02-02,76.11000061035156,76.13999938964844,73.75,74.98999786376953,74.764892578125,41955300
META,2015-02-03,75.19000244140625,75.58000183105469,73.86000061035156,75.4000015258789,75.17366027832031,26957700
META,2015-02-04,75.08999633789062,76.3499984741211,75.01000213623047,75.62999725341797,75.4029769897461,20277400
META,2015-02-05,75.70999908447266,75.9800033569336,75.20999908447266,75.61000061035156,75.3830337524414,15062600
META,2015-02-06,75.68000030517578,75.69999694824219,74.25,74.47000122070312,74.24645233154297,21211000
META,2015-02-09,74.05000305175781,74.83000183105469,73.44999694824219,74.44000244140625,74.21654510498047,16194300
META,2015-02-10,74.8499984741211,75.33999633789062,74.5,75.19000244140625,74.96429443359375,15811300
META,2015-02-11,75.08999633789062,76.75,75.02999877929688,76.51000213623047,76.28033447265625,20877400
META,2015-02-12,76.86000061035156,76.87000274658203,75.88999938964844,76.2300033569336,76.00117492675781,17235000
META,2015-02-13,76.45999908447266,76.4800033569336,75.5,75.73999786376953,75.51263427734375,18621900
META,2015-02-17,75.30000305175781,76.91000366210938,75.08000183105469,75.5999984741211,75.37305450439453,25254400
META,2015-02-18,75.94000244140625,76.9000015258789,75.44999694824219,76.70999908447266,76.47972869873047,22426400
META,2015-02-19,76.98999786376953,79.83999633789062,76.94999694824219,79.41999816894531,79.18159484863281,45851200
META,2015-02-20,79.55000305175781,80.33999633789062,79.19999694824219,79.9000015258789,79.66014862060547,36931700
META,2015-02-23,79.95999908447266,80.19000244140625,78.37999725341797,78.83999633789062,78.60332489013672,24139100
META,2015-02-24,78.5,79.4800033569336,78.0999984741211,78.44999694824219,78.2145004272461,18897100
META,2015-02-25,78.5,80.19999694824219,78.5,79.55999755859375,79.32117462158203,25593800
META,2015-02-26,79.87999725341797,81.37000274658203,79.72000122070312,80.41000366210938,80.16862487792969,31111900
META,2015-02-27,80.68000030517578,81.2300033569336,78.62000274658203,78.97000122070312,78.73294067382812,30739200
META,2015-03-02,79.0,79.86000061035156,78.5199966430664,79.75,79.51060485839844,21662500
META,2015-03-03,79.61000061035156,79.69999694824219,78.5199966430664,79.5999984741211,79.36105346679688,18635000
META,2015-03-04,79.30000305175781,81.1500015258789,78.8499984741211,80.9000015258789,80.65715026855469,28126700
META,2015-03-05,81.2300033569336,81.98999786376953,81.05000305175781,81.20999908447266,80.96621704101562,27825700
META,2015-03-06,80.9000015258789,81.33000183105469,79.83000183105469,80.01000213623047,79.76982116699219,24488600
META,2015-03-09,79.68000030517578,79.91000366210938,78.62999725341797,79.44000244140625,79.2015380859375,18925100
META,2015-03-10,78.5,79.26000213623047,77.55000305175781,77.55000305175781,77.31720733642578,23067100
META,2015-03-11,77.80000305175781,78.43000030517578,77.26000213623047,77.56999969482422,77.33715057373047,20215700
META,2015-03-12,78.0999984741211,79.05000305175781,77.91000366210938,78.93000030517578,78.69306182861328,16093300
META,2015-03-13,78.5999984741211,79.37999725341797,77.68000030517578,78.05000305175781,77.81571197509766,18557300
META,2015-03-16,77.95999908447266,78.12000274658203,77.36000061035156,78.06999969482422,77.83563995361328,19305400
META,2015-03-17,78.36000061035156,79.77999877929688,78.33999633789062,79.36000061035156,79.12178039550781,22170000
META,2015-03-18,79.25,81.23999786376953,79.16999816894531,80.91000366210938,80.66712188720703,36912400
META,2015-03-19,81.12000274658203,83.0,81.0,82.75,82.50160217285156,42099500
META,2015-03-20,83.38999938964844,84.5999984741211,83.06999969482422,83.80000305175781,83.54844665527344,44466300
META,2015-03-23,83.91999816894531,84.95999908447266,83.30000305175781,84.43000030517578,84.17654418945312,27357300
META,2015-03-24,84.70999908447266,86.06999969482422,84.5199966430664,85.30999755859375,85.05390930175781,32576500
META,2015-03-25,85.5,85.5199966430664,82.91999816894531,82.91999816894531,82.67108917236328,37436100
META,2015-03-26,82.72000122070312,83.7699966430664,82.13999938964844,83.01000213623047,82.76081848144531,32794800
META,2015-03-27,83.37999725341797,83.94999694824219,82.87999725341797,83.30000305175781,83.04994201660156,18372600
META,2015-03-30,83.80999755859375,84.33999633789062,82.41000366210938,83.19999694824219,82.95024108886719,24527700
META,2015-03-31,82.9000015258789,83.5,82.20999908447266,82.22000122070312,81.97319030761719,19734300
META,2015-04-01,82.5,82.72000122070312,80.87000274658203,81.66999816894531,81.42484283447266,22058200
META,2015-04-02,82.25,82.55999755859375,81.44000244140625,81.55999755859375,81.31517028808594,19664100
META,2015-04-06,80.80000305175781,82.80999755859375,80.80000305175781,82.44000244140625,82.19253540039062,19062900
META,2015-04-07,82.6500015258789,83.41999816894531,82.22000122070312,82.31999969482422,82.07289123535156,17467000
META,2015-04-08,82.62999725341797,83.0999984741211,81.83999633789062,82.27999877929688,82.03301239013672,18966700
META,2015-04-09,82.5,82.80000305175781,81.70999908447266,82.16999816894531,81.92333221435547,15927300
META,2015-04-10,82.20999908447266,82.61000061035156,81.91000366210938,82.04000091552734,81.7937240600586,12529700
META,2015-04-13,81.93000030517578,83.94000244140625,81.91999816894531,83.01000213623047,82.76081848144531,26883100
META,2015-04-14,83.16999816894531,83.69000244140625,82.44000244140625,83.5199966430664,83.269287109375,19634200
META,2015-04-15,83.55000305175781,83.66000366210938,82.2699966430664,82.70999908447266,82.46171569824219,22390900
META,2015-04-16,82.47000122070312,83.06999969482422,82.1500015258789,82.30999755859375,82.06291961669922,13769700
META,2015-04-17,81.4800033569336,82.11000061035156,80.37000274658203,80.77999877929688,80.53751373291016,24215000
META,2015-04-20,81.54000091552734,83.1500015258789,81.23999786376953,83.08999633789062,82.840576171875,28796800
META,2015-04-21,84.0,84.48999786376953,83.54000091552734,83.62000274658203,83.36898803710938,27171900
META,2015-04-22,84.31999969482422,84.73999786376953,83.6500015258789,84.62999725341797,84.3759536743164,45548000
META,2015-04-23,84.0999984741211,85.58999633789062,82.41000366210938,82.41000366210938,82.1626205444336,73728100
META,2015-04-24,82.7699966430664,82.94000244140625,81.4800033569336,81.52999877929688,81.2852554321289,29660400
META,2015-04-27,81.87000274658203,82.93000030517578,81.62999725341797,81.91000366210938,81.66412353515625,25446000
META,2015-04-28,81.83000183105469,81.9000015258789,80.2300033569336,80.68000030517578,80.43781280517578,23775300
META,2015-04-29,80.01000213623047,81.38999938964844,79.5199966430664,80.47000122070312,80.22843933105469,26430300
META,2015-04-30,80.01000213623047,80.95999908447266,78.31999969482422,78.7699966430664,78.53353881835938,28999000
META,2015-05-01,79.23999786376953,79.76000213623047,78.11000061035156,78.98999786376953,78.75288391113281,24136400
META,2015-05-04,79.33000183105469,79.69000244140625,78.62999725341797,78.80999755859375,78.57341766357422,14692000
META,2015-05-05,78.55000305175781,78.80000305175781,77.22000122070312,77.55999755859375,77.32717895507812,22311300
META,2015-05-06,77.97000122070312,78.80999755859375,77.05000305175781,78.0999984741211,77.86555480957031,28663000
META,2015-05-07,78.0,78.94000244140625,77.55999755859375,78.43000030517578,78.1945571899414,19749400
META,2015-05-08,79.0999984741211,79.2300033569336,78.02999877929688,78.51000213623047,78.27432250976562,19943600
META,2015-05-11,78.4800033569336,79.02999877929688,77.93000030517578,78.01000213623047,77.77582550048828,18874100
META,2015-05-12,77.87000274658203,77.88999938964844,76.79000091552734,77.45999908447266,77.22747802734375,21285300
META,2015-05-13,77.72000122070312,78.52999877929688,77.6500015258789,78.44000244140625,78.20453643798828,21512300
META,2015-05-14,78.94000244140625,81.8499984741211,78.66999816894531,81.37000274658203,81.12574005126953,49438000
META,2015-05-15,81.41000366210938,81.5199966430664,80.18000030517578,80.41999816894531,80.1785888671875,27069900
META,2015-05-18,80.33000183105469,81.37999725341797,80.2300033569336,80.87999725341797,80.63720703125,21613700
META,2015-05-19,81.25,81.69000244140625,80.55000305175781,80.62999725341797,80.38795471191406,17955400
META,2015-05-20,80.47000122070312,81.0999984741211,79.45999908447266,80.55000305175781,80.3082046508789,23056900
META,2015-05-21,80.19000244140625,80.91999816894531,80.08000183105469,80.4800033569336,80.23841857910156,13402700
META,2015-05-22,80.3499984741211,81.30999755859375,80.25,80.54000091552734,80.29822540283203,19567900
META,2015-05-26,80.43000030517578,80.5999984741211,79.08000183105469,79.33000183105469,79.09185791015625,16321300
META,2015-05-27,79.5999984741211,80.66000366210938,79.43000030517578,80.55000305175781,80.3082046508789,14160900
META,2015-05-28,80.25,81.06999969482422,80.0,80.1500015258789,79.9094009399414,11982000
META,2015-05-29,79.94999694824219,80.06999969482422,78.87999725341797,79.19000244140625,78.9522933959961,16134600
META,2015-06-01,79.30000305175781,80.37999725341797,78.66000366210938,80.29000091552734,80.04898834228516,18119000
META,2015-06-02,79.76000213623047,81.3499984741211,79.55999755859375,80.44000244140625,80.19853210449219,18923300
META,2015-06-03,81.3499984741211,82.52999877929688,81.25,82.44000244140625,82.19253540039062,31775000
META,2015-06-04,82.13999938964844,82.94999694824219,81.51000213623047,82.05000305175781,81.80370330810547,20863900
META,2015-06-05,81.87000274658203,82.45999908447266,81.51000213623047,82.13999938964844,81.89342498779297,16143100
META,2015-06-08,81.81999969482422,82.0,80.12999725341797,80.66999816894531,80.4278335571289,16915500
META,2015-06-09,80.5999984741211,81.19000244140625,79.31999969482422,80.66999816894531,80.4278335571289,16497500
META,2015-06-10,80.83000183105469,82.5999984741211,80.80999755859375,82.16000366210938,81.91336822509766,21531200
META,2015-06-11,82.30999755859375,82.9000015258789,81.36000061035156,81.83000183105469,81.58435821533203,18656800
META,2015-06-12,81.37000274658203,82.08999633789062,81.19999694824219,81.52999877929688,81.2852554321289,11417900
META,2015-06-15,80.55000305175781,80.93000030517578,80.06999969482422,80.70999908447266,80.46772003173828,18805100
META,2015-06-16,80.81999969482422,81.51000213623047,80.44999694824219,81.05999755859375,80.8166732788086,13693700
META,2015-06-17,81.76000213623047,82.22000122070312,81.33999633789062,81.79000091552734,81.54448699951172,18350300
META,2015-06-18,81.63999938964844,83.19000244140625,81.56999969482422,82.91000366210938,82.66111755371094,26782600
META,2015-06-19,82.83000183105469,82.9800033569336,82.12000274658203,82.51000213623047,82.26232147216797,23353200
META,2015-06-22,83.41000366210938,84.97000122070312,83.30999755859375,84.73999786376953,84.4856185913086,29383100
META,2015-06-23,84.95999908447266,87.97000122070312,84.76000213623047,87.87999725341797,87.61619567871094,50667900
META,2015-06-24,87.66000366210938,89.25,87.44999694824219,88.86000061035156,88.59326171875,41370200
META,2015-06-25,89.26000213623047,89.4000015258789,87.83999633789062,87.9800033569336,87.71590423583984,27302000
META,2015-06-26,88.12000274658203,88.33999633789062,86.83000183105469,88.01000213623047,87.74581146240234,38214600
META,2015-06-29,86.61000061035156,87.5,85.7300033569336,85.80000305175781,85.54244232177734,35957900
META,2015-06-30,86.5999984741211,86.69999694824219,85.56999969482422,85.7699966430664,85.51251983642578,23016500
META,2015-07-01,86.7699966430664,87.94999694824219,86.48999786376953,86.91000366210938,86.64910888671875,25260000
META,2015-07-02,87.4000015258789,87.44000244140625,86.33999633789062,87.29000091552734,87.0279769897461,16908800
META,2015-07-06,86.48999786376953,88.19000244140625,86.38999938964844,87.55000305175781,87.28719329833984,24635900
META,2015-07-07,87.80000305175781,87.8499984741211,85.2300033569336,87.22000122070312,86.95818328857422,33059900
META,2015-07-08,86.29000091552734,86.75,85.44999694824219,85.6500015258789,85.39289093017578,24399300
META,2015-07-09,86.7300033569336,87.5999984741211,85.6500015258789,85.87999725341797,85.62220001220703,23307400
META,2015-07-10,87.3499984741211,88.22000122070312,86.7699966430664,87.94999694824219,87.68598937988281,23245900
META,2015-07-13,88.66000366210938,90.22000122070312,88.41999816894531,90.0999984741211,89.82953643798828,29976700
META,2015-07-14,90.45999908447266,90.80000305175781,89.6500015258789,89.68000030517578,89.41079711914062,26627800
META,2015-07-15,90.0,90.98999786376953,89.41999816894531,89.76000213623047,89.49055480957031,30886600
META,2015-07-16,90.27999877929688,90.86000061035156,89.7699966430664,90.8499984741211,90.57727813720703,21804100
META,2015-07-17,92.55000305175781,95.38999938964844,92.54000091552734,94.97000122070312,94.6849136352539,54001600
META,2015-07-20,95.8499984741211,98.5999984741211,95.36000061035156,97.91000366210938,97.61609649658203,54860500
META,2015-07-21,98.94999694824219,99.23999786376953,97.13999938964844,98.38999938964844,98.09465026855469,39453300
META,2015-07-22,96.73999786376953,97.58000183105469,95.91999816894531,97.04000091552734,96.74869537353516,28299500
META,2015-07-23,96.95999908447266,97.44999694824219,94.80999755859375,95.44000244140625,95.15350341796875,29418800
META,2015-07-24,97.3499984741211,97.76000213623047,95.87999725341797,96.94999694824219,96.65897369384766,33444900
META,2015-07-27,96.58000183105469,96.61000061035156,93.83000183105469,94.16999816894531,93.88731384277344,38585400
META,2015-07-28,94.83999633789062,95.55999755859375,93.30999755859375,95.29000091552734,95.00395965576172,35236000
META,2015-07-29,96.31999969482422,97.27999877929688,94.73999786376953,96.98999786376953,96.6988525390625,64648300
META,2015-07-30,94.91000366210938,95.80999755859375,91.80000305175781,95.20999908447266,94.9241943359375,86211300
META,2015-07-31,94.94999694824219,96.33000183105469,93.94999694824219,94.01000213623047,93.72779846191406,46509000
META,2015-08-03,93.52999877929688,95.08000183105469,92.80000305175781,94.13999938964844,93.85740661621094,29343100
META,2015-08-04,93.79000091552734,94.7300033569336,93.33000183105469,94.05999755859375,93.77764129638672,20136000
META,2015-08-05,95.25,97.08999633789062,95.18000030517578,96.44000244140625,96.15050506591797,29813200
META,2015-08-06,97.18000030517578,98.73999786376953,94.41999816894531,95.12000274658203,94.83447265625,42271300
META,2015-08-07,95.37999725341797,95.4000015258789,93.61000061035156,94.30000305175781,94.01692962646484,23199100
META,2015-08-10,95.68000030517578,95.9000015258789,93.62999725341797,94.1500015258789,93.86737823486328,21624200
META,2015-08-11,93.7300033569336,94.76000213623047,92.9000015258789,93.62000274658203,93.33897399902344,22491000
META,2015-08-12,92.69999694824219,94.44000244140625,91.19000244140625,94.19000244140625,93.90726470947266,27050500
META,2015-08-13,94.05000305175781,94.7300033569336,93.3499984741211,93.43000030517578,93.14952850341797,17451800
META,2015-08-14,93.54000091552734,94.72000122070312,93.20999908447266,94.41999816894531,94.13656616210938,15929700
META,2015-08-17,94.41999816894531,94.45999908447266,93.38999938964844,93.93000030517578,93.64803314208984,18313500
META,2015-08-18,94.08000183105469,95.8499984741211,94.04000091552734,95.16999816894531,94.88431549072266,22278800
META,2015-08-19,94.62999725341797,96.0999984741211,94.16000366210938,95.30999755859375,95.02388763427734,23251300
META,2015-08-20,93.54000091552734,94.7699966430664,90.45999908447266,90.55999755859375,90.28814697265625,44598200
META,2015-08-21,87.5199966430664,89.18000030517578,85.61000061035156,86.05999755859375,85.8016586303711,62778700
META,2015-08-24,77.02999877929688,82.08999633789062,72.0,82.08999633789062,81.84357452392578,83710700
META,2015-08-25,86.94999694824219,87.66999816894531,83.0,83.0,82.75084686279297,52021200
META,2015-08-26,85.94999694824219,87.45999908447266,83.26000213623047,87.19000244140625,86.92826843261719,45124300
META,2015-08-27,89.0999984741211,90.05999755859375,87.19000244140625,89.7300033569336,89.46064758300781,42431400
META,2015-08-28,89.87999725341797,91.4800033569336,89.79000091552734,91.01000213623047,90.73680114746094,33215900
META,2015-08-31,90.5999984741211,91.05000305175781,88.88999938964844,89.43000030517578,89.16154479980469,32850700
META,2015-09-01,86.8499984741211,89.38999938964844,86.5,87.2300033569336,86.96814727783203,36097400
META,2015-09-02,88.80999755859375,89.88999938964844,87.62999725341797,89.88999938964844,89.62017059326172,27190500
META,2015-09-03,89.76000213623047,89.81999969482422,87.7300033569336,88.1500015258789,87.88539123535156,27048200
META,2015-09-04,87.19999694824219,88.38999938964844,86.69999694824219,88.26000213623047,87.99506378173828,27328700
META,2015-09-08,89.69000244140625,90.23999786376953,88.83000183105469,89.52999877929688,89.26124572753906,27012500
META,2015-09-09,90.77999877929688,91.9800033569336,90.16999816894531,90.44000244140625,90.16851043701172,32551100
META,2015-09-10,90.06999969482422,92.05999755859375,89.62999725341797,91.9800033569336,91.70389556884766,26437400
META,2015-09-11,91.68000030517578,92.08000183105469,91.12999725341797,92.05000305175781,91.77368927001953,21185000
META,2015-09-14,92.30999755859375,92.62000274658203,91.5999984741211,92.30999755859375,92.03289794921875,20127900
META,2015-09-15,92.37000274658203,93.25,91.79000091552734,92.9000015258789,92.62113189697266,18859400
META,2015-09-16,92.9000015258789,93.5999984741211,92.62999725341797,93.44999694824219,93.16947937011719,16321200
META,2015-09-17,93.37000274658203,95.51000213623047,92.9000015258789,94.33999633789062,94.05680084228516,27841800
META,2015-09-18,93.19999694824219,95.19000244140625,93.05000305175781,94.4000015258789,94.11663055419922,62300000
META,2015-09-21,94.62000274658203,96.48999786376953,94.5199966430664,95.55000305175781,95.26317596435547,28790000
META,2015-09-22,93.7699966430664,94.68000030517578,91.91999816894531,92.95999908447266,92.68094635009766,36888900
META,2015-09-23,93.4000015258789,94.31999969482422,92.80000305175781,93.97000122070312,93.68791198730469,21701400
